Term,RGB
eax 39E0h,"rgb(100, 159, 4)"
edx 0FFFFFFE8h,"rgb(100, 158, 5)"
call sub_4018A6,"rgb(100, 157, 6)"
call sub_4018DA,"rgb(100, 156, 7)"
edx 0FFFFFFA3h,"rgb(100, 155, 8)"
call sub_4018E1,"rgb(100, 154, 9)"
edx 0FFFFFF8Ah,"rgb(100, 153, 10)"
short loc_401F12,"rgb(100, 152, 11)"
short loc_401D7F,"rgb(100, 151, 12)"
[ebp+var_38] 3,"rgb(100, 150, 13)"
edx 3C14h,"rgb(100, 149, 14)"
edx 3BE6h,"rgb(100, 148, 15)"
edx 3BDCh,"rgb(100, 147, 16)"
call sub_401BD7,"rgb(100, 146, 17)"
call sub_401BD9,"rgb(100, 145, 18)"
call sub_401371,"rgb(100, 144, 19)"
short loc_408B36,"rgb(100, 143, 20)"
[ebp+var_C] 4Eh,"rgb(100, 142, 21)"
[ebp+var_C] 53h,"rgb(100, 141, 22)"
[ebp+var_C] 0FFFFFFADh,"rgb(100, 140, 23)"
call sub_40188D,"rgb(100, 139, 24)"
call sub_40183B,"rgb(100, 138, 25)"
add [eax+2Ch],"rgb(100, 137, 26)"
add [eax+38h],"rgb(100, 136, 27)"
call sub_401CF7,"rgb(100, 135, 28)"
short loc_4010A3,"rgb(100, 134, 29)"
esi 0FFFFE890h,"rgb(100, 133, 30)"
eax 3B97h,"rgb(100, 132, 31)"
eax 3C29h,"rgb(100, 131, 32)"
[ebp+var_C] 65h,"rgb(100, 130, 33)"
bl ah,"rgb(100, 129, 34)"
eax 3B76h,"rgb(100, 128, 35)"
edx 3A6Dh,"rgb(107, 155, 0)"
call sub_401CDE,"rgb(107, 154, 1)"
call sub_401CB5,"rgb(107, 153, 2)"
ecx 16D4h,"rgb(107, 152, 3)"
edx 3734h,"rgb(107, 151, 4)"
ecx 169Bh,"rgb(107, 150, 5)"
edx 3CDFh,"rgb(107, 149, 6)"
eax 0BFCh,"rgb(107, 148, 7)"
edx 3CC4h,"rgb(107, 147, 8)"
edx 3CC1h,"rgb(107, 146, 9)"
call sub_401519,"rgb(107, 145, 10)"
edx 353Ch,"rgb(107, 144, 11)"
edx 352Fh,"rgb(107, 143, 12)"
eax 0F19h,"rgb(107, 142, 13)"
[ebp+var_C] 56h,"rgb(107, 141, 14)"
call sub_401627,"rgb(107, 140, 15)"
eax 3879h,"rgb(107, 139, 16)"
call sub_4017B1,"rgb(107, 138, 17)"
eax 0EFEh,"rgb(107, 137, 18)"
ecx [esi+68h],"rgb(107, 136, 19)"
eax 397h,"rgb(107, 135, 20)"
eax 37A0h,"rgb(107, 134, 21)"
short loc_4087AD,"rgb(107, 133, 22)"
call sub_4016D6,"rgb(107, 132, 23)"
ecx 2F81h,"rgb(107, 131, 24)"
ecx 14DEh,"rgb(107, 130, 25)"
edx 3407h,"rgb(107, 129, 26)"
ecx 1453h,"rgb(107, 128, 27)"
edx 3B0Bh,"rgb(106, 156, 0)"
ecx 2E2Dh,"rgb(106, 155, 1)"
edx 3A5Dh,"rgb(106, 154, 2)"
edx 3A53h,"rgb(106, 153, 3)"
eax 3794h,"rgb(106, 152, 4)"
[ebp-30h] edi,"rgb(106, 151, 5)"
call sub_401675,"rgb(106, 150, 6)"
call sub_40167F,"rgb(106, 149, 7)"
call sub_4016E3,"rgb(106, 148, 8)"
call sub_4017E7,"rgb(106, 147, 9)"
call sub_4017EF,"rgb(106, 146, 10)"
add [eax-58h],"rgb(106, 145, 11)"
call sub_401763,"rgb(106, 144, 12)"
add [edx-10h],"rgb(106, 143, 13)"
eax 394Ch,"rgb(106, 142, 14)"
short loc_40898F,"rgb(106, 141, 15)"
call sub_401D5F,"rgb(106, 140, 16)"
call sub_4017AA,"rgb(106, 139, 17)"
ecx 2F56h,"rgb(106, 138, 18)"
eax 3AA7h,"rgb(106, 137, 19)"
edx 30D7h,"rgb(106, 136, 20)"
edx 30D2h,"rgb(106, 135, 21)"
call sub_401E09,"rgb(106, 134, 22)"
edx 3028h,"rgb(106, 133, 23)"
edi 0E40h,"rgb(106, 132, 24)"
edx 2FDEh,"rgb(106, 131, 25)"
ecx 1682h,"rgb(106, 130, 26)"
ecx 165Dh,"rgb(106, 129, 27)"
ecx 15F7h,"rgb(106, 128, 28)"
edx 35FFh,"rgb(105, 157, 0)"
eax 0A8Bh,"rgb(105, 156, 1)"
call sub_401632,"rgb(105, 155, 2)"
edx 399Dh,"rgb(105, 154, 3)"
eax 36Eh,"rgb(105, 153, 4)"
call sub_4018D1,"rgb(105, 152, 5)"
eax 3767h,"rgb(105, 151, 6)"
call sub_401A95,"rgb(105, 150, 7)"
call sub_401461,"rgb(105, 149, 8)"
call sub_4016AE,"rgb(105, 148, 9)"
call sub_40165A,"rgb(105, 147, 10)"
call sub_401625,"rgb(105, 146, 11)"
call sub_40162F,"rgb(105, 145, 12)"
esi dword_496068,"rgb(105, 144, 13)"
call sub_40155E,"rgb(105, 143, 14)"
[ebp+var_1C] 32h,"rgb(105, 142, 15)"
[ebp+var_20] 79h,"rgb(105, 141, 16)"
[ebp+var_20] 5Eh,"rgb(105, 140, 17)"
[ebp+var_20] 49h,"rgb(105, 139, 18)"
ecx 1574h,"rgb(105, 138, 19)"
call sub_401947,"rgb(105, 137, 20)"
ecx 2FEEh,"rgb(105, 136, 21)"
edx 30FEh,"rgb(105, 135, 22)"
ecx 2080h,"rgb(105, 134, 23)"
ecx 207Bh,"rgb(105, 133, 24)"
eax 0FFAh,"rgb(105, 132, 25)"
eax 30B4h,"rgb(105, 131, 26)"
eax 31C1h,"rgb(105, 130, 27)"
eax 31E6h,"rgb(105, 129, 28)"
ecx [edi-0A0h],"rgb(105, 128, 29)"
call sub_401DC5,"rgb(104, 158, 0)"
call sub_401A41,"rgb(104, 157, 1)"
eax 0FD5h,"rgb(104, 156, 2)"
call sub_401269,"rgb(104, 155, 3)"
eax 35A7h,"rgb(104, 154, 4)"
eax 347Fh,"rgb(104, 153, 5)"
call sub_40156E,"rgb(104, 152, 6)"
call sub_401409,"rgb(104, 151, 7)"
eax 355Bh,"rgb(104, 150, 8)"
[ebp+var_10] 3Ch,"rgb(104, 149, 9)"
ecx 1214h,"rgb(104, 148, 10)"
[ebp+var_10] 4Eh,"rgb(104, 147, 11)"
edx 3262h,"rgb(104, 146, 12)"
edx 325Dh,"rgb(104, 145, 13)"
edx 3202h,"rgb(104, 144, 14)"
call sub_401F16,"rgb(104, 143, 15)"
[ebp+var_1C] 1Fh,"rgb(104, 142, 16)"
edx 30C4h,"rgb(104, 141, 17)"
ecx 139Dh,"rgb(104, 140, 18)"
ecx 15A9h,"rgb(104, 139, 19)"
eax 1390h,"rgb(104, 138, 20)"
call sub_4013B6,"rgb(104, 137, 21)"
eax 329Ch,"rgb(104, 136, 22)"
eax 32F7h,"rgb(104, 135, 23)"
call sub_4012CB,"rgb(104, 134, 24)"
call sub_4018EA,"rgb(104, 133, 25)"
call sub_401913,"rgb(104, 132, 26)"
call sub_40138A,"rgb(104, 131, 27)"
call sub_40138B,"rgb(104, 130, 28)"
eax 33CBh,"rgb(104, 129, 29)"
eax 2EF7h,"rgb(104, 128, 30)"
eax 2ED8h,"rgb(103, 159, 0)"
ecx 21DBh,"rgb(103, 158, 1)"
eax 1037h,"rgb(103, 157, 2)"
eax 309Bh,"rgb(103, 156, 3)"
ecx 2B7Eh,"rgb(103, 155, 4)"
eax 3266h,"rgb(103, 154, 5)"
ecx 228Ch,"rgb(103, 153, 6)"
edx 2D85h,"rgb(103, 152, 7)"
[ebp+var_10] 27h,"rgb(103, 151, 8)"
[ebp+var_10] 2Eh,"rgb(103, 150, 9)"
eax 1340h,"rgb(103, 149, 10)"
eax 2D0Fh,"rgb(103, 148, 11)"
call loc_401B70,"rgb(103, 147, 12)"
eax 1111h,"rgb(103, 146, 13)"
call sub_401C1E,"rgb(103, 145, 14)"
eax 10B7h,"rgb(103, 144, 15)"
eax 106Dh,"rgb(103, 143, 16)"
short loc_407A0E,"rgb(103, 142, 17)"
[ebp+var_18] 25h,"rgb(103, 141, 18)"
[ebp+var_18] 2Ch,"rgb(103, 140, 19)"
[ebp+var_18] 18h,"rgb(103, 139, 20)"
[ebp+var_18] 9,"rgb(103, 138, 21)"
edx 2B73h,"rgb(103, 137, 22)"
[ebp+var_10] 79h,"rgb(103, 136, 23)"
edx 2B88h,"rgb(103, 135, 24)"
ecx 2FD7h,"rgb(103, 134, 25)"
eax 130Bh,"rgb(103, 133, 26)"
eax 30D9h,"rgb(103, 132, 27)"
eax 3101h,"rgb(103, 131, 28)"
eax 3146h,"rgb(103, 130, 29)"
eax 1271h,"rgb(103, 129, 30)"
eax 1258h,"rgb(103, 128, 31)"
call sub_401AC2,"rgb(102, 160, 0)"
ecx 11CFh,"rgb(102, 159, 1)"
[ebp-44h] esi,"rgb(102, 158, 2)"
edx 2FA3h,"rgb(102, 157, 3)"
ecx 133Bh,"rgb(102, 156, 4)"
ecx 1340h,"rgb(102, 155, 5)"
edx 2EA3h,"rgb(102, 154, 6)"
ecx 1405h,"rgb(102, 153, 7)"
edx 3148h,"rgb(102, 152, 8)"
eax 134Fh,"rgb(102, 151, 9)"
offset word_400002,"rgb(102, 150, 10)"
ecx 12Dh,"rgb(102, 149, 11)"
eax 72Fh,"rgb(102, 148, 12)"
[ebp+var_14] 4Eh,"rgb(102, 147, 13)"
call sub_401F91,"rgb(102, 146, 14)"
call sub_401FC7,"rgb(102, 145, 15)"
call sub_401FDA,"rgb(102, 144, 16)"
call sub_401FD3,"rgb(102, 143, 17)"
edx 29ECh,"rgb(102, 142, 18)"
edx 29F1h,"rgb(102, 141, 19)"
edx 29F6h,"rgb(102, 140, 20)"
[ebp+var_10] 66h,"rgb(102, 139, 21)"
eax 779h,"rgb(102, 138, 22)"
call sub_401D02,"rgb(102, 137, 23)"
eax 1332h,"rgb(102, 136, 24)"
eax 131Bh,"rgb(102, 135, 25)"
edx 2A98h,"rgb(102, 134, 26)"
edi 106Ch,"rgb(102, 133, 27)"
edx 2A5h,"rgb(102, 132, 28)"
edx 2A3Fh,"rgb(102, 131, 29)"
edi 10Fh,"rgb(102, 130, 30)"
edx 2994h,"rgb(102, 129, 31)"
[ebp+var_10] 4Ch,"rgb(102, 128, 32)"
edi 0FFFFFF66h,"rgb(101, 161, 0)"
ecx 1216h,"rgb(101, 160, 1)"
ecx 30F8h,"rgb(101, 159, 2)"
ecx 1119h,"rgb(101, 158, 3)"
edx 2952h,"rgb(101, 157, 4)"
edx 2933h,"rgb(101, 156, 5)"
edx 2BCFh,"rgb(101, 155, 6)"
eax 3D4Bh,"rgb(101, 154, 7)"
[ebp+var_14] 43h,"rgb(101, 153, 8)"
edx 26A4h,"rgb(101, 152, 9)"
eax 822h,"rgb(101, 151, 10)"
[esp+6Ch+var_6C] eax,"rgb(101, 150, 11)"
eax 2E23h,"rgb(101, 149, 12)"
eax 2E22h,"rgb(101, 148, 13)"
eax 2E2Bh,"rgb(101, 147, 14)"
eax 10DBh,"rgb(101, 146, 15)"
ecx 2224h,"rgb(101, 145, 16)"
eax 2C59h,"rgb(101, 144, 17)"
eax 2C5Eh,"rgb(101, 143, 18)"
ecx 2433h,"rgb(101, 142, 19)"
eax 278Ah,"rgb(101, 141, 20)"
call sub_401E82,"rgb(101, 140, 21)"
call sub_40240B,"rgb(101, 139, 22)"
call sub_402418,"rgb(101, 138, 23)"
edx 2ACAh,"rgb(101, 137, 24)"
edx 2095h,"rgb(101, 136, 25)"
ebx 0FFFFFF9Eh,"rgb(101, 135, 26)"
edx [ecx+0B8h],"rgb(101, 134, 27)"
edx 2797h,"rgb(101, 133, 28)"
call sub_4022F6,"rgb(101, 132, 29)"
call sub_40248E,"rgb(101, 131, 30)"
ecx 30F2h,"rgb(101, 130, 31)"
ecx 3101h,"rgb(101, 129, 32)"
edi 2E84h,"rgb(101, 128, 33)"
edi 328Eh,"rgb(100, 162, 0)"
edx 27FDh,"rgb(100, 161, 1)"
dw 8500h,"rgb(100, 160, 2)"
[ebp+var_10] 4Bh,"rgb(100, 159, 3)"
or [eax-1Ch],"rgb(100, 158, 4)"
ecx 108Ch,"rgb(100, 157, 5)"
[ebp-4] 36h,"rgb(100, 156, 6)"
ecx 32Bh,"rgb(100, 155, 7)"
edx 1DB4h,"rgb(100, 154, 8)"
edx 1D95h,"rgb(100, 153, 9)"
edx 229Ah,"rgb(100, 152, 10)"
edx 227Bh,"rgb(100, 151, 11)"
dw 0Ch,"rgb(100, 150, 12)"
[ebp+var_10] 63h,"rgb(100, 149, 13)"
[ebp+var_10] 56h,"rgb(100, 148, 14)"
call sub_401E31,"rgb(100, 147, 15)"
ecx 3179h,"rgb(100, 146, 16)"
edx 24FBh,"rgb(100, 145, 17)"
edx 24DAh,"rgb(100, 144, 18)"
edx 24B8h,"rgb(100, 143, 19)"
edi 7E9h,"rgb(100, 142, 20)"
ebx 0FFFFFFF1h,"rgb(100, 141, 21)"
ecx 31F9h,"rgb(100, 140, 22)"
call sub_4023D2,"rgb(100, 139, 23)"
call sub_401EC3,"rgb(100, 138, 24)"
[ebp+var_14] 35h,"rgb(100, 137, 25)"
call sub_401E7A,"rgb(100, 136, 26)"
edx 1C87h,"rgb(100, 135, 27)"
edx 1C70h,"rgb(100, 134, 28)"
edx 1C34h,"rgb(100, 133, 29)"
ebx 0FFFFFF8Dh,"rgb(100, 132, 30)"
call sub_402107,"rgb(100, 131, 31)"
call sub_4020B1,"rgb(100, 130, 32)"
call sub_40209D,"rgb(100, 129, 33)"
ecx 3228h,"rgb(100, 128, 34)"
edx 2052h,"rgb(107, 154, 0)"
edx 1EADh,"rgb(107, 153, 1)"
edx 1E8Eh,"rgb(107, 152, 2)"
edx 1E2h,"rgb(107, 151, 3)"
edx 2279h,"rgb(107, 150, 4)"
ecx 31ABh,"rgb(107, 149, 5)"
edx 220Ah,"rgb(107, 148, 6)"
ecx 33F1h,"rgb(107, 147, 7)"
call sub_402532,"rgb(107, 146, 8)"
ecx 2291h,"rgb(107, 145, 9)"
eax 124Dh,"rgb(107, 144, 10)"
eax 2CCCh,"rgb(107, 143, 11)"
ecx 24BCh,"rgb(107, 142, 12)"
ecx 248Bh,"rgb(107, 141, 13)"
eax 291Ch,"rgb(107, 140, 14)"
eax 161Ch,"rgb(107, 139, 15)"
eax 15C3h,"rgb(107, 138, 16)"
ecx 243Dh,"rgb(107, 137, 17)"
esi 87Dh,"rgb(107, 136, 18)"
call sub_4023BF,"rgb(107, 135, 19)"
edx 15B4h,"rgb(107, 134, 20)"
edx 15BFh,"rgb(107, 133, 21)"
edx 1570h,"rgb(107, 132, 22)"
edx 1517h,"rgb(107, 131, 23)"
edx 1F79h,"rgb(107, 130, 24)"
ecx 325Eh,"rgb(107, 129, 25)"
edx 1ED5h,"rgb(107, 128, 26)"
eax 3FF8h,"rgb(106, 155, 0)"
[ebp+var_14] 38h,"rgb(106, 154, 1)"
call sub_4020CF,"rgb(106, 153, 2)"
ecx 34C4h,"rgb(106, 152, 3)"
add [ecx-18h],"rgb(106, 151, 4)"
[ebp+var_14] 26h,"rgb(106, 150, 5)"
ecx 33C8h,"rgb(106, 149, 6)"
[ebp+var_14] 31h,"rgb(106, 148, 7)"
edx 1A6h,"rgb(106, 147, 8)"
ecx 29DBh,"rgb(106, 146, 9)"
eax 1971h,"rgb(106, 145, 10)"
ebx 0FFFFFF91h,"rgb(106, 144, 11)"
ebx 0FFFFFFA8h,"rgb(106, 143, 12)"
call sub_402163,"rgb(106, 142, 13)"
edx 1700h,"rgb(106, 141, 14)"
edx 16A5h,"rgb(106, 140, 15)"
add [eax+2],"rgb(106, 139, 16)"
edx 15F9h,"rgb(106, 138, 17)"
ecx 35AEh,"rgb(106, 137, 18)"
edx 1D73h,"rgb(106, 136, 19)"
edx 1D4Eh,"rgb(106, 135, 20)"
edx 1D18h,"rgb(106, 134, 21)"
call sub_402212,"rgb(106, 133, 22)"
call sub_402243,"rgb(106, 132, 23)"
ecx 3577h,"rgb(106, 131, 24)"
eax 9E5h,"rgb(106, 130, 25)"
add [ebp-54h],"rgb(106, 129, 26)"
eax 9F3h,"rgb(106, 128, 27)"
ecx 0F8Fh,"rgb(105, 156, 0)"
call sub_401D52,"rgb(105, 155, 1)"
eax 1300h,"rgb(105, 154, 2)"
ecx 22Ch,"rgb(105, 153, 3)"
eax 1565h,"rgb(105, 152, 4)"
eax 29AAh,"rgb(105, 151, 5)"
eax 152Bh,"rgb(105, 150, 6)"
ecx 2404h,"rgb(105, 149, 7)"
call sub_4022F5,"rgb(105, 148, 8)"
eax 2A68h,"rgb(105, 147, 9)"
eax 2A77h,"rgb(105, 146, 10)"
ecx 2ABDh,"rgb(105, 145, 11)"
eax 13F6h,"rgb(105, 144, 12)"
edx 14D2h,"rgb(105, 143, 13)"
edx 1442h,"rgb(105, 142, 14)"
edx 13DEh,"rgb(105, 141, 15)"
edx 1A41h,"rgb(105, 140, 16)"
[ebp+var_14] 5Fh,"rgb(105, 139, 17)"
ecx 0FA7h,"rgb(105, 138, 18)"
[ecx+18h] edx,"rgb(105, 137, 19)"
edx 19B7h,"rgb(105, 136, 20)"
edx 19B6h,"rgb(105, 135, 21)"
call sub_4021FF,"rgb(105, 134, 22)"
[ebp+var_18] 0C9h,"rgb(105, 133, 23)"
short loc_4023F1,"rgb(105, 132, 24)"
ecx 3795h,"rgb(105, 131, 25)"
dl 0,"rgb(105, 130, 26)"
edx 19AAh,"rgb(105, 129, 27)"
ecx 3470h,"rgb(105, 128, 28)"
eax 194Ah,"rgb(104, 157, 0)"
ecx 25E5h,"rgb(104, 156, 1)"
ecx 25AAh,"rgb(104, 155, 2)"
eax 2788h,"rgb(104, 154, 3)"
eax 17BAh,"rgb(104, 153, 4)"
eax 17ACh,"rgb(104, 152, 5)"
eax 170Bh,"rgb(104, 151, 6)"
eax 1707h,"rgb(104, 150, 7)"
ecx 24C3h,"rgb(104, 149, 8)"
call sub_4022EF,"rgb(104, 148, 9)"
edx 102Ch,"rgb(104, 147, 10)"
short loc_4021ED,"rgb(104, 146, 11)"
short loc_4021C6,"rgb(104, 145, 12)"
ecx 3825h,"rgb(104, 144, 13)"
[ebp+var_18] 5Eh,"rgb(104, 143, 14)"
edx 1320h,"rgb(104, 142, 15)"
edx 12Ah,"rgb(104, 141, 16)"
edx 12C4h,"rgb(104, 140, 17)"
edx 1257h,"rgb(104, 139, 18)"
ecx 3719h,"rgb(104, 138, 19)"
call sub_402322,"rgb(104, 137, 20)"
call sub_402456,"rgb(104, 136, 21)"
call sub_40243B,"rgb(104, 135, 22)"
call sub_402405,"rgb(104, 134, 23)"
[ebp+var_18] 2Ah,"rgb(104, 133, 24)"
[ebp+var_18] 32h,"rgb(104, 132, 25)"
[esi+2Ch] edx,"rgb(104, 131, 26)"
call sub_4022B9,"rgb(104, 130, 27)"
edx 1772h,"rgb(104, 129, 28)"
add [eax-50h],"rgb(104, 128, 29)"
edx 170Bh,"rgb(103, 158, 0)"
call sub_4023F7,"rgb(103, 157, 1)"
short loc_401EAB,"rgb(103, 156, 2)"
short loc_402148,"rgb(103, 155, 3)"
edx [eax+0C0h],"rgb(103, 154, 4)"
edx 0F6Bh,"rgb(103, 153, 5)"
call sub_4022C5,"rgb(103, 152, 6)"
call sub_4023BD,"rgb(103, 151, 7)"
ecx 0FFFFFFB9h,"rgb(103, 150, 8)"
dw 202h,"rgb(103, 149, 9)"
dw 11h,"rgb(103, 148, 10)"
call sub_40246E,"rgb(103, 147, 11)"
ebx dword_496070,"rgb(103, 146, 12)"
short loc_4020FB,"rgb(103, 145, 13)"
short loc_4020A5,"rgb(103, 144, 14)"
edx 107Dh,"rgb(103, 143, 15)"
ecx 38Eh,"rgb(103, 142, 16)"
ecx 0E52h,"rgb(103, 141, 17)"
short loc_401AB9,"rgb(103, 140, 18)"
ecx 3A90h,"rgb(103, 139, 19)"
short loc_401A5D,"rgb(103, 138, 20)"
short loc_402296,"rgb(103, 137, 21)"
call sub_4023FA,"rgb(103, 136, 22)"
call sub_402153,"rgb(103, 135, 23)"
eax 14B6h,"rgb(103, 134, 24)"
edx [eax+0ECh],"rgb(103, 133, 25)"
call sub_401252,"rgb(103, 132, 26)"
eax 28CAh,"rgb(103, 131, 27)"
eax 16B5h,"rgb(103, 130, 28)"
eax 1B87h,"rgb(103, 129, 29)"
call sub_4023EB,"rgb(103, 128, 30)"
edx 0EE8h,"rgb(102, 159, 0)"
call sub_402389,"rgb(102, 158, 1)"
edx 0FC7h,"rgb(102, 157, 2)"
eax 1E30h,"rgb(102, 156, 3)"
edx [eax+0C8h],"rgb(102, 155, 4)"
ecx 3B1h,"rgb(102, 154, 5)"
edx 0C3Ah,"rgb(102, 153, 6)"
eax [ebx-0D0h],"rgb(102, 152, 7)"
[ebp+var_1C] 41h,"rgb(102, 151, 8)"
[ebp+var_1C] 8,"rgb(102, 150, 9)"
short loc_401CF1,"rgb(102, 149, 10)"
edx 0E5Dh,"rgb(102, 148, 11)"
edx 0F4Fh,"rgb(102, 147, 12)"
short loc_401D55,"rgb(102, 146, 13)"
short loc_401F24,"rgb(102, 145, 14)"
ecx 3964h,"rgb(102, 144, 15)"
short loc_40104B,"rgb(102, 143, 16)"
dw 404h,"rgb(102, 142, 17)"
eax [ebx+0C8h],"rgb(102, 141, 18)"
short loc_401E51,"rgb(102, 140, 19)"
short loc_401B12,"rgb(102, 139, 20)"
edx 3B6Eh,"rgb(102, 138, 21)"
call sub_402518,"rgb(102, 137, 22)"
call sub_40121D,"rgb(102, 136, 23)"
eax 1B5Bh,"rgb(102, 135, 24)"
ecx 26A5h,"rgb(102, 134, 25)"
eax 1B2Ah,"rgb(102, 133, 26)"
eax 1B14h,"rgb(102, 132, 27)"
eax 1AEFh,"rgb(102, 131, 28)"
eax 25CFh,"rgb(102, 130, 29)"
call sub_401EE9,"rgb(102, 129, 30)"
call sub_401273,"rgb(102, 128, 31)"
eax 268Fh,"rgb(101, 160, 0)"
eax 22ECh,"rgb(101, 159, 1)"
eax 22DBh,"rgb(101, 158, 2)"
eax [ecx+0DCh],"rgb(101, 157, 3)"
edx 0DF8h,"rgb(101, 156, 4)"
edx 0DF6h,"rgb(101, 155, 5)"
edx 0B0Fh,"rgb(101, 154, 6)"
eax [edx+11Ch],"rgb(101, 153, 7)"
short loc_40164C,"rgb(101, 152, 8)"
ecx 3CA9h,"rgb(101, 151, 9)"
ecx 3AC1h,"rgb(101, 150, 10)"
short loc_40198C,"rgb(101, 149, 11)"
edx 0FFFFFFF3h,"rgb(101, 148, 12)"
edx 0FFFFFFACh,"rgb(101, 147, 13)"
ecx 0CFFh,"rgb(101, 146, 14)"
ecx 3D5Eh,"rgb(101, 145, 15)"
short loc_40183A,"rgb(101, 144, 16)"
short loc_401E35,"rgb(101, 143, 17)"
ecx 0E1Bh,"rgb(101, 142, 18)"
ecx 1329h,"rgb(101, 141, 19)"
short loc_401261,"rgb(101, 140, 20)"
ecx 3F06h,"rgb(101, 139, 21)"
short loc_401161,"rgb(101, 138, 22)"
short loc_401815,"rgb(101, 137, 23)"
ecx 3BF0h,"rgb(101, 136, 24)"
db 0E8h,"rgb(101, 135, 25)"
short loc_401752,"rgb(101, 134, 26)"
short loc_4015ED,"rgb(101, 133, 27)"
edx 0A28h,"rgb(101, 132, 28)"
short loc_4015DE,"rgb(101, 131, 29)"
ecx 3D26h,"rgb(101, 130, 30)"
ecx 3CF0h,"rgb(101, 129, 31)"
ecx 3D1Dh,"rgb(101, 128, 32)"
[ebp+var_4] 0FFFFFFCFh,"rgb(100, 161, 0)"
edx 0FFFFFFB0h,"rgb(100, 160, 1)"
ecx 3013h,"rgb(100, 159, 2)"
[ebp+var_10] 57h,"rgb(100, 158, 3)"
esi [ebx+0F8h],"rgb(100, 157, 4)"
ecx 44Ch,"rgb(100, 156, 5)"
edx 2A6Bh,"rgb(100, 155, 6)"
edi 0FFFFFFEAh,"rgb(100, 154, 7)"
edi 0FFFFFFCEh,"rgb(100, 153, 8)"
edx 0FFFFFF88h,"rgb(100, 152, 9)"
ecx 3DD4h,"rgb(100, 151, 10)"
short loc_401482,"rgb(100, 150, 11)"
ecx 0CD2h,"rgb(100, 149, 12)"
short loc_40143D,"rgb(100, 148, 13)"
short loc_40140A,"rgb(100, 147, 14)"
ecx 3E6Ch,"rgb(100, 146, 15)"
jmp sub_401150,"rgb(100, 145, 16)"
mov [esi+0],"rgb(100, 144, 17)"
eax 235Eh,"rgb(100, 143, 18)"
xchg ch,"rgb(100, 142, 19)"
ecx 298Dh,"rgb(100, 141, 20)"
ecx 0BF0h,"rgb(100, 140, 21)"
[ebp+var_24] 25Eh,"rgb(100, 139, 22)"
short loc_401325,"rgb(100, 138, 23)"
ecx 9C9h,"rgb(100, 137, 24)"
short loc_4012A8,"rgb(100, 136, 25)"
ecx 3ECh,"rgb(100, 135, 26)"
short loc_401247,"rgb(100, 134, 27)"
esi [edx+0F8h],"rgb(100, 133, 28)"
ecx 84Bh,"rgb(100, 132, 29)"
short loc_401123,"rgb(100, 131, 30)"
eax [edi+0E0h],"rgb(100, 130, 31)"
[ebp+var_10] 24h,"rgb(100, 129, 32)"
[ebp+var_10] 1Eh,"rgb(100, 128, 33)"
sbb [ebp-4Ch],"rgb(107, 153, 0)"
edi dword_49606C,"rgb(107, 152, 1)"
ecx 0BFFh,"rgb(107, 151, 2)"
ecx 957h,"rgb(107, 150, 3)"
add [eax-20h],"rgb(107, 149, 4)"
add [eax-30h],"rgb(107, 148, 5)"
call sub_401F13,"rgb(107, 147, 6)"
eax 1802h,"rgb(107, 146, 7)"
eax 1A79h,"rgb(107, 145, 8)"
eax 1A6Eh,"rgb(107, 144, 9)"
eax 19E0h,"rgb(107, 143, 10)"
ecx 2640h,"rgb(107, 142, 11)"
ecx 261Bh,"rgb(107, 141, 12)"
call sub_40207D,"rgb(107, 140, 13)"
eax 23BBh,"rgb(107, 139, 14)"
eax 234Fh,"rgb(107, 138, 15)"
[ebp+var_14] 0Eh,"rgb(107, 137, 16)"
edx 1D7Eh,"rgb(107, 136, 17)"
add [esp-8+arg_4],"rgb(107, 135, 18)"
ecx 845h,"rgb(107, 134, 19)"
ecx 0B44h,"rgb(107, 133, 20)"
ecx 63Ch,"rgb(107, 132, 21)"
ecx 75Bh,"rgb(107, 131, 22)"
short loc_401044,"rgb(107, 130, 23)"
ecx 0C4Ch,"rgb(107, 129, 24)"
ecx 404h,"rgb(107, 128, 25)"
ecx 43Eh,"rgb(106, 154, 0)"
[ebp-54h] edi,"rgb(106, 153, 1)"
edx 249Bh,"rgb(106, 152, 2)"
eax [edx+12Ch],"rgb(106, 151, 3)"
ecx 867h,"rgb(106, 150, 4)"
ecx 0C1Dh,"rgb(106, 149, 5)"
esi [edi+0B8h],"rgb(106, 148, 6)"
esi [edi+0F8h],"rgb(106, 147, 7)"
add [eax-34h],"rgb(106, 146, 8)"
edx 11E2h,"rgb(106, 145, 9)"
[ebp+var_14] 7Dh,"rgb(106, 144, 10)"
[ebp+var_14] 6,"rgb(106, 143, 11)"
[ebp+var_14] 3Bh,"rgb(106, 142, 12)"
adc [edx-18h],"rgb(106, 141, 13)"
ecx 0A61h,"rgb(106, 140, 14)"
ecx 43C6h,"rgb(106, 139, 15)"
ecx 0FFFFFF86h,"rgb(106, 138, 16)"
esi [edi-0ECh],"rgb(106, 137, 17)"
ecx 0A2Bh,"rgb(106, 136, 18)"
ecx 8CCh,"rgb(106, 135, 19)"
retf 0,"rgb(106, 134, 20)"
ecx 0A48h,"rgb(106, 133, 21)"
short loc_4023A9,"rgb(106, 132, 22)"
ecx 0A0Eh,"rgb(106, 131, 23)"
[ebp+var_14] 2Ch,"rgb(106, 130, 24)"
[ebp+var_14] 21h,"rgb(106, 129, 25)"
