Term,RGB
short loc_401FF1,"rgb(166, 51, 66)"
dx 8,"rgb(166, 50, 67)"
short loc_4035FC,"rgb(165, 68, 50)"
short loc_402DA7,"rgb(165, 67, 51)"
short loc_401CFE,"rgb(165, 66, 52)"
short loc_4028BA,"rgb(165, 65, 53)"
[eax] 83h,"rgb(165, 64, 54)"
short loc_403540,"rgb(165, 63, 55)"
[eax+0Ch] dx,"rgb(165, 62, 56)"
short loc_403893,"rgb(165, 61, 57)"
short loc_4021AA,"rgb(165, 60, 58)"
short loc_40219E,"rgb(165, 59, 59)"
short loc_402F22,"rgb(165, 58, 60)"
short loc_4015E5,"rgb(165, 57, 61)"
short loc_4051E9,"rgb(165, 56, 62)"
ecx [ebp+var_13C],"rgb(165, 55, 63)"
eax [esp+48h+var_28],"rgb(165, 54, 64)"
ebp [eax+90h],"rgb(165, 53, 65)"
short loc_401C70,"rgb(165, 52, 66)"
[eax+1Dh] 0,"rgb(165, 51, 67)"
ecx 40000000h,"rgb(165, 50, 68)"
short loc_401E0F,"rgb(164, 69, 50)"
[ebx+ecx*4] eax,"rgb(164, 68, 51)"
short loc_404BEE,"rgb(164, 67, 52)"
short loc_40256E,"rgb(164, 66, 53)"
[ebp+arg_8] 20h,"rgb(164, 65, 54)"
jmp loc_401AA0,"rgb(164, 64, 55)"
short loc_410059,"rgb(164, 63, 56)"
short loc_401E7C,"rgb(164, 62, 57)"
call sub_40E578,"rgb(164, 61, 58)"
short loc_401E6A,"rgb(164, 60, 59)"
short loc_40219C,"rgb(164, 59, 60)"
short loc_401D1E,"rgb(164, 58, 61)"
short loc_40240A,"rgb(164, 57, 62)"
short loc_401D07,"rgb(164, 56, 63)"
short loc_402401,"rgb(164, 55, 64)"
short loc_4013B7,"rgb(164, 54, 65)"
short loc_401D52,"rgb(164, 53, 66)"
mov [esp+0B8h+var_A4],"rgb(164, 52, 67)"
[esi+90h] edi,"rgb(164, 51, 68)"
eax [esp+6Ch+var_50],"rgb(164, 50, 69)"
call sub_4042A0,"rgb(163, 70, 50)"
short loc_4020F7,"rgb(163, 69, 51)"
short loc_401FAA,"rgb(163, 68, 52)"
short loc_402B68,"rgb(163, 67, 53)"
mov [ebp+Msg],"rgb(163, 66, 54)"
short loc_40264E,"rgb(163, 65, 55)"
short loc_402652,"rgb(163, 64, 56)"
call sub_405D00,"rgb(163, 63, 57)"
[eax+0ACh] cx,"rgb(163, 62, 58)"
edx ds:0[edi*4],"rgb(163, 61, 59)"
cmp [esp+28h+arg_8],"rgb(163, 60, 60)"
eax [ebp+hMenu],"rgb(163, 59, 61)"
short loc_4017EC,"rgb(163, 58, 62)"
short loc_401E8F,"rgb(163, 57, 63)"
call sub_40565C,"rgb(163, 56, 64)"
cmp [ebp-1],"rgb(163, 55, 65)"
short loc_4018F8,"rgb(163, 54, 66)"
short loc_4016D9,"rgb(163, 53, 67)"
cmovbe eax,"rgb(163, 52, 68)"
ecx [edi-0Ch],"rgb(163, 51, 69)"
short loc_4037C0,"rgb(163, 50, 70)"
edi 0A3h,"rgb(162, 71, 50)"
short loc_4017F0,"rgb(162, 70, 51)"
short loc_403743,"rgb(162, 69, 52)"
8 '',"rgb(162, 68, 53)"
[ebp+1Ch] ebx,"rgb(162, 67, 54)"
short loc_4016B2,"rgb(162, 66, 55)"
short loc_401113,"rgb(162, 65, 56)"
short loc_402971,"rgb(162, 64, 57)"
ax 7,"rgb(162, 63, 58)"
short loc_405239,"rgb(162, 62, 59)"
short loc_40344B,"rgb(162, 61, 60)"
ebx [esp+10h+arg_20],"rgb(162, 60, 61)"
ptr [ebp+98h],"rgb(162, 59, 62)"
short loc_404C12,"rgb(162, 58, 63)"
short loc_404A39,"rgb(162, 57, 64)"
dl [eax+15h],"rgb(162, 56, 65)"
short loc_401901,"rgb(162, 55, 66)"
cl 0E7h,"rgb(162, 54, 67)"
short loc_4018B1,"rgb(162, 53, 68)"
[ecx+95h] al,"rgb(162, 52, 69)"
short loc_402BA8,"rgb(162, 51, 70)"
short loc_402C56,"rgb(162, 50, 71)"
short loc_401B4C,"rgb(161, 72, 50)"
short loc_4086FF,"rgb(161, 71, 51)"
[ebx+40h] esi,"rgb(161, 70, 52)"
short loc_40213A,"rgb(161, 69, 53)"
short loc_404102,"rgb(161, 68, 54)"
short loc_40184A,"rgb(161, 67, 55)"
short loc_404DB4,"rgb(161, 66, 56)"
short loc_40288E,"rgb(161, 65, 57)"
eax 0FFFFFF78h,"rgb(161, 64, 58)"
short loc_402022,"rgb(161, 63, 59)"
call ??0CDialog@@QAE@IPAVCWnd@@@Z,"rgb(161, 62, 60)"
short loc_4017C9,"rgb(161, 61, 61)"
ecx 0FFFFFFA4h,"rgb(161, 60, 62)"
short loc_402CC7,"rgb(161, 59, 63)"
short loc_4084EC,"rgb(161, 58, 64)"
short loc_402CD9,"rgb(161, 57, 65)"
short loc_401D58,"rgb(161, 56, 66)"
ecx [ebp-33Ch],"rgb(161, 55, 67)"
short loc_40564D,"rgb(161, 54, 68)"
mov [ebp+var_33C],"rgb(161, 53, 69)"
[ebx+30h] edx,"rgb(161, 52, 70)"
[esp+10h] esi,"rgb(161, 51, 71)"
[esp+10h] 1,"rgb(161, 50, 72)"
short loc_401B52,"rgb(160, 73, 50)"
bl ah,"rgb(160, 72, 51)"
short loc_401130,"rgb(160, 71, 52)"
short loc_406491,"rgb(160, 70, 53)"
short loc_40311D,"rgb(160, 69, 54)"
ecx [esp+5Ch+arg_C],"rgb(160, 68, 55)"
short loc_4048AC,"rgb(160, 67, 56)"
short loc_40191A,"rgb(160, 66, 57)"
short loc_403995,"rgb(160, 65, 58)"
short loc_4024A1,"rgb(160, 64, 59)"
short loc_402A39,"rgb(160, 63, 60)"
short loc_402A09,"rgb(160, 62, 61)"
short loc_4028CA,"rgb(160, 61, 62)"
short loc_4016F7,"rgb(160, 60, 63)"
call sub_4069B0,"rgb(160, 59, 64)"
short loc_404A94,"rgb(160, 58, 65)"
short loc_40295A,"rgb(160, 57, 66)"
eax [esp+5Ch+var_4C],"rgb(160, 56, 67)"
short loc_4025A9,"rgb(160, 55, 68)"
[eax+1] eax,"rgb(160, 54, 69)"
[ebp+var_1B8] eax,"rgb(160, 53, 70)"
short loc_40534F,"rgb(160, 52, 71)"
short loc_40209F,"rgb(160, 51, 72)"
short loc_402607,"rgb(160, 50, 73)"
mov [esi+52h],"rgb(159, 74, 50)"
short loc_4023B9,"rgb(159, 73, 51)"
short loc_401FDD,"rgb(159, 72, 52)"
short loc_4026E2,"rgb(159, 71, 53)"
short loc_402C9B,"rgb(159, 70, 54)"
short loc_4025D2,"rgb(159, 69, 55)"
[eax+7Eh] cx,"rgb(159, 68, 56)"
short loc_403407,"rgb(159, 67, 57)"
short loc_40169A,"rgb(159, 66, 58)"
[ebp+var_28] esp,"rgb(159, 65, 59)"
short loc_403B23,"rgb(159, 64, 60)"
short loc_4028BF,"rgb(159, 63, 61)"
call sub_405FE0,"rgb(159, 62, 62)"
[esp+38h+var_28] edx,"rgb(159, 61, 63)"
short loc_401170,"rgb(159, 60, 64)"
short loc_40184C,"rgb(159, 59, 65)"
short loc_403F2D,"rgb(159, 58, 66)"
cmp [esi+244h],"rgb(159, 57, 67)"
[ecx+2Dh] 0,"rgb(159, 56, 68)"
call ds:DrawTextA,"rgb(159, 55, 69)"
short loc_4015EA,"rgb(159, 54, 70)"
ebx [ebp+18h],"rgb(159, 53, 71)"
cx 4,"rgb(159, 52, 72)"
eax [ebp+SubStr],"rgb(159, 51, 73)"
esp 0FCh,"rgb(159, 50, 74)"
push 160h,"rgb(158, 75, 50)"
[esp+40h+var_8] edx,"rgb(158, 74, 51)"
call sub_4039C0,"rgb(158, 73, 52)"
jmp loc_401F80,"rgb(158, 72, 53)"
mov [esp+50h+var_1C],"rgb(158, 71, 54)"
eax 1FFh,"rgb(158, 70, 55)"
short loc_402531,"rgb(158, 69, 56)"
[esp+2Ch+var_4] ebx,"rgb(158, 68, 57)"
[esp+2Ch+var_8] eax,"rgb(158, 67, 58)"
short loc_40391B,"rgb(158, 66, 59)"
[ecx+0Eh] ax,"rgb(158, 65, 60)"
short loc_404CA9,"rgb(158, 64, 61)"
short loc_404CAC,"rgb(158, 63, 62)"
cmp [eax+60h],"rgb(158, 62, 63)"
short loc_407A3D,"rgb(158, 61, 64)"
short loc_401210,"rgb(158, 60, 65)"
short loc_403AFB,"rgb(158, 59, 66)"
short loc_403463,"rgb(158, 58, 67)"
add [esi+3Ch],"rgb(158, 57, 68)"
push 184h,"rgb(158, 56, 69)"
[esp+28h+var_18] ebx,"rgb(158, 55, 70)"
push 13Bh,"rgb(158, 54, 71)"
edi [ebp+var_58],"rgb(158, 53, 72)"
short loc_4167C0,"rgb(158, 52, 73)"
short loc_40210C,"rgb(158, 51, 74)"
short loc_40254E,"rgb(158, 50, 75)"
mov [esi+56h],"rgb(157, 76, 50)"
call sub_403950,"rgb(157, 75, 51)"
[ebp+0] 2,"rgb(157, 74, 52)"
call sub_405D50,"rgb(157, 73, 53)"
mov [esi+25h],"rgb(157, 72, 54)"
[esi+0A4h] edi,"rgb(157, 71, 55)"
eax 0FFFFFF35h,"rgb(157, 70, 56)"
short loc_404E58,"rgb(157, 69, 57)"
short loc_4029DB,"rgb(157, 68, 58)"
short loc_4032D7,"rgb(157, 67, 59)"
short loc_4089CA,"rgb(157, 66, 60)"
edx [ebp+28h],"rgb(157, 65, 61)"
[esp+20h] edi,"rgb(157, 64, 62)"
short loc_40221C,"rgb(157, 63, 63)"
ptr [esp+18h+var_10],"rgb(157, 62, 64)"
short loc_40372A,"rgb(157, 61, 65)"
short loc_40366B,"rgb(157, 60, 66)"
short loc_405EDF,"rgb(157, 59, 67)"
mov [ebp-23Ch],"rgb(157, 58, 68)"
[ebp+pvarg.anonymous_0+8] 0FFFFh,"rgb(157, 57, 69)"
short loc_40234F,"rgb(157, 56, 70)"
short loc_401F72,"rgb(157, 55, 71)"
call sub_405170,"rgb(157, 54, 72)"
short loc_4017C7,"rgb(157, 53, 73)"
eax [edx+0B4h],"rgb(157, 52, 74)"
ecx [esp+8Ch+var_30],"rgb(157, 51, 75)"
short loc_4014B0,"rgb(157, 50, 76)"
short loc_402484,"rgb(156, 77, 50)"
short loc_40626C,"rgb(156, 76, 51)"
short loc_403150,"rgb(156, 75, 52)"
mov [edx+0A4h],"rgb(156, 74, 53)"
short loc_401B30,"rgb(156, 73, 54)"
short loc_401B1A,"rgb(156, 72, 55)"
ecx [ebp+var_D0],"rgb(156, 71, 56)"
ecx [ebp+var_E0],"rgb(156, 70, 57)"
ecx [ebp-13Ch],"rgb(156, 69, 58)"
eax 0FFFFFFE8h,"rgb(156, 68, 59)"
short loc_409895,"rgb(156, 67, 60)"
short loc_401CC4,"rgb(156, 66, 61)"
[edx+98h] eax,"rgb(156, 65, 62)"
esp 270h,"rgb(156, 64, 63)"
edx [ecx+0F8h],"rgb(156, 63, 64)"
short loc_40162C,"rgb(156, 62, 65)"
mov [esi+4Ah],"rgb(156, 61, 66)"
push [esp+0Ch+Dst],"rgb(156, 60, 67)"
[ecx+1] ecx,"rgb(156, 59, 68)"
short loc_403A12,"rgb(156, 58, 69)"
short loc_4024B1,"rgb(156, 57, 70)"
short loc_402498,"rgb(156, 56, 71)"
mov [esp+arg_8],"rgb(156, 55, 72)"
short loc_40199E,"rgb(156, 54, 73)"
[ebp+var_21C] esi,"rgb(156, 53, 74)"
short loc_4023A2,"rgb(156, 52, 75)"
short loc_401CCA,"rgb(156, 51, 76)"
short loc_4019CA,"rgb(156, 50, 77)"
[edx+90h] eax,"rgb(155, 78, 50)"
ax [edx+eax*2],"rgb(155, 77, 51)"
eax 208h,"rgb(155, 76, 52)"
short loc_401A22,"rgb(155, 75, 53)"
short loc_4058D4,"rgb(155, 74, 54)"
short loc_40619D,"rgb(155, 73, 55)"
[ebp+var_5C] edi,"rgb(155, 72, 56)"
edi [esi+100h],"rgb(155, 71, 57)"
short loc_403340,"rgb(155, 70, 58)"
[ecx] 35h,"rgb(155, 69, 59)"
mov [esp+48h+arg_8],"rgb(155, 68, 60)"
short loc_402ABE,"rgb(155, 67, 61)"
short loc_4023F1,"rgb(155, 66, 62)"
short loc_4023F2,"rgb(155, 65, 63)"
short loc_4027E6,"rgb(155, 64, 64)"
short loc_40213E,"rgb(155, 63, 65)"
ptr [ecx+6Fh],"rgb(155, 62, 66)"
[esp+20h] ebp,"rgb(155, 61, 67)"
short loc_409A75,"rgb(155, 60, 68)"
short loc_409411,"rgb(155, 59, 69)"
short loc_4022A9,"rgb(155, 58, 70)"
short loc_402EBB,"rgb(155, 57, 71)"
short loc_40285D,"rgb(155, 56, 72)"
short loc_403DA2,"rgb(155, 55, 73)"
[edi+5Ch] eax,"rgb(155, 54, 74)"
short loc_4090B5,"rgb(155, 53, 75)"
ptr [esi+13h],"rgb(155, 52, 76)"
ecx [ebp-198h],"rgb(155, 51, 77)"
ptr [esi+42h],"rgb(155, 50, 78)"
short loc_4020FC,"rgb(154, 79, 50)"
call sub_406410,"rgb(154, 78, 51)"
short loc_402398,"rgb(154, 77, 52)"
short loc_4018EF,"rgb(154, 76, 53)"
[eax+94h] ebx,"rgb(154, 75, 54)"
short loc_4030EB,"rgb(154, 74, 55)"
short loc_404C98,"rgb(154, 73, 56)"
short loc_4037D7,"rgb(154, 72, 57)"
cmp [esp+34h+var_10],"rgb(154, 71, 58)"
short loc_403F0E,"rgb(154, 70, 59)"
short loc_401859,"rgb(154, 69, 60)"
mov [ebp+80h],"rgb(154, 68, 61)"
call sub_403EC0,"rgb(154, 67, 62)"
edx [edi+ebp],"rgb(154, 66, 63)"
ebp [esp+20h+var_8],"rgb(154, 65, 64)"
short loc_40253D,"rgb(154, 64, 65)"
short loc_404D58,"rgb(154, 63, 66)"
bl 0F8h,"rgb(154, 62, 67)"
cx [eax+8],"rgb(154, 61, 68)"
andpd xmm3,"rgb(154, 60, 69)"
short loc_4034FB,"rgb(154, 59, 70)"
[esp+44h+var_20] edx,"rgb(154, 58, 71)"
short loc_402866,"rgb(154, 57, 72)"
edi ds:VariantClear,"rgb(154, 56, 73)"
short loc_40376F,"rgb(154, 55, 74)"
mov [ebp+40h],"rgb(154, 54, 75)"
call sub_405DF0,"rgb(154, 53, 76)"
[eax+0Ch] cl,"rgb(154, 52, 77)"
short loc_403433,"rgb(154, 51, 78)"
cx [eax+6],"rgb(154, 50, 79)"
short loc_401E53,"rgb(153, 79, 51)"
short loc_40433B,"rgb(153, 78, 52)"
short loc_40246A,"rgb(153, 77, 53)"
short loc_404E41,"rgb(153, 76, 54)"
mov [esp+120h+var_10C],"rgb(153, 75, 55)"
short loc_4043B2,"rgb(153, 74, 56)"
short loc_407FD5,"rgb(153, 73, 57)"
short loc_403BD0,"rgb(153, 72, 58)"
mov [esp+50h+var_18],"rgb(153, 71, 59)"
short loc_401634,"rgb(153, 70, 60)"
short loc_409E22,"rgb(153, 69, 61)"
mov [ebp+194h+var_198],"rgb(153, 68, 62)"
short loc_401E71,"rgb(153, 67, 63)"
[ebp+var_10] 6,"rgb(153, 66, 64)"
short loc_408316,"rgb(153, 65, 65)"
short loc_40A741,"rgb(153, 64, 66)"
[ebp+var_34] esp,"rgb(153, 63, 67)"
short loc_401256,"rgb(153, 62, 68)"
short loc_408F71,"rgb(153, 61, 69)"
short loc_4092AF,"rgb(153, 60, 70)"
short loc_40295C,"rgb(153, 59, 71)"
edx [ebp+var_224],"rgb(153, 58, 72)"
edx [ebx+esi],"rgb(153, 57, 73)"
ecx [esp+arg_14],"rgb(153, 56, 74)"
short loc_404ACC,"rgb(153, 55, 75)"
short loc_40161A,"rgb(153, 54, 76)"
short loc_40528B,"rgb(153, 53, 77)"
ptr [ecx+2Bh],"rgb(153, 52, 78)"
short loc_402F50,"rgb(153, 51, 79)"
[esi+70h] cl,"rgb(152, 79, 52)"
ebp 9,"rgb(152, 78, 53)"
short loc_401961,"rgb(152, 77, 54)"
[esp+4Ch+var_C] esi,"rgb(152, 76, 55)"
short loc_402E97,"rgb(152, 75, 56)"
short loc_402ECC,"rgb(152, 74, 57)"
short loc_403B8C,"rgb(152, 73, 58)"
call sub_404350,"rgb(152, 72, 59)"
call sub_40B670,"rgb(152, 71, 60)"
[eax] 3Bh,"rgb(152, 70, 61)"
short loc_405EB9,"rgb(152, 69, 62)"
ptr [esi+23Ch],"rgb(152, 68, 63)"
short loc_403262,"rgb(152, 67, 64)"
short loc_403269,"rgb(152, 66, 65)"
short loc_402ED0,"rgb(152, 65, 66)"
short loc_403E8E,"rgb(152, 64, 67)"
short loc_408325,"rgb(152, 63, 68)"
eax 0FFFFFF32h,"rgb(152, 62, 69)"
edx [esi+90h],"rgb(152, 61, 70)"
short loc_402963,"rgb(152, 60, 71)"
short loc_401180,"rgb(152, 59, 72)"
short loc_408645,"rgb(152, 58, 73)"
mov [esp+118h+var_108],"rgb(152, 57, 74)"
short loc_4054F9,"rgb(152, 56, 75)"
call sub_4044E0,"rgb(152, 55, 76)"
short loc_409A4D,"rgb(152, 54, 77)"
eax 138h,"rgb(152, 53, 78)"
ecx [esi-28h],"rgb(152, 52, 79)"
edx [ebp+var_214],"rgb(151, 79, 53)"
[esp+24h] esi,"rgb(151, 78, 54)"
mm0 mm0,"rgb(151, 77, 55)"
short loc_40209E,"rgb(151, 76, 56)"
edx [esi+0F4h],"rgb(151, 75, 57)"
short loc_40359C,"rgb(151, 74, 58)"
short loc_401871,"rgb(151, 73, 59)"
short loc_401F01,"rgb(151, 72, 60)"
short loc_40164C,"rgb(151, 71, 61)"
ecx [ebp+var_4E0],"rgb(151, 70, 62)"
push [esp+4+Src],"rgb(151, 69, 63)"
short loc_4014A1,"rgb(151, 68, 64)"
ecx [esp+118h+var_100],"rgb(151, 67, 65)"
short loc_401FF3,"rgb(151, 66, 66)"
short loc_408591,"rgb(151, 65, 67)"
short loc_4035F5,"rgb(151, 64, 68)"
ecx [esp+68h],"rgb(151, 63, 69)"
short loc_402948,"rgb(151, 62, 70)"
short loc_4027FC,"rgb(151, 61, 71)"
mm3 dword,"rgb(151, 60, 72)"
short loc_404B74,"rgb(151, 59, 73)"
short loc_401FF0,"rgb(151, 58, 74)"
call sub_4077E0,"rgb(151, 57, 75)"
short loc_4022EA,"rgb(151, 56, 76)"
short loc_401C5A,"rgb(151, 55, 77)"
edi [edi+eax*4],"rgb(151, 54, 78)"
call ___crtGetEnvironmentStringsA,"rgb(151, 53, 79)"
short loc_404471,"rgb(150, 79, 54)"
short loc_401122,"rgb(150, 78, 55)"
short loc_401F3C,"rgb(150, 77, 56)"
short loc_404EBC,"rgb(150, 76, 57)"
short loc_40A243,"rgb(150, 75, 58)"
short loc_4029EC,"rgb(150, 74, 59)"
ptr [ebp+40h],"rgb(150, 73, 60)"
short loc_401AA2,"rgb(150, 72, 61)"
short loc_4085A1,"rgb(150, 71, 62)"
call sub_404010,"rgb(150, 70, 63)"
short loc_40AB0D,"rgb(150, 69, 64)"
call sub_408330,"rgb(150, 68, 65)"
jmp loc_401230,"rgb(150, 67, 66)"
short loc_4027AA,"rgb(150, 66, 67)"
short loc_401714,"rgb(150, 65, 68)"
short loc_4028CB,"rgb(150, 64, 69)"
short loc_402593,"rgb(150, 63, 70)"
short loc_4022CB,"rgb(150, 62, 71)"
short loc_409CB5,"rgb(150, 61, 72)"
call sub_4065E0,"rgb(150, 60, 73)"
mov [ebx+6],"rgb(150, 59, 74)"
mov [edx+7],"rgb(150, 58, 75)"
short loc_401A41,"rgb(150, 57, 76)"
mm4 mm3,"rgb(150, 56, 77)"
mov [ebp+194h+var_1B0],"rgb(150, 55, 78)"
short loc_402538,"rgb(150, 54, 79)"
add [ecx+24h],"rgb(179, 53, 50)"
short loc_408531,"rgb(179, 52, 51)"
short loc_4031DC,"rgb(179, 51, 52)"
short loc_40151B,"rgb(179, 50, 53)"
short loc_402530,"rgb(178, 54, 50)"
ecx 0FFFFFF5Ch,"rgb(178, 53, 51)"
short loc_402F6B,"rgb(178, 52, 52)"
[ebx+1] 0,"rgb(178, 51, 53)"
short loc_401FA3,"rgb(178, 50, 54)"
add [esi+30h],"rgb(177, 55, 50)"
short loc_403646,"rgb(177, 54, 51)"
short loc_401712,"rgb(177, 53, 52)"
short loc_4037E4,"rgb(177, 52, 53)"
xmm7 xmm0,"rgb(177, 51, 54)"
short loc_4024C2,"rgb(177, 50, 55)"
ebx [esp+30h+arg_8],"rgb(176, 56, 50)"
short loc_4028DC,"rgb(176, 55, 51)"
mov [esi+144h],"rgb(176, 54, 52)"
mov [ebp-20Ch],"rgb(176, 53, 53)"
cx [eax+4],"rgb(176, 52, 54)"
andpd xmm0,"rgb(176, 51, 55)"
[esp+28h+var_14] esi,"rgb(176, 50, 56)"
mov [esp+7Ch+var_2C],"rgb(175, 57, 50)"
ptr [esi+148h],"rgb(175, 56, 51)"
short loc_403157,"rgb(175, 55, 52)"
short loc_40388B,"rgb(175, 54, 53)"
short loc_4027FA,"rgb(175, 53, 54)"
short loc_401CC0,"rgb(175, 52, 55)"
short loc_403850,"rgb(175, 51, 56)"
short loc_405018,"rgb(175, 50, 57)"
short loc_402755,"rgb(174, 58, 50)"
ptr [edx+ecx*4+2],"rgb(174, 57, 51)"
short loc_402C2A,"rgb(174, 56, 52)"
[ebp+var_68] ebx,"rgb(174, 55, 53)"
short loc_403D5A,"rgb(174, 54, 54)"
short loc_408461,"rgb(174, 53, 55)"
[ecx+14h] 4,"rgb(174, 52, 56)"
short loc_4028E7,"rgb(174, 51, 57)"
[esi+70h] ebp,"rgb(174, 50, 58)"
ecx [ebp+var_26C],"rgb(173, 59, 50)"
short loc_40194B,"rgb(173, 58, 51)"
call sub_403050,"rgb(173, 57, 52)"
short loc_4034F7,"rgb(173, 56, 53)"
[edi+48h] 0,"rgb(173, 55, 54)"
short loc_4037FD,"rgb(173, 54, 55)"
short loc_41FF02,"rgb(173, 53, 56)"
short loc_4022AD,"rgb(173, 52, 57)"
eax 0FFFFFF6Ah,"rgb(173, 51, 58)"
short loc_40396B,"rgb(173, 50, 59)"
[esp+40h+var_28] ecx,"rgb(172, 60, 50)"
short loc_40276E,"rgb(172, 59, 51)"
short loc_402738,"rgb(172, 58, 52)"
eax [ebp-110h],"rgb(172, 57, 53)"
mov dword_41A070,"rgb(172, 56, 54)"
mov dword_41A074,"rgb(172, 55, 55)"
short loc_401E69,"rgb(172, 54, 56)"
ecx [ebp+48h],"rgb(172, 53, 57)"
short loc_401F65,"rgb(172, 52, 58)"
short loc_401EBA,"rgb(172, 51, 59)"
mov [esp+0B4h+var_A4],"rgb(172, 50, 60)"
call sub_404BEC,"rgb(171, 61, 50)"
short loc_402B63,"rgb(171, 60, 51)"
short loc_403332,"rgb(171, 59, 52)"
esi 6Eh,"rgb(171, 58, 53)"
sub [esi+60h],"rgb(171, 57, 54)"
[ebp+var_54] offset,"rgb(171, 56, 55)"
short loc_4022ED,"rgb(171, 55, 56)"
short loc_40B236,"rgb(171, 54, 57)"
short loc_401FC8,"rgb(171, 53, 58)"
edx 0FFFFFFCEh,"rgb(171, 52, 59)"
eax 8000000h,"rgb(171, 51, 60)"
al [esi+14h],"rgb(171, 50, 61)"
ecx [ebp+var_138],"rgb(170, 62, 50)"
short loc_40319B,"rgb(170, 61, 51)"
short loc_402369,"rgb(170, 60, 52)"
short loc_402A3D,"rgb(170, 59, 53)"
short loc_4023EE,"rgb(170, 58, 54)"
esi 2Eh,"rgb(170, 57, 55)"
short loc_401ABD,"rgb(170, 56, 56)"
short loc_401B55,"rgb(170, 55, 57)"
[ebp+var_40] offset,"rgb(170, 54, 58)"
short loc_401FF2,"rgb(170, 53, 59)"
call ds:LoadBitmapA,"rgb(170, 52, 60)"
cmp [ebp+var_18C],"rgb(170, 51, 61)"
short loc_4026B0,"rgb(170, 50, 62)"
push [esp+8+Src],"rgb(169, 63, 50)"
esi [eax-8],"rgb(169, 62, 51)"
short loc_402D36,"rgb(169, 61, 52)"
short loc_4023EC,"rgb(169, 60, 53)"
[ebp+NumberOfBytesRead] esi,"rgb(169, 59, 54)"
[esi+2] ecx,"rgb(169, 58, 55)"
edx [ebp+20h],"rgb(169, 57, 56)"
call __setenvp,"rgb(169, 56, 57)"
short loc_4037D1,"rgb(169, 55, 58)"
short loc_402D19,"rgb(169, 54, 59)"
ebx [edi+40h],"rgb(169, 53, 60)"
short loc_403238,"rgb(169, 52, 61)"
short loc_403974,"rgb(169, 51, 62)"
short loc_401887,"rgb(169, 50, 63)"
short loc_4010C8,"rgb(168, 64, 50)"
ptr [ebp-110h],"rgb(168, 63, 51)"
short loc_40755B,"rgb(168, 62, 52)"
short loc_401938,"rgb(168, 61, 53)"
edi 5Ch,"rgb(168, 60, 54)"
short loc_4026B9,"rgb(168, 59, 55)"
edx [esp+44h+var_34],"rgb(168, 58, 56)"
short loc_4044A2,"rgb(168, 57, 57)"
short loc_401D69,"rgb(168, 56, 58)"
short loc_40134D,"rgb(168, 55, 59)"
esi [esi+40h],"rgb(168, 54, 60)"
short loc_4036B2,"rgb(168, 53, 61)"
short loc_401CF6,"rgb(168, 52, 62)"
short loc_401D25,"rgb(168, 51, 63)"
short loc_401E1E,"rgb(168, 50, 64)"
short loc_40113A,"rgb(167, 65, 50)"
short loc_401A69,"rgb(167, 64, 51)"
esp 1DCh,"rgb(167, 63, 52)"
short loc_402196,"rgb(167, 62, 53)"
short loc_404E88,"rgb(167, 61, 54)"
short loc_4016BD,"rgb(167, 60, 55)"
short loc_404D0C,"rgb(167, 59, 56)"
short loc_40532F,"rgb(167, 58, 57)"
short loc_40155A,"rgb(167, 57, 58)"
short loc_4051F1,"rgb(167, 56, 59)"
short loc_405189,"rgb(167, 55, 60)"
al [edi+1Ch],"rgb(167, 54, 61)"
add [esi+40h],"rgb(167, 53, 62)"
esp 808h,"rgb(167, 52, 63)"
esi ds:SysStringLen,"rgb(167, 51, 64)"
fld [ebp+var_2C],"rgb(167, 50, 65)"
short loc_402592,"rgb(166, 66, 50)"
ebp [esp+30h],"rgb(166, 65, 51)"
mov [esp+80h+var_5C],"rgb(166, 64, 52)"
mov [ebp+var_310],"rgb(166, 63, 53)"
short loc_402580,"rgb(166, 62, 54)"
offset off_4112D4,"rgb(166, 61, 55)"
[eax+0A8h] cx,"rgb(166, 60, 56)"
short loc_4073A5,"rgb(166, 59, 57)"
short loc_40817F,"rgb(166, 58, 58)"
short loc_402A5E,"rgb(166, 57, 59)"
short loc_403088,"rgb(166, 56, 60)"
[esi+44h] 20h,"rgb(166, 55, 61)"
short loc_402B18,"rgb(166, 54, 62)"
short loc_401475,"rgb(166, 53, 63)"
hObject eax,"rgb(166, 52, 64)"
esi [ebx+0BCh],"rgb(166, 51, 65)"
short loc_401814,"rgb(166, 50, 66)"
mov [ebp+0A4h],"rgb(165, 67, 50)"
short loc_4021A1,"rgb(165, 66, 51)"
[esi+94h] ecx,"rgb(165, 65, 52)"
ecx [edx+edi-1],"rgb(165, 64, 53)"
ecx [edi+eax*2+2],"rgb(165, 63, 54)"
dx 67h,"rgb(165, 62, 55)"
short loc_402514,"rgb(165, 61, 56)"
dw 342h,"rgb(165, 60, 57)"
short loc_403580,"rgb(165, 59, 58)"
[ebp+NumberOfBytesWritten] edi,"rgb(165, 58, 59)"
short loc_401AEA,"rgb(165, 57, 60)"
short loc_4029F9,"rgb(165, 56, 61)"
short loc_401BEC,"rgb(165, 55, 62)"
short loc_40946D,"rgb(165, 54, 63)"
short loc_401225,"rgb(165, 53, 64)"
short loc_403061,"rgb(165, 52, 65)"
short loc_403753,"rgb(165, 51, 66)"
short loc_4027B6,"rgb(165, 50, 67)"
short loc_401AE9,"rgb(164, 68, 50)"
short loc_403D3A,"rgb(164, 67, 51)"
