Term,RGB
[ebp+var_18] 2Dh,"rgb(154, 82, 1)"
short loc_40F2AE,"rgb(154, 81, 2)"
short loc_40DBB9,"rgb(154, 80, 3)"
short loc_40DC2F,"rgb(154, 79, 4)"
eax [edx+71h],"rgb(154, 78, 5)"
short loc_40F1C7,"rgb(154, 77, 6)"
eax [edx+ecx-4],"rgb(154, 76, 7)"
short loc_4147CF,"rgb(154, 75, 8)"
short loc_4146EC,"rgb(154, 74, 9)"
bp [ecx],"rgb(154, 73, 10)"
edx [esp+94h+var_74],"rgb(154, 72, 11)"
edx [esp+64h+var_38],"rgb(154, 71, 12)"
short loc_40DCE2,"rgb(154, 70, 13)"
call sub_409C81,"rgb(154, 69, 14)"
short loc_4110C6,"rgb(154, 68, 15)"
short loc_41114D,"rgb(154, 67, 16)"
call sub_409420,"rgb(154, 66, 17)"
short loc_411273,"rgb(154, 65, 18)"
short loc_40E29F,"rgb(154, 64, 19)"
ecx 271h,"rgb(154, 63, 20)"
push 60Eh,"rgb(154, 62, 21)"
'_' 0,"rgb(154, 61, 22)"
xor [esp+14h],"rgb(154, 60, 23)"
[ebp+var_28] 0Ah,"rgb(154, 59, 24)"
mov [edx-1],"rgb(154, 58, 25)"
test [ebp-14h],"rgb(154, 57, 26)"
bl 4Ch,"rgb(154, 56, 27)"
bl [edi+esi],"rgb(154, 55, 28)"
push 52Bh,"rgb(154, 54, 29)"
short loc_40E3B5,"rgb(154, 53, 30)"
eax [edx-6],"rgb(154, 52, 31)"
short loc_40EF7E,"rgb(154, 51, 32)"
jmp loc_4027B1,"rgb(153, 84, 0)"
ecx 0FFFFFFA0h,"rgb(153, 83, 1)"
ecx 1008h,"rgb(153, 82, 2)"
short loc_40F131,"rgb(153, 81, 3)"
short loc_40F04F,"rgb(153, 80, 4)"
short loc_40F029,"rgb(153, 79, 5)"
short loc_40E3F5,"rgb(153, 78, 6)"
sub [ebp+14h],"rgb(153, 77, 7)"
short loc_40E3FD,"rgb(153, 76, 8)"
ecx 714h,"rgb(153, 75, 9)"
ax [ebp+var_22],"rgb(153, 74, 10)"
ax [ebp+var_30],"rgb(153, 73, 11)"
push 80Ah,"rgb(153, 72, 12)"
push 7F9h,"rgb(153, 71, 13)"
push 48Bh,"rgb(153, 70, 14)"
push 7D8h,"rgb(153, 69, 15)"
edx [edx+edi*8],"rgb(153, 68, 16)"
edx [edi-10h],"rgb(153, 67, 17)"
call sub_404242,"rgb(153, 66, 18)"
ptr [eax+36h],"rgb(153, 65, 19)"
call sub_403BA2,"rgb(153, 64, 20)"
short loc_412CEF,"rgb(153, 63, 21)"
short loc_40EEA7,"rgb(153, 62, 22)"
jmp loc_405FB5,"rgb(153, 61, 23)"
short loc_40EE7F,"rgb(153, 60, 24)"
short loc_40EE6C,"rgb(153, 59, 25)"
short loc_40EE16,"rgb(153, 58, 26)"
short loc_40ED51,"rgb(153, 57, 27)"
short loc_40ED73,"rgb(153, 56, 28)"
short loc_40ED67,"rgb(153, 55, 29)"
short loc_40EFF9,"rgb(153, 54, 30)"
short loc_40140A,"rgb(153, 53, 31)"
short loc_40ED4A,"rgb(153, 52, 32)"
short loc_412C69,"rgb(153, 51, 33)"
esi dword_40FA8C,"rgb(152, 85, 0)"
call sub_40C722,"rgb(152, 84, 1)"
call sub_40C560,"rgb(152, 83, 2)"
ecx 2260h,"rgb(152, 82, 3)"
push 834h,"rgb(152, 81, 4)"
bh 8,"rgb(152, 80, 5)"
short loc_40E382,"rgb(152, 79, 6)"
short loc_40E406,"rgb(152, 78, 7)"
short loc_40E300,"rgb(152, 77, 8)"
short loc_40E319,"rgb(152, 76, 9)"
[esp+24h+var_8] 1,"rgb(152, 75, 10)"
short loc_40E33C,"rgb(152, 74, 11)"
cl 0F1h,"rgb(152, 73, 12)"
call sub_4034B3,"rgb(152, 72, 13)"
[ebp+var_10] cl,"rgb(152, 71, 14)"
short loc_4012A8,"rgb(152, 70, 15)"
[esp+10h+arg_C] 0,"rgb(152, 69, 16)"
short loc_40DD2E,"rgb(152, 68, 17)"
short loc_40DD59,"rgb(152, 67, 18)"
short loc_401247,"rgb(152, 66, 19)"
short loc_40E3D3,"rgb(152, 65, 20)"
push 2EDh,"rgb(152, 64, 21)"
push 2E0h,"rgb(152, 63, 22)"
push 31Fh,"rgb(152, 62, 23)"
short loc_40E276,"rgb(152, 61, 24)"
les ebp,"rgb(152, 60, 25)"
mov [ebp-15Ch],"rgb(152, 59, 26)"
short loc_40E067,"rgb(152, 58, 27)"
ptr [edx-0Ah],"rgb(152, 57, 28)"
esi [esp+8Ch+var_70],"rgb(152, 56, 29)"
short loc_413531,"rgb(152, 55, 30)"
short loc_40E4D2,"rgb(152, 54, 31)"
short loc_40E540,"rgb(152, 53, 32)"
short loc_40E580,"rgb(152, 52, 33)"
push 1F6h,"rgb(152, 51, 34)"
push 21Fh,"rgb(151, 86, 0)"
mov [esp+0B4h+var_2C],"rgb(151, 85, 1)"
[esp+28h+var_8] 4,"rgb(151, 84, 2)"
short loc_40E4A1,"rgb(151, 83, 3)"
short loc_40E1F4,"rgb(151, 82, 4)"
small word,"rgb(151, 81, 5)"
short loc_40E238,"rgb(151, 80, 6)"
eax 3F4h,"rgb(151, 79, 7)"
short loc_4143D7,"rgb(151, 78, 8)"
push 1C8h,"rgb(151, 77, 9)"
push 1DEh,"rgb(151, 76, 10)"
short loc_4107C6,"rgb(151, 75, 11)"
call sub_402C8D,"rgb(151, 74, 12)"
ptr [edx-11h],"rgb(151, 73, 13)"
ptr [esp+5Ch+var_14],"rgb(151, 72, 14)"
short loc_4107EC,"rgb(151, 71, 15)"
mov [esp+0D4h+var_28],"rgb(151, 70, 16)"
mov [esp+0D4h+var_4C],"rgb(151, 69, 17)"
[ebp+var_2A8] esi,"rgb(151, 68, 18)"
short loc_40EA35,"rgb(151, 67, 19)"
short loc_40EAEC,"rgb(151, 66, 20)"
esi 258h,"rgb(151, 65, 21)"
call sub_401F9D,"rgb(151, 64, 22)"
eax 40Eh,"rgb(151, 63, 23)"
edx [ebx+5Eh],"rgb(151, 62, 24)"
push 130Ah,"rgb(151, 61, 25)"
ecx 1ECh,"rgb(151, 60, 26)"
push 1013h,"rgb(151, 59, 27)"
edx [ebp+54h],"rgb(151, 58, 28)"
edx [ebp+3],"rgb(151, 57, 29)"
short loc_4105B6,"rgb(151, 56, 30)"
short loc_4105D2,"rgb(151, 55, 31)"
esi [esp+4Ch+var_14],"rgb(151, 54, 32)"
short loc_4105F6,"rgb(151, 53, 33)"
short loc_41063A,"rgb(151, 52, 34)"
call sub_413B8A,"rgb(151, 51, 35)"
short loc_410261,"rgb(150, 87, 0)"
short loc_410312,"rgb(150, 86, 1)"
short loc_410358,"rgb(150, 85, 2)"
short loc_4103D5,"rgb(150, 84, 3)"
[ebp+lParam] 2,"rgb(150, 83, 4)"
push dword_40E5EC,"rgb(150, 82, 5)"
call sub_402054,"rgb(150, 81, 6)"
esi 21Ch,"rgb(150, 80, 7)"
edx [ebp-29Ch],"rgb(150, 79, 8)"
esi 244h,"rgb(150, 78, 9)"
[esp+1Ch+var_9] bl,"rgb(150, 77, 10)"
short loc_40E15C,"rgb(150, 76, 11)"
ecx 7D4h,"rgb(150, 75, 12)"
mov [esp+1Ch+var_D],"rgb(150, 74, 13)"
short loc_40E1CC,"rgb(150, 73, 14)"
cmp [ebp-74h],"rgb(150, 72, 15)"
short loc_40E089,"rgb(150, 71, 16)"
short loc_40E03B,"rgb(150, 70, 17)"
cmp [esp+30h+var_C],"rgb(150, 69, 18)"
short loc_40DFCD,"rgb(150, 68, 19)"
mov [esp+84h+var_68],"rgb(150, 67, 20)"
short loc_40DFD7,"rgb(150, 66, 21)"
short loc_40DD6C,"rgb(150, 65, 22)"
short loc_40EC67,"rgb(150, 64, 23)"
ecx 0C94h,"rgb(150, 63, 24)"
short loc_401186,"rgb(150, 62, 25)"
short loc_40FF5E,"rgb(150, 61, 26)"
short loc_41010E,"rgb(150, 60, 27)"
[ebp+bi.hwndOwner] eax,"rgb(150, 59, 28)"
short loc_413925,"rgb(150, 58, 29)"
call sub_4029EE,"rgb(150, 57, 30)"
short loc_40E6E3,"rgb(150, 56, 31)"
push [ebp+var_36C],"rgb(150, 55, 32)"
short loc_40E806,"rgb(150, 54, 33)"
short loc_40E7E0,"rgb(150, 53, 34)"
[esp+18h+var_4] 21h,"rgb(150, 52, 35)"
short loc_40E7AF,"rgb(150, 51, 36)"
short loc_40E745,"rgb(174, 62, 0)"
short loc_40E723,"rgb(174, 61, 1)"
short loc_40EAAD,"rgb(174, 60, 2)"
[esp+44h+var_18] ebx,"rgb(174, 59, 3)"
short loc_40FBD4,"rgb(174, 58, 4)"
[ebp+arg_10] 9,"rgb(174, 57, 5)"
short loc_41398C,"rgb(174, 56, 6)"
call sub_4027EF,"rgb(174, 55, 7)"
call sub_4023C8,"rgb(174, 54, 8)"
push [esp+28h+arg_0],"rgb(174, 53, 9)"
short loc_40EAA8,"rgb(174, 52, 10)"
short loc_40EA81,"rgb(174, 51, 11)"
short loc_40DE94,"rgb(173, 63, 0)"
short loc_40E8B9,"rgb(173, 62, 1)"
[esp+18h+arg_4] ebp,"rgb(173, 61, 2)"
eax [esp+88h+var_40],"rgb(173, 60, 3)"
short loc_1000418E,"rgb(173, 59, 4)"
[ebp+Rect.bottom] 4,"rgb(173, 58, 5)"
[ebp+Rect.bottom] ecx,"rgb(173, 57, 6)"
[ebp+Filename] edx,"rgb(173, 56, 7)"
ecx 17Ch,"rgb(173, 55, 8)"
[esp+44h+var_10] edx,"rgb(173, 54, 9)"
[esp+40h+var_8] 0,"rgb(173, 53, 10)"
eax [esp+3Ch+arg_14],"rgb(173, 52, 11)"
short loc_40106E,"rgb(173, 51, 12)"
short loc_401057,"rgb(172, 64, 0)"
short loc_401161,"rgb(172, 63, 1)"
offset off_403758,"rgb(172, 62, 2)"
short loc_40111B,"rgb(172, 61, 3)"
esi [ebx+7Ch],"rgb(172, 60, 4)"
push 0DACh,"rgb(172, 59, 5)"
call sub_40245F,"rgb(172, 58, 6)"
short loc_40F43F,"rgb(172, 57, 7)"
short loc_40F477,"rgb(172, 56, 8)"
short loc_40DE18,"rgb(172, 55, 9)"
short loc_40EAF7,"rgb(172, 54, 10)"
esi [ebp+FindFileData.cFileName],"rgb(172, 53, 11)"
push [esp+8+lpString2],"rgb(172, 52, 12)"
push 0F060h,"rgb(172, 51, 13)"
eax 231h,"rgb(171, 65, 0)"
eax 234h,"rgb(171, 64, 1)"
short loc_40657B,"rgb(171, 63, 2)"
short loc_406162,"rgb(171, 62, 3)"
eax 1F44h,"rgb(171, 61, 4)"
short loc_406428,"rgb(171, 60, 5)"
short loc_406453,"rgb(171, 59, 6)"
eax 22Bh,"rgb(171, 58, 7)"
eax 22Eh,"rgb(171, 57, 8)"
short loc_406102,"rgb(171, 56, 9)"
eax 2115h,"rgb(171, 55, 10)"
short loc_406226,"rgb(171, 54, 11)"
short loc_4061E9,"rgb(171, 53, 12)"
short loc_40E101,"rgb(171, 52, 13)"
mov [esp+0D4h+var_90],"rgb(171, 51, 14)"
mov [esp+0DCh+var_5C],"rgb(170, 66, 0)"
cmp [ebp+hInstance],"rgb(170, 65, 1)"
mov [esp+0CCh+var_4C],"rgb(170, 64, 2)"
mov [esp+0CCh+var_54],"rgb(170, 63, 3)"
short loc_40605B,"rgb(170, 62, 4)"
short loc_406646,"rgb(170, 61, 5)"
eax 2468h,"rgb(170, 60, 6)"
short loc_40603C,"rgb(170, 59, 7)"
short loc_4066CC,"rgb(170, 58, 8)"
eax 1C09h,"rgb(170, 57, 9)"
short loc_406345,"rgb(170, 56, 10)"
'DecodePointer' 0,"rgb(170, 55, 11)"
mov [esp+0A4h+var_1C],"rgb(170, 54, 12)"
short loc_40E1E9,"rgb(170, 53, 13)"
short loc_40E087,"rgb(170, 52, 14)"
mov [esp+270h+var_254],"rgb(170, 51, 15)"
mov [esp+20h+var_11],"rgb(169, 67, 0)"
mov [esp+0F8h+var_8C],"rgb(169, 66, 1)"
short loc_40F0C4,"rgb(169, 65, 2)"
short loc_40F0BA,"rgb(169, 64, 3)"
short loc_40F0B2,"rgb(169, 63, 4)"
push [esp+8+Msg],"rgb(169, 62, 5)"
esi [ebp+esi*4+0],"rgb(169, 61, 6)"
[esp+24h+arg_C] esi,"rgb(169, 60, 7)"
[esp+20h] 3,"rgb(169, 59, 8)"
short loc_40E3B1,"rgb(169, 58, 9)"
[esp+1Ch+var_4] 0Bh,"rgb(169, 57, 10)"
short loc_40BB9C,"rgb(169, 56, 11)"
edi 2D0h,"rgb(169, 55, 12)"
short loc_40BBA2,"rgb(169, 54, 13)"
short loc_40BB99,"rgb(169, 53, 14)"
short loc_40BB87,"rgb(169, 52, 15)"
[ebp+var_118] edi,"rgb(169, 51, 16)"
short loc_40BB2B,"rgb(168, 68, 0)"
short loc_40BCF9,"rgb(168, 67, 1)"
call sub_408EE5,"rgb(168, 66, 2)"
[ebp+24h] ecx,"rgb(168, 65, 3)"
[ebp+1Ch] 10h,"rgb(168, 64, 4)"
[esp+24h+var_4] 11h,"rgb(168, 63, 5)"
call sub_4027E8,"rgb(168, 62, 6)"
short loc_40FCC1,"rgb(168, 61, 7)"
short loc_40FCD3,"rgb(168, 60, 8)"
short loc_40FDB0,"rgb(168, 59, 9)"
short loc_40FDDC,"rgb(168, 58, 10)"
short loc_413DE2,"rgb(168, 57, 11)"
eax 500000h,"rgb(168, 56, 12)"
call sub_402140,"rgb(168, 55, 13)"
short loc_4140C4,"rgb(168, 54, 14)"
short loc_40ED36,"rgb(168, 53, 15)"
cl 0Bh,"rgb(168, 52, 16)"
cl 0D8h,"rgb(168, 51, 17)"
short loc_40F736,"rgb(167, 69, 0)"
short loc_413B01,"rgb(167, 68, 1)"
push 0C01h,"rgb(167, 67, 2)"
ecx 192h,"rgb(167, 66, 3)"
short loc_4101E0,"rgb(167, 65, 4)"
short loc_4101BC,"rgb(167, 64, 5)"
short loc_410210,"rgb(167, 63, 6)"
push [esp+18h+arg_C],"rgb(167, 62, 7)"
push [esp+18h+lpFileName],"rgb(167, 61, 8)"
call sub_4020CD,"rgb(167, 60, 9)"
edx [eax+0C8h],"rgb(167, 59, 10)"
push 0FFFFFC19h,"rgb(167, 58, 11)"
push [ebp+var_348],"rgb(167, 57, 12)"
push [ebp+pidl],"rgb(167, 56, 13)"
short loc_40F7DE,"rgb(167, 55, 14)"
short loc_40F8E4,"rgb(167, 54, 15)"
short loc_40FA02,"rgb(167, 53, 16)"
short loc_40FAE1,"rgb(167, 52, 17)"
[ebp+arg_0] 11h,"rgb(167, 51, 18)"
short loc_4139B9,"rgb(166, 70, 0)"
[ebp+hbmImage] eax,"rgb(166, 69, 1)"
call sub_414A9B,"rgb(166, 68, 2)"
short loc_410296,"rgb(166, 67, 3)"
short loc_4102E0,"rgb(166, 66, 4)"
short loc_410363,"rgb(166, 65, 5)"
short loc_410387,"rgb(166, 64, 6)"
short loc_413694,"rgb(166, 63, 7)"
esi [esp+28h+var_20],"rgb(166, 62, 8)"
[ebp+dwBytes] edx,"rgb(166, 61, 9)"
short loc_410474,"rgb(166, 60, 10)"
short loc_410511,"rgb(166, 59, 11)"
short loc_41059A,"rgb(166, 58, 12)"
short loc_40FDB5,"rgb(166, 57, 13)"
short loc_410127,"rgb(166, 56, 14)"
short loc_413901,"rgb(166, 55, 15)"
[ebp+arg_4] 404h,"rgb(166, 54, 16)"
ptr [esp+0Ch+arg_C],"rgb(166, 53, 17)"
ptr [esp+30h+arg_4],"rgb(166, 52, 18)"
ptr [esp+5Ch+var_2C],"rgb(166, 51, 19)"
short loc_4107DC,"rgb(165, 71, 0)"
short loc_41082B,"rgb(165, 70, 1)"
call sub_402F26,"rgb(165, 69, 2)"
short loc_40E930,"rgb(165, 68, 3)"
call sub_401FB6,"rgb(165, 67, 4)"
ptr [esp+64h+var_28],"rgb(165, 66, 5)"
ptr [esp+68h+var_38],"rgb(165, 65, 6)"
esi [esp+44h+var_18],"rgb(165, 64, 7)"
esi [esp+48h+var_18],"rgb(165, 63, 8)"
esi [esp+4Ch+var_18],"rgb(165, 62, 9)"
esi [esp+48h+var_24],"rgb(165, 61, 10)"
esi [esp+50h+var_40],"rgb(165, 60, 11)"
[ebp+lParam] edx,"rgb(165, 59, 12)"
push 900h,"rgb(165, 58, 13)"
push 29Dh,"rgb(165, 57, 14)"
push 2A6h,"rgb(165, 56, 15)"
short loc_40E606,"rgb(165, 55, 16)"
short loc_4143A2,"rgb(165, 54, 17)"
esi 14Dh,"rgb(165, 53, 18)"
esi 149h,"rgb(165, 52, 19)"
esi 158h,"rgb(165, 51, 20)"
push 1A5h,"rgb(164, 72, 0)"
short loc_40E763,"rgb(164, 71, 1)"
short loc_40E947,"rgb(164, 70, 2)"
short loc_41073E,"rgb(164, 69, 3)"
short loc_410745,"rgb(164, 68, 4)"
short loc_410784,"rgb(164, 67, 5)"
short loc_410798,"rgb(164, 66, 6)"
short loc_41338E,"rgb(164, 65, 7)"
short loc_41315D,"rgb(164, 64, 8)"
[ebp+var_10] 30h,"rgb(164, 63, 9)"
ptr [edx+21h],"rgb(164, 62, 10)"
call sub_402C02,"rgb(164, 61, 11)"
esi [esp+8Ch+var_54],"rgb(164, 60, 12)"
esi [esp+64h+var_3C],"rgb(164, 59, 13)"
call sub_411C10,"rgb(164, 58, 14)"
short loc_410898,"rgb(164, 57, 15)"
short loc_410899,"rgb(164, 56, 16)"
call sub_41161C,"rgb(164, 55, 17)"
short loc_40E0EC,"rgb(164, 54, 18)"
short loc_40E2EB,"rgb(164, 53, 19)"
short loc_40E35B,"rgb(164, 52, 20)"
short loc_40E59F,"rgb(164, 51, 21)"
esi 1010h,"rgb(163, 73, 0)"
ecx 203h,"rgb(163, 72, 1)"
ecx 1070h,"rgb(163, 71, 2)"
short loc_41339F,"rgb(163, 70, 3)"
short loc_413329,"rgb(163, 69, 4)"
short loc_4109B8,"rgb(163, 68, 5)"
call sub_410044,"rgb(163, 67, 6)"
short loc_40E047,"rgb(163, 66, 7)"
short loc_41441C,"rgb(163, 65, 8)"
push 31Bh,"rgb(163, 64, 9)"
push 39Dh,"rgb(163, 63, 10)"
short loc_41460C,"rgb(163, 62, 11)"
cmp [esp+0CCh+var_94],"rgb(163, 61, 12)"
cmp [eax+6Ch],"rgb(163, 60, 13)"
cmovbe ecx,"rgb(163, 59, 14)"
short loc_4132BB,"rgb(163, 58, 15)"
short loc_413290,"rgb(163, 57, 16)"
call sub_402FC7,"rgb(163, 56, 17)"
short loc_410C2D,"rgb(163, 55, 18)"
short loc_412CCB,"rgb(163, 54, 19)"
call sub_403DEC,"rgb(163, 53, 20)"
call sub_40CB44,"rgb(163, 52, 21)"
short loc_410D0E,"rgb(163, 51, 22)"
call sub_40C510,"rgb(162, 74, 0)"
edx [edi+9],"rgb(162, 73, 1)"
call sub_401CAA,"rgb(162, 72, 2)"
short loc_4144FF,"rgb(162, 71, 3)"
bl 14h,"rgb(162, 70, 4)"
short loc_40E39D,"rgb(162, 69, 5)"
short loc_40E34D,"rgb(162, 68, 6)"
short loc_40E357,"rgb(162, 67, 7)"
short loc_4108EF,"rgb(162, 66, 8)"
call sub_410AE5,"rgb(162, 65, 9)"
short loc_4109A3,"rgb(162, 64, 10)"
short loc_410F77,"rgb(162, 63, 11)"
short loc_410F44,"rgb(162, 62, 12)"
short loc_410FD3,"rgb(162, 61, 13)"
short loc_410FA2,"rgb(162, 60, 14)"
short loc_41107C,"rgb(162, 59, 15)"
short loc_40E40A,"rgb(162, 58, 16)"
mov [ebp+var_93],"rgb(162, 57, 17)"
ax [ebp+var_12],"rgb(162, 56, 18)"
push 4B4h,"rgb(162, 55, 19)"
short loc_412D8D,"rgb(162, 54, 20)"
call sub_40BD50,"rgb(162, 53, 21)"
short loc_410DB2,"rgb(162, 52, 22)"
short loc_4109FA,"rgb(162, 51, 23)"
short loc_410A70,"rgb(161, 75, 0)"
short loc_410AB0,"rgb(161, 74, 1)"
short loc_410ADA,"rgb(161, 73, 2)"
ecx 274h,"rgb(161, 72, 3)"
short loc_40E458,"rgb(161, 71, 4)"
short loc_40E267,"rgb(161, 70, 5)"
short loc_40E24E,"rgb(161, 69, 6)"
short loc_40E020,"rgb(161, 68, 7)"
bl 21h,"rgb(161, 67, 8)"
bl 0FDh,"rgb(161, 66, 9)"
bl 4Ah,"rgb(161, 65, 10)"
push 575h,"rgb(161, 64, 11)"
[esp+24h+var_4] 16h,"rgb(161, 63, 12)"
mov [ebp+var_82],"rgb(161, 62, 13)"
mov [ebp+var_72],"rgb(161, 61, 14)"
short loc_40E32B,"rgb(161, 60, 15)"
short loc_410F00,"rgb(161, 59, 16)"
or [esp+3Ch+var_2C],"rgb(161, 58, 17)"
short loc_412B86,"rgb(161, 57, 18)"
call sub_40981C,"rgb(161, 56, 19)"
call sub_409837,"rgb(161, 55, 20)"
call sub_404FE1,"rgb(161, 54, 21)"
short loc_4127EA,"rgb(161, 53, 22)"
call sub_4048F1,"rgb(161, 52, 23)"
short loc_411209,"rgb(161, 51, 24)"
short loc_4111DE,"rgb(160, 76, 0)"
call sub_409392,"rgb(160, 75, 1)"
short loc_4112C8,"rgb(160, 74, 2)"
short loc_40DEA0,"rgb(160, 73, 3)"
short loc_40E411,"rgb(160, 72, 4)"
short loc_40E44C,"rgb(160, 71, 5)"
short loc_40E452,"rgb(160, 70, 6)"
ecx 2733h,"rgb(160, 69, 7)"
xchg al,"rgb(160, 68, 8)"
push 70Ch,"rgb(160, 67, 9)"
call sub_408924,"rgb(160, 66, 10)"
short loc_41149A,"rgb(160, 65, 11)"
[ebp+var_18] 0Ah,"rgb(160, 64, 12)"
short loc_412578,"rgb(160, 63, 13)"
edx [esp+60h+var_1C],"rgb(160, 62, 14)"
call sub_401A8E,"rgb(160, 61, 15)"
edx [esp+94h+var_78],"rgb(160, 60, 16)"
ecx 2A5h,"rgb(160, 59, 17)"
ecx 2250h,"rgb(160, 58, 18)"
ecx 2BCh,"rgb(160, 57, 19)"
short loc_40DBDA,"rgb(160, 56, 20)"
short loc_40DC32,"rgb(160, 55, 21)"
short loc_40DC61,"rgb(160, 54, 22)"
short loc_40DDA2,"rgb(160, 53, 23)"
short loc_4110A6,"rgb(160, 52, 24)"
call sub_409DE0,"rgb(160, 51, 25)"
ecx 100Eh,"rgb(159, 77, 0)"
call sub_4015C4,"rgb(159, 76, 1)"
short loc_414A8B,"rgb(159, 75, 2)"
mov [esp+0D4h+var_50],"rgb(159, 74, 3)"
short loc_40E4FC,"rgb(159, 73, 4)"
mov [esp+0D4h+var_40],"rgb(159, 72, 5)"
mov [esp+0D4h+var_38],"rgb(159, 71, 6)"
[esp+2Ch+arg_0] ebp,"rgb(159, 70, 7)"
[esp+2Ch+arg_0] ecx,"rgb(159, 69, 8)"
mov [esp+0D4h+var_A0],"rgb(159, 68, 9)"
short loc_40E1D6,"rgb(159, 67, 10)"
short loc_40E1DE,"rgb(159, 66, 11)"
mov [esp+0B4h+var_58],"rgb(159, 65, 12)"
ecx 652h,"rgb(159, 64, 13)"
[esp+20h+arg_4] edx,"rgb(159, 63, 14)"
call sub_4090F1,"rgb(159, 62, 15)"
ecx 0F58h,"rgb(159, 61, 16)"
ecx 35Ch,"rgb(159, 60, 17)"
ecx 601h,"rgb(159, 59, 18)"
ecx 0A98h,"rgb(159, 58, 19)"
short loc_40E519,"rgb(159, 57, 20)"
mov [esp+0DCh+var_A8],"rgb(159, 56, 21)"
mov [esp+104h+var_FC],"rgb(159, 55, 22)"
ecx 610h,"rgb(159, 54, 23)"
jz loc_40C9F1,"rgb(159, 53, 24)"
db 'DecodePointer',"rgb(159, 52, 25)"
short loc_40E4EA,"rgb(159, 51, 26)"
call sub_401697,"rgb(158, 78, 0)"
short loc_4149CD,"rgb(158, 77, 1)"
ecx 0FFFFFF14h,"rgb(158, 76, 2)"
ecx 0FF000000h,"rgb(158, 75, 3)"
ecx 3401h,"rgb(158, 74, 4)"
short loc_41155C,"rgb(158, 73, 5)"
call sub_40815B,"rgb(158, 72, 6)"
call sub_4080A3,"rgb(158, 71, 7)"
call sub_407E85,"rgb(158, 70, 8)"
short loc_411705,"rgb(158, 69, 9)"
call sub_4079EF,"rgb(158, 68, 10)"
[ebp+var_1C] 46h,"rgb(158, 67, 11)"
[ebp+var_1C] 1Fh,"rgb(158, 66, 12)"
offset unk_409000,"rgb(158, 65, 13)"
call sub_407845,"rgb(158, 64, 14)"
short loc_411831,"rgb(158, 63, 15)"
mov [esp+28h+var_19],"rgb(158, 62, 16)"
jz loc_40BDAD,"rgb(158, 61, 17)"
short loc_40E5D9,"rgb(158, 60, 18)"
short loc_40E5EA,"rgb(158, 59, 19)"
short loc_40DB1F,"rgb(158, 58, 20)"
ecx [eax+0F7h],"rgb(158, 57, 21)"
call sub_40528F,"rgb(158, 56, 22)"
ecx 3EBh,"rgb(158, 55, 23)"
[ebp+var_20] 64h,"rgb(158, 54, 24)"
offset hMem,"rgb(158, 53, 25)"
short loc_4124A7,"rgb(158, 52, 26)"
short loc_412457,"rgb(158, 51, 27)"
short loc_412411,"rgb(157, 79, 0)"
short loc_412403,"rgb(157, 78, 1)"
ecx [eax+ebx*2],"rgb(157, 77, 2)"
call sub_4013F8,"rgb(157, 76, 3)"
cmp [esp+44h+var_34],"rgb(157, 75, 4)"
ecx 5F8h,"rgb(157, 74, 5)"
short loc_40E109,"rgb(157, 73, 6)"
cl dh,"rgb(157, 72, 7)"
ecx 5D8h,"rgb(157, 71, 8)"
call sub_401557,"rgb(157, 70, 9)"
short loc_414BCD,"rgb(157, 69, 10)"
short loc_4119F7,"rgb(157, 68, 11)"
short loc_411A4D,"rgb(157, 67, 12)"
call sub_407007,"rgb(157, 66, 13)"
short loc_411AA9,"rgb(157, 65, 14)"
call sub_406FE3,"rgb(157, 64, 15)"
[ebp+var_28] 0Ch,"rgb(157, 63, 16)"
short loc_415212,"rgb(157, 62, 17)"
short loc_40E018,"rgb(157, 61, 18)"
short loc_40DF92,"rgb(157, 60, 19)"
cmp [esp+50h+var_24],"rgb(157, 59, 20)"
short loc_40DFF1,"rgb(157, 58, 21)"
short loc_40E05E,"rgb(157, 57, 22)"
short loc_40E07B,"rgb(157, 56, 23)"
cmp [esp+40h+var_10],"rgb(157, 55, 24)"
call sub_405C02,"rgb(157, 54, 25)"
call sub_405E14,"rgb(157, 53, 26)"
short loc_411F8E,"rgb(157, 52, 27)"
short loc_411C55,"rgb(157, 51, 28)"
call sub_406676,"rgb(156, 80, 0)"
short loc_40DA56,"rgb(156, 79, 1)"
short loc_40E6DB,"rgb(156, 78, 2)"
mov [esp+94h+var_54],"rgb(156, 77, 3)"
short loc_40E6EF,"rgb(156, 76, 4)"
call sub_4011E6,"rgb(156, 75, 5)"
eax 33Dh,"rgb(156, 74, 6)"
short loc_414F04,"rgb(156, 73, 7)"
ecx [ebp+80h],"rgb(156, 72, 8)"
ecx [ebp+var_1D],"rgb(156, 71, 9)"
ecx [ebp+var_25],"rgb(156, 70, 10)"
short loc_414CBA,"rgb(156, 69, 11)"
short loc_411D4B,"rgb(156, 68, 12)"
short loc_411DA3,"rgb(156, 67, 13)"
short loc_411F1E,"rgb(156, 66, 14)"
short loc_411E8B,"rgb(156, 65, 15)"
call sub_40599F,"rgb(156, 64, 16)"
short loc_4120EF,"rgb(156, 63, 17)"
mov byte_40B030,"rgb(156, 62, 18)"
short loc_40DF30,"rgb(156, 61, 19)"
[esp+18h+var_8] 10h,"rgb(156, 60, 20)"
short loc_40E78F,"rgb(156, 59, 21)"
short loc_40D8BF,"rgb(156, 58, 22)"
ecx [ebp+var_52],"rgb(156, 57, 23)"
ecx [ebp-3BCh],"rgb(156, 56, 24)"
