Term,RGB
ebx 95h,"rgb(6, 147, 132)"
ebx 0CDh,"rgb(6, 146, 133)"
edi 0F8h,"rgb(6, 145, 134)"
eax [edx+110h],"rgb(6, 144, 135)"
call sub_401BC5,"rgb(6, 143, 136)"
[ecx+0C4h] ebx,"rgb(6, 142, 137)"
[ecx+0BCh] 0,"rgb(6, 141, 138)"
[esi+10h] esi,"rgb(6, 140, 139)"
short loc_40117F,"rgb(6, 139, 140)"
call sub_401D5F,"rgb(6, 138, 141)"
short loc_4011CF,"rgb(6, 137, 142)"
call sub_40231D,"rgb(6, 136, 143)"
ecx [edi-24h],"rgb(6, 135, 144)"
edi 0EFh,"rgb(6, 134, 145)"
call sub_402466,"rgb(6, 133, 146)"
esi 0CDh,"rgb(6, 132, 147)"
eax [edx+138h],"rgb(6, 131, 148)"
eax [edx+130h],"rgb(6, 130, 149)"
eax [edx+114h],"rgb(6, 129, 150)"
call sub_4011CF,"rgb(6, 128, 151)"
[edx+0Ch] ebx,"rgb(5, 152, 128)"
or [eax+6Ch],"rgb(5, 151, 129)"
edi 0FFFFFFF9h,"rgb(5, 150, 130)"
[ebp+var_28] 3,"rgb(5, 149, 131)"
ptr [eax-51h],"rgb(5, 148, 132)"
call sub_401806,"rgb(5, 147, 133)"
dw 1406h,"rgb(5, 146, 134)"
short loc_4011D6,"rgb(5, 145, 135)"
short loc_432701,"rgb(5, 144, 136)"
dw 0AAh,"rgb(5, 143, 137)"
call sub_401CD1,"rgb(5, 142, 138)"
ebx 51h,"rgb(5, 141, 139)"
ecx [edx+110h],"rgb(5, 140, 140)"
call sub_40188F,"rgb(5, 139, 141)"
edi [esi+0A4h],"rgb(5, 138, 142)"
[eax+0BCh] ebx,"rgb(5, 137, 143)"
call sub_401B9D,"rgb(5, 136, 144)"
esi [eax+1E0h],"rgb(5, 135, 145)"
edi 0FFFFFF90h,"rgb(5, 134, 146)"
sub [eax+4Ch],"rgb(5, 133, 147)"
ebx 0FFFFFFE9h,"rgb(5, 132, 148)"
[edi+78h] eax,"rgb(5, 131, 149)"
ebx 98h,"rgb(5, 130, 150)"
eax [edx+0F8h],"rgb(5, 129, 151)"
[eax+18h] eax,"rgb(5, 128, 152)"
and [eax+10h],"rgb(4, 153, 128)"
short loc_42F487,"rgb(4, 152, 129)"
[edx+20h] edi,"rgb(4, 151, 130)"
esi [eax+120h],"rgb(4, 150, 131)"
[edx+0A8h] ecx,"rgb(4, 149, 132)"
edi 0FFFFFF9Ch,"rgb(4, 148, 133)"
[ebx+38h] eax,"rgb(4, 147, 134)"
ebx [ecx+120h],"rgb(4, 146, 135)"
dw 1240h,"rgb(4, 145, 136)"
esi [eax+140h],"rgb(4, 144, 137)"
esi 65h,"rgb(4, 143, 138)"
dh cl,"rgb(4, 142, 139)"
short loc_433E44,"rgb(4, 141, 140)"
esi 0FFFFFFDAh,"rgb(4, 140, 141)"
dw 810h,"rgb(4, 139, 142)"
edi 0FFFFFF94h,"rgb(4, 138, 143)"
[edx+0ECh] eax,"rgb(4, 137, 144)"
ebx 0FFFFFFC2h,"rgb(4, 136, 145)"
ebx 0FFFFFFCDh,"rgb(4, 135, 146)"
call sub_4014C7,"rgb(4, 134, 147)"
[eax-10h] ecx,"rgb(4, 133, 148)"
short loc_42F0AC,"rgb(4, 132, 149)"
and [ecx+14h],"rgb(4, 131, 150)"
short loc_42F692,"rgb(4, 130, 151)"
short loc_4010BE,"rgb(4, 129, 152)"
call sub_4016AA,"rgb(4, 128, 153)"
[esi+0E4h] edx,"rgb(3, 154, 128)"
adc [edi+40h],"rgb(3, 153, 129)"
call sub_40183D,"rgb(3, 152, 130)"
call sub_40184F,"rgb(3, 151, 131)"
call sub_4018B7,"rgb(3, 150, 132)"
edi 0FFFFFFC6h,"rgb(3, 149, 133)"
mov [eax-14h],"rgb(3, 148, 134)"
mov [eax-3Ch],"rgb(3, 147, 135)"
esi 0C7h,"rgb(3, 146, 136)"
[edi+68h] edx,"rgb(3, 145, 137)"
[edi+3Ch] esi,"rgb(3, 144, 138)"
ecx [ebx-5Ch],"rgb(3, 143, 139)"
add [esi+84h],"rgb(3, 142, 140)"
edx [ecx-1F8h],"rgb(3, 141, 141)"
ebx 0FFFFFFCCh,"rgb(3, 140, 142)"
dw 2008h,"rgb(3, 139, 143)"
call sub_40156B,"rgb(3, 138, 144)"
call sub_40157A,"rgb(3, 137, 145)"
ebx [ecx+0C0h],"rgb(3, 136, 146)"
[ebp+var_20] 2,"rgb(3, 135, 147)"
call sub_40101D,"rgb(3, 134, 148)"
short loc_40924B,"rgb(3, 133, 149)"
mov [edi+0],"rgb(3, 132, 150)"
esi 85h,"rgb(3, 131, 151)"
esi 0FFFFFFA5h,"rgb(3, 130, 152)"
short loc_4080E0,"rgb(3, 129, 153)"
short loc_4310CC,"rgb(3, 128, 154)"
ecx [ebx-40h],"rgb(2, 155, 128)"
eax [ebx+84h],"rgb(2, 154, 129)"
ebx 0E6h,"rgb(2, 153, 130)"
ebx 7Dh,"rgb(2, 152, 131)"
add [esi+80h],"rgb(2, 151, 132)"
edx [ebp-48h],"rgb(2, 150, 133)"
short loc_4010F6,"rgb(2, 149, 134)"
[edi+18h] ecx,"rgb(2, 148, 135)"
call sub_401C7B,"rgb(2, 147, 136)"
edi [ecx+0D8h],"rgb(2, 146, 137)"
call sub_40168A,"rgb(2, 145, 138)"
call sub_402302,"rgb(2, 144, 139)"
short loc_4010DE,"rgb(2, 143, 140)"
add [ecx+80h],"rgb(2, 142, 141)"
add [ecx+0B8h],"rgb(2, 141, 142)"
[edx+0E8h] eax,"rgb(2, 140, 143)"
dw 1204h,"rgb(2, 139, 144)"
ebx 0C8h,"rgb(2, 138, 145)"
edi 0FFFFFFC9h,"rgb(2, 137, 146)"
edi 0FFFFFFC5h,"rgb(2, 136, 147)"
edi 0FFFFFFF7h,"rgb(2, 135, 148)"
edi 0FFFFFFDCh,"rgb(2, 134, 149)"
call sub_40238B,"rgb(2, 133, 150)"
xor [edi-2Ch],"rgb(2, 132, 151)"
esi [eax-28h],"rgb(2, 131, 152)"
[eax+128h] edx,"rgb(2, 130, 153)"
edi 0FFFFFFE7h,"rgb(2, 129, 154)"
mov [eax+12Ch],"rgb(2, 128, 155)"
mov [eax-0Ch],"rgb(1, 156, 128)"
esi [edx+0D0h],"rgb(1, 155, 129)"
[ecx+0F0h] esi,"rgb(1, 154, 130)"
xor [edi+30h],"rgb(1, 153, 131)"
esi 0A5h,"rgb(1, 152, 132)"
esi [ebp-40h],"rgb(1, 151, 133)"
[ebx+3Ch] ecx,"rgb(1, 150, 134)"
short loc_401284,"rgb(1, 149, 135)"
[ecx+14h] ecx,"rgb(1, 148, 136)"
sub [ecx+58h],"rgb(1, 147, 137)"
ebx 0BDh,"rgb(1, 146, 138)"
edi 0EBh,"rgb(1, 145, 139)"
dw 4006h,"rgb(1, 144, 140)"
dw 3608h,"rgb(1, 143, 141)"
short loc_401145,"rgb(1, 142, 142)"
dw 2Bh,"rgb(1, 141, 143)"
[eax+11Ch] ecx,"rgb(1, 140, 144)"
short loc_401071,"rgb(1, 139, 145)"
short loc_40107F,"rgb(1, 138, 146)"
[ecx+1Ch] ecx,"rgb(1, 137, 147)"
add [eax+0C4h],"rgb(1, 136, 148)"
short loc_433F19,"rgb(1, 135, 149)"
eax [edx+0D0h],"rgb(1, 134, 150)"
[ebp+var_14] 8,"rgb(1, 133, 151)"
[eax] 4Ch,"rgb(1, 132, 152)"
short loc_401044,"rgb(1, 131, 153)"
[edx+0D0h] esi,"rgb(1, 130, 154)"
dw 2704h,"rgb(1, 129, 155)"
[edx+0C0h] ecx,"rgb(1, 128, 156)"
[edx+0C8h] eax,"rgb(0, 157, 128)"
[edx+0A4h] ecx,"rgb(0, 156, 129)"
[edx+8Ch] edi,"rgb(0, 155, 130)"
ecx [esi+218h],"rgb(0, 154, 131)"
[edx+64h] edi,"rgb(0, 153, 132)"
ecx [edx-0C0h],"rgb(0, 152, 133)"
[esi+94h] edi,"rgb(0, 151, 134)"
esi [ecx+114h],"rgb(0, 150, 135)"
dw 112h,"rgb(0, 149, 136)"
eax [ebx+0A0h],"rgb(0, 148, 137)"
esi [ecx+0F0h],"rgb(0, 147, 138)"
ebx 0A9h,"rgb(0, 146, 139)"
dw 4A62h,"rgb(0, 145, 140)"
ecx [ecx-44h],"rgb(0, 144, 141)"
add [eax+0D4h],"rgb(0, 143, 142)"
[eax+1D4h] ecx,"rgb(0, 142, 143)"
edi [edi-4],"rgb(0, 141, 144)"
dw 1214h,"rgb(0, 140, 145)"
ebx 0BEh,"rgb(0, 139, 146)"
edi [eax+0ECh],"rgb(0, 138, 147)"
or [ecx+70h],"rgb(0, 137, 148)"
or [ecx+0A8h],"rgb(0, 136, 149)"
short loc_4346FD,"rgb(0, 135, 150)"
ebx 0ABh,"rgb(0, 134, 151)"
ebx 0FFFFFF9Dh,"rgb(0, 133, 152)"
[eax+0B4h] 4,"rgb(0, 132, 153)"
[eax+0B8h] ebx,"rgb(0, 131, 154)"
dw 1280h,"rgb(0, 130, 155)"
and [eax+70h],"rgb(0, 129, 156)"
sub [eax+30h],"rgb(0, 128, 157)"
dw 0A9h,"rgb(15, 133, 136)"
esi 0FFFFFFB5h,"rgb(15, 132, 137)"
ebx 0FFFFFF87h,"rgb(15, 131, 138)"
[ebp+var_10] 5,"rgb(15, 130, 139)"
edi 0BCh,"rgb(15, 129, 140)"
ebx 9Eh,"rgb(15, 128, 141)"
ebx [ebp-34h],"rgb(14, 142, 128)"
[edx-8] ecx,"rgb(14, 141, 129)"
call sub_401A8D,"rgb(14, 140, 130)"
[ecx+10Ch] esi,"rgb(14, 139, 131)"
call sub_4017CA,"rgb(14, 138, 132)"
adc [eax-3Ch],"rgb(14, 137, 133)"
[ecx-7Ch] ecx,"rgb(14, 136, 134)"
dw 1002h,"rgb(14, 135, 135)"
esi 0FFFFFFAAh,"rgb(14, 134, 136)"
edx [ebp+var_68],"rgb(14, 133, 137)"
[esi+0BCh] edx,"rgb(14, 132, 138)"
esi 0FFFFFFD8h,"rgb(14, 131, 139)"
esi 0FFFFFFD7h,"rgb(14, 130, 140)"
edi 82h,"rgb(14, 129, 141)"
and [ecx+1Ch],"rgb(14, 128, 142)"
and [eax+44h],"rgb(13, 143, 128)"
call sub_401877,"rgb(13, 142, 129)"
call sub_40186D,"rgb(13, 141, 130)"
esi 0FFFFFFCFh,"rgb(13, 140, 131)"
call sub_4010E2,"rgb(13, 139, 132)"
dw 6100h,"rgb(13, 138, 133)"
short loc_4010EB,"rgb(13, 137, 134)"
short loc_4010CF,"rgb(13, 136, 135)"
call sub_4020C2,"rgb(13, 135, 136)"
edx [esi+0ECh],"rgb(13, 134, 137)"
esi 0FFFFFF95h,"rgb(13, 133, 138)"
call sub_4017A2,"rgb(13, 132, 139)"
esi 87h,"rgb(13, 131, 140)"
esi 8Bh,"rgb(13, 130, 141)"
or [ecx+4Ch],"rgb(13, 129, 142)"
or [ecx+48h],"rgb(13, 128, 143)"
[ecx+0C8h] ebx,"rgb(12, 144, 128)"
short loc_430DB9,"rgb(12, 143, 129)"
edi [esi+0B4h],"rgb(12, 142, 130)"
[esi+0D4h] edx,"rgb(12, 141, 131)"
short loc_43054F,"rgb(12, 140, 132)"
[eax+40h] al,"rgb(12, 139, 133)"
call sub_401745,"rgb(12, 138, 134)"
call sub_401742,"rgb(12, 137, 135)"
call sub_401722,"rgb(12, 136, 136)"
ecx [edx+100h],"rgb(12, 135, 137)"
or [ecx+8Ch],"rgb(12, 134, 138)"
esi [eax+0F8h],"rgb(12, 133, 139)"
esi 0D5h,"rgb(12, 132, 140)"
esi 0BDh,"rgb(12, 131, 141)"
call sub_401B01,"rgb(12, 130, 142)"
call sub_401B8A,"rgb(12, 129, 143)"
ebx 0FFFFFFDBh,"rgb(12, 128, 144)"
ebx 0FFFFFFE3h,"rgb(11, 145, 128)"
call sub_40217A,"rgb(11, 144, 129)"
esi 0FFFFFFC1h,"rgb(11, 143, 130)"
esi 0FFFFFFC7h,"rgb(11, 142, 131)"
esi 0FFFFFFB8h,"rgb(11, 141, 132)"
ebx [ecx+0ECh],"rgb(11, 140, 133)"
ebx 0FFFFFFC4h,"rgb(11, 139, 134)"
[ecx+0E4h] esi,"rgb(11, 138, 135)"
short loc_430FE5,"rgb(11, 137, 136)"
short loc_43077D,"rgb(11, 136, 137)"
[ebp+var_68] edx,"rgb(11, 135, 138)"
ecx [edi+70h],"rgb(11, 134, 139)"
[eax+2Ch] eax,"rgb(11, 133, 140)"
call sub_4016F3,"rgb(11, 132, 141)"
call sub_401647,"rgb(11, 131, 142)"
call sub_401642,"rgb(11, 130, 143)"
ecx [edx+0DCh],"rgb(11, 129, 144)"
ecx [edx+10Ch],"rgb(11, 128, 145)"
edi 0FFFFFFAFh,"rgb(10, 146, 128)"
edi [edx+0BCh],"rgb(10, 145, 129)"
esi 0FFFFFFD1h,"rgb(10, 144, 130)"
edx [eax-0D4h],"rgb(10, 143, 131)"
[ebp+var_1C] 10h,"rgb(10, 142, 132)"
[eax+40h] eax,"rgb(10, 141, 133)"
and [esi+24h],"rgb(10, 140, 134)"
edi [edx+0C4h],"rgb(10, 139, 135)"
call sub_40156F,"rgb(10, 138, 136)"
short loc_401047,"rgb(10, 137, 137)"
ecx [ebx+8Ch],"rgb(10, 136, 138)"
ecx [edx+140h],"rgb(10, 135, 139)"
short loc_432402,"rgb(10, 134, 140)"
esi [eax+114h],"rgb(10, 133, 141)"
esi 0FFFFFFCAh,"rgb(10, 132, 142)"
esi 0FFFFFF91h,"rgb(10, 131, 143)"
edi [edx+0CCh],"rgb(10, 130, 144)"
esi [eax+0F0h],"rgb(10, 129, 145)"
add [ebx+8],"rgb(10, 128, 146)"
call sub_401705,"rgb(9, 147, 128)"
[eax+0ACh] ebx,"rgb(9, 146, 129)"
edi [edx+88h],"rgb(9, 145, 130)"
call sub_4018A7,"rgb(9, 144, 131)"
ecx [edx+0CCh],"rgb(9, 143, 132)"
[ebp+var_28] 2,"rgb(9, 142, 133)"
short loc_406CA7,"rgb(9, 141, 134)"
short loc_4098E3,"rgb(9, 140, 135)"
or [eax+28h],"rgb(9, 139, 136)"
or [eax+40h],"rgb(9, 138, 137)"
and [esi+0A8h],"rgb(9, 137, 138)"
short loc_408033,"rgb(9, 136, 139)"
edi [edx+0E0h],"rgb(9, 135, 140)"
[eax+154h] ebx,"rgb(9, 134, 141)"
short loc_401615,"rgb(9, 133, 142)"
esi 0FFFFFF98h,"rgb(9, 132, 143)"
esi 0FFFFFFB0h,"rgb(9, 131, 144)"
sub [eax+34h],"rgb(9, 130, 145)"
eax [esi+144h],"rgb(9, 129, 146)"
eax [esi+14Ch],"rgb(9, 128, 147)"
[ecx] 0Dh,"rgb(8, 148, 128)"
ecx [eax+130h],"rgb(8, 147, 129)"
[eax+48h] eax,"rgb(8, 146, 130)"
call sub_4016E9,"rgb(8, 145, 131)"
short loc_42EBE7,"rgb(8, 144, 132)"
or [eax+10h],"rgb(8, 143, 133)"
or [eax+18h],"rgb(8, 142, 134)"
short loc_40127C,"rgb(8, 141, 135)"
eax [ebx+24Ch],"rgb(8, 140, 136)"
[ebp+var_4] 0Ah,"rgb(8, 139, 137)"
edi [ebp-54h],"rgb(8, 138, 138)"
edi [ebp-58h],"rgb(8, 137, 139)"
[esi+168h] edx,"rgb(8, 136, 140)"
ebx [eax+0ECh],"rgb(8, 135, 141)"
eax [esi+11Ch],"rgb(8, 134, 142)"
ebx [edx+0E0h],"rgb(8, 133, 143)"
offset dword_635CE0,"rgb(8, 132, 144)"
esi [ebx+74h],"rgb(8, 131, 145)"
ebx [edi+74h],"rgb(8, 130, 146)"
offset dword_635CEC,"rgb(8, 129, 147)"
[edi+0D8h] esi,"rgb(8, 128, 148)"
call sub_401622,"rgb(7, 149, 128)"
call sub_401669,"rgb(7, 148, 129)"
call sub_4015C1,"rgb(7, 147, 130)"
ecx [esi+110h],"rgb(7, 146, 131)"
ebx 86h,"rgb(7, 145, 132)"
edi 0FFFFFFE8h,"rgb(7, 144, 133)"
[edx+38h] ebx,"rgb(7, 143, 134)"
db 3Eh,"rgb(7, 142, 135)"
db 92h,"rgb(7, 141, 136)"
[esi+12Ch] ebx,"rgb(7, 140, 137)"
offset loc_410020,"rgb(7, 139, 138)"
[ebp+var_C] 5,"rgb(7, 138, 139)"
edi 0FFFFFFB2h,"rgb(7, 137, 140)"
edi 0FFFFFF8Fh,"rgb(7, 136, 141)"
ebx 66h,"rgb(7, 135, 142)"
and [ecx+0ACh],"rgb(7, 134, 143)"
[ebp+var_44] 8,"rgb(7, 133, 144)"
edi 0FFFFFFC8h,"rgb(7, 132, 145)"
edi 0FFFFFFB5h,"rgb(7, 131, 146)"
short loc_635ED7,"rgb(7, 130, 147)"
ecx [esi+104h],"rgb(7, 129, 148)"
short loc_4338E3,"rgb(7, 128, 149)"
[ecx+6Ch] 0FFFFFFFCh,"rgb(6, 150, 128)"
[ebp-58h] esi,"rgb(6, 149, 129)"
[edi+70h] ecx,"rgb(6, 148, 130)"
short loc_401074,"rgb(6, 147, 131)"
ebx 0FFFFFFC0h,"rgb(6, 146, 132)"
ebx 0FFFFFFE5h,"rgb(6, 145, 133)"
ecx [eax-104h],"rgb(6, 144, 134)"
eax [edx+0FCh],"rgb(6, 143, 135)"
call sub_40187F,"rgb(6, 142, 136)"
[esi+0C0h] edx,"rgb(6, 141, 137)"
and [eax+18h],"rgb(6, 140, 138)"
edi 0FFFFFFE4h,"rgb(6, 139, 139)"
esi 0E9h,"rgb(6, 138, 140)"
[esi+0C8h] eax,"rgb(6, 137, 141)"
call sub_4015ED,"rgb(6, 136, 142)"
call sub_401592,"rgb(6, 135, 143)"
call sub_4015A3,"rgb(6, 134, 144)"
short loc_43577B,"rgb(6, 133, 145)"
short loc_43526D,"rgb(6, 132, 146)"
short loc_63625B,"rgb(6, 131, 147)"
short loc_42EE87,"rgb(6, 130, 148)"
[eax+120h] ecx,"rgb(6, 129, 149)"
add [edi+1Ch],"rgb(6, 128, 150)"
edi 0FFFFFFD2h,"rgb(5, 151, 128)"
call sub_4014C6,"rgb(5, 150, 129)"
esi [edx+134h],"rgb(5, 149, 130)"
edx [ecx-0E4h],"rgb(5, 148, 131)"
[eax+20h] eax,"rgb(5, 147, 132)"
edi 0FFFFFFA0h,"rgb(5, 146, 133)"
call sub_4023FB,"rgb(5, 145, 134)"
ebx 9Bh,"rgb(5, 144, 135)"
ecx 112h,"rgb(5, 143, 136)"
and [eax+80h],"rgb(5, 142, 137)"
ebx 0A5h,"rgb(5, 141, 138)"
edi [esi+0F4h],"rgb(5, 140, 139)"
ebx 0FFFFFF8Ch,"rgb(5, 139, 140)"
ebx 0FFFFFF92h,"rgb(5, 138, 141)"
ecx [eax-0A4h],"rgb(5, 137, 142)"
[ecx+120h] edx,"rgb(5, 136, 143)"
[edi+40h] ebx,"rgb(5, 135, 144)"
[edi+40h] ecx,"rgb(5, 134, 145)"
ebx 0FFFFFFF5h,"rgb(5, 133, 146)"
ebx 0F5h,"rgb(5, 132, 147)"
eax [ecx+1BCh],"rgb(5, 131, 148)"
edi [esi+0B8h],"rgb(5, 130, 149)"
short loc_42D13A,"rgb(5, 129, 150)"
mov [esi+12Ch],"rgb(5, 128, 151)"
call sub_402406,"rgb(4, 152, 128)"
edi 0FFFFFFADh,"rgb(4, 151, 129)"
edi 0FFFFFF86h,"rgb(4, 150, 130)"
and [eax+90h],"rgb(4, 149, 131)"
ebx 4Bh,"rgb(4, 148, 132)"
eax [esi+0F0h],"rgb(4, 147, 133)"
edi 0FFFFFF92h,"rgb(4, 146, 134)"
edi 0FFFFFFC4h,"rgb(4, 145, 135)"
short loc_63521B,"rgb(4, 144, 136)"
call sub_4024A1,"rgb(4, 143, 137)"
edi 0A3h,"rgb(4, 142, 138)"
edi 0FFFFFFE3h,"rgb(4, 141, 139)"
edi 0FFFFFFECh,"rgb(4, 140, 140)"
edi 0FFFFFFFBh,"rgb(4, 139, 141)"
call sub_4018C5,"rgb(4, 138, 142)"
call sub_40191F,"rgb(4, 137, 143)"
edi 0FFFFFFBAh,"rgb(4, 136, 144)"
[eax+0D4h] ebx,"rgb(4, 135, 145)"
edi [eax+128h],"rgb(4, 134, 146)"
edi [ecx+0D4h],"rgb(4, 133, 147)"
esi 0C5h,"rgb(4, 132, 148)"
short loc_408381,"rgb(4, 131, 149)"
short loc_407757,"rgb(4, 130, 150)"
short loc_43890D,"rgb(4, 129, 151)"
[ebp-58h] eax,"rgb(4, 128, 152)"
eax [ecx+11Ch],"rgb(3, 153, 128)"
[edx+80h] esi,"rgb(3, 152, 129)"
[edx+54h] ebx,"rgb(3, 151, 130)"
[ebp-44h] esi,"rgb(3, 150, 131)"
[ebp-54h] ecx,"rgb(3, 149, 132)"
[ebp-30h] 0,"rgb(3, 148, 133)"
short loc_4072D4,"rgb(3, 147, 134)"
ebx 0E0h,"rgb(3, 146, 135)"
[ecx+0E0h] esi,"rgb(3, 145, 136)"
esi 0A9h,"rgb(3, 144, 137)"
[edi+54h] ebx,"rgb(3, 143, 138)"
[edi+68h] ecx,"rgb(3, 142, 139)"
[edx+0BCh] ecx,"rgb(3, 141, 140)"
sbb [eax+4Ch],"rgb(3, 140, 141)"
edi [eax+0F8h],"rgb(3, 139, 142)"
[eax+0F4h] esi,"rgb(3, 138, 143)"
eax [edi+100h],"rgb(3, 137, 144)"
[eax+0DCh] edi,"rgb(3, 136, 145)"
edi 0C3h,"rgb(3, 135, 146)"
edi 39h,"rgb(3, 134, 147)"
mov [edi-18h],"rgb(3, 133, 148)"
[eax+0F0h] esi,"rgb(3, 132, 149)"
short loc_4078A2,"rgb(3, 131, 150)"
[eax+0E8h] ebx,"rgb(3, 130, 151)"
edi [ebp-34h],"rgb(3, 129, 152)"
esi 0EDh,"rgb(3, 128, 153)"
edi [eax+130h],"rgb(2, 154, 128)"
ebx 0FFFFFF89h,"rgb(2, 153, 129)"
[ecx+0C4h] edi,"rgb(2, 152, 130)"
[edi+74h] ecx,"rgb(2, 151, 131)"
short loc_4067B0,"rgb(2, 150, 132)"
ebx 0CCh,"rgb(2, 149, 133)"
edi [eax+114h],"rgb(2, 148, 134)"
[edx+1Ch] edi,"rgb(2, 147, 135)"
ebx 0FFFFFFFAh,"rgb(2, 146, 136)"
add [ecx-10h],"rgb(2, 145, 137)"
call sub_4017EF,"rgb(2, 144, 138)"
call sub_4017ED,"rgb(2, 143, 139)"
or [eax+4],"rgb(2, 142, 140)"
call sub_4018EB,"rgb(2, 141, 141)"
call sub_4018E1,"rgb(2, 140, 142)"
ebx 0FFFFFFEAh,"rgb(2, 139, 143)"
short loc_4372C7,"rgb(2, 138, 144)"
edx [eax+13Ch],"rgb(2, 137, 145)"
edx [eax+14Ch],"rgb(2, 136, 146)"
ecx [eax+154h],"rgb(2, 135, 147)"
short loc_4013E8,"rgb(2, 134, 148)"
call sub_401466,"rgb(2, 133, 149)"
short loc_436F6C,"rgb(2, 132, 150)"
edx [esi+118h],"rgb(2, 131, 151)"
short loc_42E61F,"rgb(2, 130, 152)"
ebx 0FFFFFFD6h,"rgb(2, 129, 153)"
edx [eax-104h],"rgb(2, 128, 154)"
short loc_636777,"rgb(1, 155, 128)"
or [ecx+50h],"rgb(1, 154, 129)"
or [ecx+6Ch],"rgb(1, 153, 130)"
ecx [esi+14Ch],"rgb(1, 152, 131)"
call sub_40232A,"rgb(1, 151, 132)"
edi 8Eh,"rgb(1, 150, 133)"
dw 4A00h,"rgb(1, 149, 134)"
call sub_4012E2,"rgb(1, 148, 135)"
call sub_401CA3,"rgb(1, 147, 136)"
short loc_40104C,"rgb(1, 146, 137)"
[edx+0FCh] eax,"rgb(1, 145, 138)"
[edx+108h] ecx,"rgb(1, 144, 139)"
dw 2C00h,"rgb(1, 143, 140)"
dw 3369h,"rgb(1, 142, 141)"
[edx+0F0h] ecx,"rgb(1, 141, 142)"
[edx+70h] edi,"rgb(1, 140, 143)"
short loc_6352B7,"rgb(1, 139, 144)"
dw 2407h,"rgb(1, 138, 145)"
ebx [edx+0B0h],"rgb(1, 137, 146)"
ebx 0FFFFFF88h,"rgb(1, 136, 147)"
[esi+0D0h] ebx,"rgb(1, 135, 148)"
mov [edx+0],"rgb(1, 134, 149)"
[ebp+var_14] 77h,"rgb(1, 133, 150)"
ecx [eax-18Ch],"rgb(1, 132, 151)"
edi 0FFFFFFA1h,"rgb(1, 131, 152)"
[edx+60h] edi,"rgb(1, 130, 153)"
or [esi+44h],"rgb(1, 129, 154)"
[eax+0C8h] ebx,"rgb(1, 128, 155)"
[edi+80h] eax,"rgb(0, 156, 128)"
[ecx+0A4h] ebx,"rgb(0, 155, 129)"
call sub_401322,"rgb(0, 154, 130)"
ebx 0B4h,"rgb(0, 153, 131)"
short loc_406135,"rgb(0, 152, 132)"
short loc_401123,"rgb(0, 151, 133)"
short loc_401111,"rgb(0, 150, 134)"
dw 8408h,"rgb(0, 149, 135)"
edi [ebx+24h],"rgb(0, 148, 136)"
or [edi-58h],"rgb(0, 147, 137)"
esi [ebp+var_68],"rgb(0, 146, 138)"
short loc_433691,"rgb(0, 145, 139)"
short loc_433877,"rgb(0, 144, 140)"
[edx+6Ch] ebx,"rgb(0, 143, 141)"
[ebp-14h] 8,"rgb(0, 142, 142)"
esi [ebp+var_64],"rgb(0, 141, 143)"
esi 8Dh,"rgb(0, 140, 144)"
call sub_4017F2,"rgb(0, 139, 145)"
[ebp+var_8] 4,"rgb(0, 138, 146)"
[ebp+var_C] 3,"rgb(0, 137, 147)"
[edi+40h] eax,"rgb(0, 136, 148)"
[edx+0B8h] ecx,"rgb(0, 135, 149)"
[ecx+0CCh] edi,"rgb(0, 134, 150)"
short loc_406824,"rgb(0, 133, 151)"
edi 77h,"rgb(0, 132, 152)"
[edx+10h] edi,"rgb(0, 131, 153)"
mov [eax+154h],"rgb(0, 130, 154)"
esi 418h,"rgb(0, 129, 155)"
edi 0F9h,"rgb(0, 128, 156)"
mov [edi-14h],"rgb(15, 133, 135)"
[ebp-54h] edx,"rgb(15, 132, 136)"
[edx+74h] edi,"rgb(15, 131, 137)"
[ebp-5Ch] edx,"rgb(15, 130, 138)"
ebx 0E8h,"rgb(15, 129, 139)"
ebx 0DDh,"rgb(15, 128, 140)"
ebx 0D5h,"rgb(14, 141, 128)"
short loc_42DB31,"rgb(14, 140, 129)"
short loc_406FE4,"rgb(14, 139, 130)"
short loc_4072A5,"rgb(14, 138, 131)"
[edi+50h] edx,"rgb(14, 137, 132)"
[edi+60h] edx,"rgb(14, 136, 133)"
[edi+54h] esi,"rgb(14, 135, 134)"
[edi+64h] ecx,"rgb(14, 134, 135)"
[edx+0B8h] edi,"rgb(14, 133, 136)"
mov [edi+0ECh],"rgb(14, 132, 137)"
call sub_40249E,"rgb(14, 131, 138)"
edi 0B5h,"rgb(14, 130, 139)"
edi 0DBh,"rgb(14, 129, 140)"
mov [eax+1B8h],"rgb(14, 128, 141)"
ebx 0CFh,"rgb(13, 142, 128)"
[edx+0A0h] ecx,"rgb(13, 141, 129)"
[edx+0ACh] esi,"rgb(13, 140, 130)"
[ebp+var_C] 69h,"rgb(13, 139, 131)"
short loc_407DD4,"rgb(13, 138, 132)"
short loc_4077A7,"rgb(13, 137, 133)"
short loc_407A0E,"rgb(13, 136, 134)"
short loc_407F83,"rgb(13, 135, 135)"
sub [esi+88h],"rgb(13, 134, 136)"
eax 18Eh,"rgb(13, 133, 137)"
short loc_407A4D,"rgb(13, 132, 138)"
short loc_407D63,"rgb(13, 131, 139)"
ebx 0B6h,"rgb(13, 130, 140)"
ebx 0B0h,"rgb(13, 129, 141)"
eax [ecx+128h],"rgb(13, 128, 142)"
