Term,RGB
short loc_401C64,"rgb(55, 156, 24)"
edx [ecx+148h],"rgb(55, 155, 25)"
short loc_40126F,"rgb(55, 154, 26)"
ebx 89h,"rgb(55, 153, 27)"
short loc_402117,"rgb(55, 152, 28)"
short loc_4021BB,"rgb(55, 151, 29)"
short loc_402227,"rgb(55, 150, 30)"
short loc_4021AB,"rgb(54, 181, 0)"
[ebx+8] ebx,"rgb(54, 180, 1)"
call sub_401CF1,"rgb(54, 179, 2)"
[ebx+104h] ecx,"rgb(54, 178, 3)"
[esi+98h] ecx,"rgb(54, 177, 4)"
short loc_40202B,"rgb(54, 176, 5)"
short loc_40206F,"rgb(54, 175, 6)"
[edi+40h] ecx,"rgb(54, 174, 7)"
[edi+40h] esi,"rgb(54, 173, 8)"
[ecx+20h] ebx,"rgb(54, 172, 9)"
ecx [ebx+118h],"rgb(54, 171, 10)"
[ebx+16Ch] esi,"rgb(54, 170, 11)"
short loc_40203B,"rgb(54, 169, 12)"
short loc_4020AB,"rgb(54, 168, 13)"
short loc_402093,"rgb(54, 167, 14)"
[esi-34h] ecx,"rgb(54, 166, 15)"
[ebx+44h] edi,"rgb(54, 165, 16)"
[ebx+60h] edi,"rgb(54, 164, 17)"
[ebx+68h] esi,"rgb(54, 163, 18)"
eax [edx+1C0h],"rgb(54, 162, 19)"
eax [edx+118h],"rgb(54, 161, 20)"
short loc_40219F,"rgb(54, 160, 21)"
eax [esi+244h],"rgb(54, 159, 22)"
eax [ebx+314h],"rgb(54, 158, 23)"
eax [ebx+278h],"rgb(54, 157, 24)"
short loc_401F72,"rgb(54, 156, 25)"
short loc_401FDE,"rgb(54, 155, 26)"
call sub_401AED,"rgb(54, 154, 27)"
[ebx+0E8h] esi,"rgb(54, 153, 28)"
add [ebp-4],"rgb(54, 152, 29)"
mov [eax-24h],"rgb(54, 151, 30)"
ebx [eax+140h],"rgb(54, 150, 31)"
[ebx+13Ch] esi,"rgb(53, 182, 0)"
[ebx+14h] 10h,"rgb(53, 181, 1)"
[ebx+15Ch] ecx,"rgb(53, 180, 2)"
[ebp-50h] edi,"rgb(53, 179, 3)"
fninit,"rgb(53, 178, 4)"
[ebx+0A0h] edi,"rgb(53, 177, 5)"
short loc_4024D8,"rgb(53, 176, 6)"
ebx [edx+0B0h],"rgb(53, 175, 7)"
eax 0FFFFFFE8h,"rgb(53, 174, 8)"
short loc_401977,"rgb(53, 173, 9)"
ecx [edx-120h],"rgb(53, 172, 10)"
esi 0BEh,"rgb(53, 171, 11)"
esi 0C1h,"rgb(53, 170, 12)"
call sub_4023C0,"rgb(53, 169, 13)"
[ebx+0E4h] eax,"rgb(53, 168, 14)"
short loc_401E13,"rgb(53, 167, 15)"
short loc_401E1F,"rgb(53, 166, 16)"
ecx [edx-240h],"rgb(53, 165, 17)"
short loc_401997,"rgb(53, 164, 18)"
short loc_401CCB,"rgb(53, 163, 19)"
mov [eax+10Ch],"rgb(53, 162, 20)"
mov [eax+134h],"rgb(53, 161, 21)"
call sub_402431,"rgb(53, 160, 22)"
short loc_4024BB,"rgb(53, 159, 23)"
or [edi+4],"rgb(53, 158, 24)"
call sub_4016CF,"rgb(53, 157, 25)"
short loc_401813,"rgb(53, 156, 26)"
eax [edi+1B0h],"rgb(53, 155, 27)"
eax [edi+1B4h],"rgb(53, 154, 28)"
[ebp-28h] 2,"rgb(53, 153, 29)"
ecx [edi+1B4h],"rgb(53, 152, 30)"
short loc_401D2A,"rgb(53, 151, 31)"
short loc_401B66,"rgb(53, 150, 32)"
[ebp-44h] ecx,"rgb(52, 183, 0)"
[ecx-14h] ebx,"rgb(52, 182, 1)"
short loc_401B6B,"rgb(52, 181, 2)"
short loc_401C5F,"rgb(52, 180, 3)"
short loc_401C3B,"rgb(52, 179, 4)"
eax [eax-5Ch],"rgb(52, 178, 5)"
[esi-0Ch] eax,"rgb(52, 177, 6)"
short loc_407E04,"rgb(52, 176, 7)"
esi 0A3h,"rgb(52, 175, 8)"
esi [ebp-50h],"rgb(52, 174, 9)"
[ecx+0B8h] eax,"rgb(52, 173, 10)"
call sub_4024FE,"rgb(52, 172, 11)"
short loc_401B4C,"rgb(52, 171, 12)"
short loc_401B18,"rgb(52, 170, 13)"
short loc_401C33,"rgb(52, 169, 14)"
ebx [esi+180h],"rgb(52, 168, 15)"
short loc_401BAE,"rgb(52, 167, 16)"
short loc_401CCF,"rgb(52, 166, 17)"
short loc_402153,"rgb(52, 165, 18)"
sub [edi+14h],"rgb(52, 164, 19)"
edx [esi+1D0h],"rgb(52, 163, 20)"
ecx [eax+0CCh],"rgb(52, 162, 21)"
eax [ebx+294h],"rgb(52, 161, 22)"
[ebx+78h] ecx,"rgb(52, 160, 23)"
short loc_401BD3,"rgb(52, 159, 24)"
[esi-48h] ebx,"rgb(52, 158, 25)"
ecx [ebx+188h],"rgb(52, 157, 26)"
edi [ecx+0C0h],"rgb(52, 156, 27)"
ecx [edi+130h],"rgb(52, 155, 28)"
call sub_401B22,"rgb(52, 154, 29)"
mov [eax+138h],"rgb(52, 153, 30)"
mov [eax+13Ch],"rgb(52, 152, 31)"
mov [eax+14Ch],"rgb(52, 151, 32)"
short loc_401B6F,"rgb(52, 150, 33)"
ecx [ebx+1A0h],"rgb(51, 184, 0)"
eax 714h,"rgb(51, 183, 1)"
eax 0F5h,"rgb(51, 182, 2)"
eax 0DFh,"rgb(51, 181, 3)"
ebx [esi+0D4h],"rgb(51, 180, 4)"
ebx [esi+0D0h],"rgb(51, 179, 5)"
call sub_402349,"rgb(51, 178, 6)"
short loc_4019E1,"rgb(51, 177, 7)"
short loc_401971,"rgb(51, 176, 8)"
esi [ebx+10Ch],"rgb(51, 175, 9)"
ecx [edi+124h],"rgb(51, 174, 10)"
short loc_401A43,"rgb(51, 173, 11)"
short loc_401B02,"rgb(51, 172, 12)"
[ebx-70h] eax,"rgb(51, 171, 13)"
mov [eax-10h],"rgb(51, 170, 14)"
mov [eax+190h],"rgb(51, 169, 15)"
short loc_4017F0,"rgb(51, 168, 16)"
short loc_401807,"rgb(51, 167, 17)"
short loc_4017DF,"rgb(51, 166, 18)"
[ebp+var_2C] 3,"rgb(51, 165, 19)"
short loc_401B1B,"rgb(51, 164, 20)"
short loc_40189B,"rgb(51, 163, 21)"
short loc_40209F,"rgb(51, 162, 22)"
call sub_401697,"rgb(51, 161, 23)"
edi [eax+180h],"rgb(51, 160, 24)"
short loc_407FF8,"rgb(51, 159, 25)"
short loc_401B93,"rgb(51, 158, 26)"
mov [ecx+19Ch],"rgb(51, 157, 27)"
mov [ecx+260h],"rgb(51, 156, 28)"
short loc_4018FB,"rgb(51, 155, 29)"
mov [ebx+2C8h],"rgb(51, 154, 30)"
mov [ebx+13Ch],"rgb(51, 153, 31)"
short loc_4016CD,"rgb(51, 152, 32)"
mov [edi+144h],"rgb(51, 151, 33)"
mov [edi+0D4h],"rgb(51, 150, 34)"
dw 19Bh,"rgb(50, 185, 0)"
ecx [eax-130h],"rgb(50, 184, 1)"
call sub_401165,"rgb(50, 183, 2)"
call sub_401175,"rgb(50, 182, 3)"
ebx 0FEh,"rgb(50, 181, 4)"
short loc_40177D,"rgb(50, 180, 5)"
short loc_401777,"rgb(50, 179, 6)"
call sub_401C86,"rgb(50, 178, 7)"
mov [edi+0ACh],"rgb(50, 177, 8)"
add [ebx+18h],"rgb(50, 176, 9)"
[ebp+var_2C] 20h,"rgb(50, 175, 10)"
short loc_401723,"rgb(50, 174, 11)"
mov [ecx-10h],"rgb(50, 173, 12)"
ecx 0FFFFFFF1h,"rgb(50, 172, 13)"
eax 271Dh,"rgb(50, 171, 14)"
short loc_4020DB,"rgb(50, 170, 15)"
dw 203h,"rgb(50, 169, 16)"
dw 260h,"rgb(50, 168, 17)"
dw 255h,"rgb(50, 167, 18)"
edi [ebx+1C4h],"rgb(50, 166, 19)"
dd 80004h,"rgb(50, 165, 20)"
[ebx+0F4h] edi,"rgb(50, 164, 21)"
[esp+6Ch+var_6C] esi,"rgb(50, 163, 22)"
short loc_401423,"rgb(50, 162, 23)"
call sub_401AE6,"rgb(50, 161, 24)"
esi 2Ah,"rgb(50, 160, 25)"
eax 0D5h,"rgb(50, 159, 26)"
eax 0CFh,"rgb(50, 158, 27)"
short loc_4016F3,"rgb(50, 157, 28)"
short loc_4015FB,"rgb(50, 156, 29)"
eax 0FFFFFF99h,"rgb(50, 155, 30)"
dw 120h,"rgb(50, 154, 31)"
dw 1A0h,"rgb(50, 153, 32)"
ebx [esi+110h],"rgb(50, 152, 33)"
edi [eax+0C0h],"rgb(50, 151, 34)"
[eax+94h] ebx,"rgb(50, 150, 35)"
ecx [edx+184h],"rgb(55, 169, 10)"
short loc_4015F7,"rgb(55, 168, 11)"
short loc_4015EB,"rgb(55, 167, 12)"
[ebp+var_24] 15h,"rgb(55, 166, 13)"
[ebp+var_24] 13h,"rgb(55, 165, 14)"
short loc_4015B3,"rgb(55, 164, 15)"
short loc_40167C,"rgb(55, 163, 16)"
mov [edx+74h],"rgb(55, 162, 17)"
mov [edx+114h],"rgb(55, 161, 18)"
call sub_401965,"rgb(55, 160, 19)"
edi 42h,"rgb(55, 159, 20)"
mov [esi+24Ch],"rgb(55, 158, 21)"
mov [esi+49h],"rgb(55, 157, 22)"
call sub_401E73,"rgb(55, 156, 23)"
dd 1000h,"rgb(55, 155, 24)"
dd 401h,"rgb(55, 154, 25)"
short loc_401AB3,"rgb(55, 153, 26)"
ebx [edi+140h],"rgb(55, 152, 27)"
call sub_40168E,"rgb(55, 151, 28)"
edx 0D0h,"rgb(55, 150, 29)"
[ebp+var_1C] 46h,"rgb(54, 180, 0)"
esi [ecx+0C4h],"rgb(54, 179, 1)"
call sub_402109,"rgb(54, 178, 2)"
ptr [ecx+200h],"rgb(54, 177, 3)"
short loc_40151F,"rgb(54, 176, 4)"
eax [edi+1A4h],"rgb(54, 175, 5)"
[ebp+var_4] 22h,"rgb(54, 174, 6)"
short loc_40200B,"rgb(54, 173, 7)"
short loc_40200D,"rgb(54, 172, 8)"
eax 0D3h,"rgb(54, 171, 9)"
eax 0ACh,"rgb(54, 170, 10)"
ebx 66h,"rgb(54, 169, 11)"
short loc_401B55,"rgb(54, 168, 12)"
short loc_401B77,"rgb(54, 167, 13)"
eax 0FFFFFFBEh,"rgb(54, 166, 14)"
call sub_401C26,"rgb(54, 165, 15)"
[ebx-18h] eax,"rgb(54, 164, 16)"
short loc_401A50,"rgb(54, 163, 17)"
short loc_401432,"rgb(54, 162, 18)"
short loc_4013BF,"rgb(54, 161, 19)"
ecx 0FFFFFFCFh,"rgb(54, 160, 20)"
[eax] ch,"rgb(54, 159, 21)"
short loc_401036,"rgb(54, 158, 22)"
call sub_4023CD,"rgb(54, 157, 23)"
mov [edx+0ECh],"rgb(54, 156, 24)"
short loc_40198C,"rgb(54, 155, 25)"
eax [edx+0E8h],"rgb(54, 154, 26)"
short loc_40108E,"rgb(54, 153, 27)"
[esi-9Ch] ebx,"rgb(54, 152, 28)"
[edi+108h] eax,"rgb(54, 151, 29)"
short loc_40182B,"rgb(54, 150, 30)"
ecx 93h,"rgb(53, 181, 0)"
adc [esi+14h],"rgb(53, 180, 1)"
[ebp+var_40] 2,"rgb(53, 179, 2)"
offset aQ,"rgb(53, 178, 3)"
offset aG,"rgb(53, 177, 4)"
eax [edi+1B8h],"rgb(53, 176, 5)"
esi [edi+104h],"rgb(53, 175, 6)"
add [edi+10h],"rgb(53, 174, 7)"
[ebp+var_1C] 18h,"rgb(53, 173, 8)"
call sub_4021E5,"rgb(53, 172, 9)"
call sub_4013DD,"rgb(53, 171, 10)"
ebx [esi+198h],"rgb(53, 170, 11)"
short loc_40194D,"rgb(53, 169, 12)"
[ebp+var_2C] 8,"rgb(53, 168, 13)"
[ebp+var_20] 10h,"rgb(53, 167, 14)"
[ebp+var_10] 20h,"rgb(53, 166, 15)"
short loc_40186B,"rgb(53, 165, 16)"
short loc_40186E,"rgb(53, 164, 17)"
short loc_4014A7,"rgb(53, 163, 18)"
call sub_4022BE,"rgb(53, 162, 19)"
short loc_401074,"rgb(53, 161, 20)"
[ebp+var_38] 17h,"rgb(53, 160, 21)"
call sub_40215A,"rgb(53, 159, 22)"
[ebp+var_C] 1Dh,"rgb(53, 158, 23)"
add [esi+78h],"rgb(53, 157, 24)"
[ebp+var_14] 6,"rgb(53, 156, 25)"
[ebp+var_1C] 47h,"rgb(53, 155, 26)"
edi [esi+170h],"rgb(53, 154, 27)"
edi [esi+194h],"rgb(53, 153, 28)"
edi [esi+140h],"rgb(53, 152, 29)"
dw 41Ch,"rgb(53, 151, 30)"
call sub_402202,"rgb(53, 150, 31)"
esi [ecx+18Ch],"rgb(52, 182, 0)"
[ecx+3Ch] edi,"rgb(52, 181, 1)"
short loc_4017B7,"rgb(52, 180, 2)"
edi 0B4h,"rgb(52, 179, 3)"
call sub_401FC7,"rgb(52, 178, 4)"
add [ebx+38h],"rgb(52, 177, 5)"
call sub_401732,"rgb(52, 176, 6)"
eax 8Bh,"rgb(52, 175, 7)"
[ebx+0C0h] ecx,"rgb(52, 174, 8)"
short loc_401913,"rgb(52, 173, 9)"
dup(0) 6,"rgb(52, 172, 10)"
dl [ebx+10h],"rgb(52, 171, 11)"
edi [esi+1B0h],"rgb(52, 170, 12)"
push [ebp+var_78],"rgb(52, 169, 13)"
eax [esi+25Ch],"rgb(52, 168, 14)"
[ebp+var_18] 2Bh,"rgb(52, 167, 15)"
short loc_40176F,"rgb(52, 166, 16)"
call sub_40215F,"rgb(52, 165, 17)"
ebx 84h,"rgb(52, 164, 18)"
short loc_4011DC,"rgb(52, 163, 19)"
short loc_401254,"rgb(52, 162, 20)"
short loc_40155F,"rgb(52, 161, 21)"
[ebp+var_10] 18h,"rgb(52, 160, 22)"
short loc_401EB7,"rgb(52, 159, 23)"
short loc_401F12,"rgb(52, 158, 24)"
dw 33Ah,"rgb(52, 157, 25)"
[eax+328h] esi,"rgb(52, 156, 26)"
dw 0AAh,"rgb(52, 155, 27)"
short loc_401D9B,"rgb(52, 154, 28)"
eax [ebx+14Ch],"rgb(52, 153, 29)"
[ebp+var_10] 47h,"rgb(52, 152, 30)"
edx [esi+15Ch],"rgb(52, 151, 31)"
ecx 0FFFFFF8Dh,"rgb(52, 150, 32)"
eax [ebx+198h],"rgb(51, 183, 0)"
and [esi+38h],"rgb(51, 182, 1)"
dw 0A00h,"rgb(51, 181, 2)"
and [esi+14h],"rgb(51, 180, 3)"
short loc_401153,"rgb(51, 179, 4)"
xor [ecx+20h],"rgb(51, 178, 5)"
[ecx+0B0h] eax,"rgb(51, 177, 6)"
dw 128h,"rgb(51, 176, 7)"
short loc_401907,"rgb(51, 175, 8)"
edi [ecx+10Ch],"rgb(51, 174, 9)"
short loc_401F7B,"rgb(51, 173, 10)"
dw 29Ah,"rgb(51, 172, 11)"
dw 2A2h,"rgb(51, 171, 12)"
short loc_401045,"rgb(51, 170, 13)"
short loc_401066,"rgb(51, 169, 14)"
[eax] 1Eh,"rgb(51, 168, 15)"
ebx 0F0h,"rgb(51, 167, 16)"
[ebp+var_10] 64h,"rgb(51, 166, 17)"
short loc_40171F,"rgb(51, 165, 18)"
short loc_40174F,"rgb(51, 164, 19)"
[ebp+var_10] 4Ch,"rgb(51, 163, 20)"
short loc_401426,"rgb(51, 162, 21)"
[esi-44h] edx,"rgb(51, 161, 22)"
short loc_40197C,"rgb(51, 160, 23)"
call sub_4015ED,"rgb(51, 159, 24)"
dw 221h,"rgb(51, 158, 25)"
short loc_401DDF,"rgb(51, 157, 26)"
short loc_401E37,"rgb(51, 156, 27)"
short loc_401348,"rgb(51, 155, 28)"
short loc_4015A2,"rgb(51, 154, 29)"
short loc_401571,"rgb(51, 153, 30)"
short loc_401463,"rgb(51, 152, 31)"
[edx+34h] esi,"rgb(51, 151, 32)"
eax [edx+1C4h],"rgb(51, 150, 33)"
short loc_401618,"rgb(50, 184, 0)"
short loc_401317,"rgb(50, 183, 1)"
add [esi+48h],"rgb(50, 182, 2)"
ecx 1CCh,"rgb(50, 181, 3)"
short loc_40180F,"rgb(50, 180, 4)"
[ebx+0BCh] edi,"rgb(50, 179, 5)"
[ebx+0B8h] edi,"rgb(50, 178, 6)"
short loc_40212A,"rgb(50, 177, 7)"
short loc_402132,"rgb(50, 176, 8)"
short loc_4020F7,"rgb(50, 175, 9)"
[eax+14Ch] edx,"rgb(50, 174, 10)"
[eax+14h] 0FFFFFFFFh,"rgb(50, 173, 11)"
ebx [ecx+10Ch],"rgb(50, 172, 12)"
edx [eax+0F4h],"rgb(50, 171, 13)"
ebx 0FFFFFFCEh,"rgb(50, 170, 14)"
call sub_40219D,"rgb(50, 169, 15)"
short loc_4015CB,"rgb(50, 168, 16)"
dw 212h,"rgb(50, 167, 17)"
short loc_401486,"rgb(50, 166, 18)"
eax 99h,"rgb(50, 165, 19)"
[eax+0D4h] ecx,"rgb(50, 164, 20)"
short loc_401FCF,"rgb(50, 163, 21)"
short loc_401519,"rgb(50, 162, 22)"
short loc_401512,"rgb(50, 161, 23)"
short loc_401057,"rgb(50, 160, 24)"
[eax+0F8h] edx,"rgb(50, 159, 25)"
short loc_401DA7,"rgb(50, 158, 26)"
short loc_401E3F,"rgb(50, 157, 27)"
call sub_4012C3,"rgb(50, 156, 28)"
[esi-0Ch] edi,"rgb(50, 155, 29)"
call sub_402413,"rgb(50, 154, 30)"
call sub_40128D,"rgb(50, 153, 31)"
[ebp+var_C] 75h,"rgb(50, 152, 32)"
call sub_402362,"rgb(50, 151, 33)"
[ebx+0F8h] eax,"rgb(50, 150, 34)"
[ebx+0E4h] esi,"rgb(55, 169, 9)"
ecx [ebx+198h],"rgb(55, 168, 10)"
ecx [edx-23Ch],"rgb(55, 167, 11)"
short loc_402047,"rgb(55, 166, 12)"
short loc_401F83,"rgb(55, 165, 13)"
dw 122h,"rgb(55, 164, 14)"
sub [esi+128h],"rgb(55, 163, 15)"
dw 2C0h,"rgb(55, 162, 16)"
short loc_401F32,"rgb(55, 161, 17)"
short loc_40143A,"rgb(55, 160, 18)"
short loc_401D7F,"rgb(55, 159, 19)"
short loc_401D47,"rgb(55, 158, 20)"
short loc_401C3D,"rgb(55, 157, 21)"
short loc_401D4F,"rgb(55, 156, 22)"
[ebp-44h] esi,"rgb(55, 155, 23)"
short loc_401E56,"rgb(55, 154, 24)"
short loc_401FAB,"rgb(55, 153, 25)"
short loc_40200C,"rgb(55, 152, 26)"
call sub_401DA1,"rgb(55, 151, 27)"
eax [ebx+1C0h],"rgb(55, 150, 28)"
[ebp+var_1C] 1Fh,"rgb(54, 179, 0)"
call sub_401F8B,"rgb(54, 178, 1)"
edx [edi+0A0h],"rgb(54, 177, 2)"
ecx 49h,"rgb(54, 176, 3)"
[eax] ah,"rgb(54, 175, 4)"
edx [edi+0ACh],"rgb(54, 174, 5)"
or [edx+1Ch],"rgb(54, 173, 6)"
[ebp+var_C] 5Ch,"rgb(54, 172, 7)"
dw 0A5h,"rgb(54, 171, 8)"
dw 17Fh,"rgb(54, 170, 9)"
dw 17Bh,"rgb(54, 169, 10)"
short loc_402133,"rgb(54, 168, 11)"
short loc_4020CC,"rgb(54, 167, 12)"
esi [edx+180h],"rgb(54, 166, 13)"
short loc_401CF8,"rgb(54, 165, 14)"
short loc_401D21,"rgb(54, 164, 15)"
dw 392h,"rgb(54, 163, 16)"
dl bh,"rgb(54, 162, 17)"
short loc_401923,"rgb(54, 161, 18)"
[esi-50h] ecx,"rgb(54, 160, 19)"
ebx [edi+84h],"rgb(54, 159, 20)"
dw 360h,"rgb(54, 158, 21)"
short loc_401576,"rgb(54, 157, 22)"
eax [edx+188h],"rgb(54, 156, 23)"
eax 8Ah,"rgb(54, 155, 24)"
xor [ebx],"rgb(54, 154, 25)"
esi [edx+78h],"rgb(54, 153, 26)"
short loc_40124F,"rgb(54, 152, 27)"
add [eax+28h],"rgb(54, 151, 28)"
add [eax+20h],"rgb(54, 150, 29)"
edx [edi+0C0h],"rgb(53, 180, 0)"
[ebx+6Ch] edi,"rgb(53, 179, 1)"
esi [ecx+208h],"rgb(53, 178, 2)"
[ebx+9Ch] edi,"rgb(53, 177, 3)"
call sub_4019F6,"rgb(53, 176, 4)"
short loc_402113,"rgb(53, 175, 5)"
dd 700001h,"rgb(53, 174, 6)"
short loc_401D25,"rgb(53, 173, 7)"
[ecx-18h] eax,"rgb(53, 172, 8)"
short loc_40128B,"rgb(53, 171, 9)"
short loc_401C5D,"rgb(53, 170, 10)"
short loc_401C90,"rgb(53, 169, 11)"
short loc_401C7D,"rgb(53, 168, 12)"
[ebp+var_C] 28h,"rgb(53, 167, 13)"
lodsb,"rgb(53, 166, 14)"
mov [eax+174h],"rgb(53, 165, 15)"
esi [eax+158h],"rgb(53, 164, 16)"
call sub_401A35,"rgb(53, 163, 17)"
call sub_401F07,"rgb(53, 162, 18)"
[eax+0FCh] edx,"rgb(53, 161, 19)"
short loc_40219E,"rgb(53, 160, 20)"
[esi+4] esi,"rgb(53, 159, 21)"
short loc_40215D,"rgb(53, 158, 22)"
short loc_4021BA,"rgb(53, 157, 23)"
short loc_401C9A,"rgb(53, 156, 24)"
short loc_401CBA,"rgb(53, 155, 25)"
call sub_401D0F,"rgb(53, 154, 26)"
[eax+24Ch] ecx,"rgb(53, 153, 27)"
short loc_4018FF,"rgb(53, 152, 28)"
[esi-2Ch] edx,"rgb(53, 151, 29)"
[esi-34h] ebx,"rgb(53, 150, 30)"
[esi-38h] ebx,"rgb(52, 181, 0)"
short loc_401C03,"rgb(52, 180, 1)"
short loc_401400,"rgb(52, 179, 2)"
short loc_402013,"rgb(52, 178, 3)"
short loc_401FB3,"rgb(52, 177, 4)"
dw 83h,"rgb(52, 176, 5)"
short loc_40137F,"rgb(52, 175, 6)"
sub [esi+5Ch],"rgb(52, 174, 7)"
short loc_401CC0,"rgb(52, 173, 8)"
short loc_4021EB,"rgb(52, 172, 9)"
short loc_40225B,"rgb(52, 171, 10)"
ecx 0A3h,"rgb(52, 170, 11)"
esi 202Bh,"rgb(52, 169, 12)"
or [ebx+40h],"rgb(52, 168, 13)"
esi [edi+0F8h],"rgb(52, 167, 14)"
short loc_401C8D,"rgb(52, 166, 15)"
short loc_401B25,"rgb(52, 165, 16)"
short loc_401B50,"rgb(52, 164, 17)"
short loc_401326,"rgb(52, 163, 18)"
dd 2409h,"rgb(52, 162, 19)"
dd 410h,"rgb(52, 161, 20)"
short loc_401BA3,"rgb(52, 160, 21)"
[edi+90h] esi,"rgb(52, 159, 22)"
[edi+8Ch] eax,"rgb(52, 158, 23)"
ebx [esi+0CCh],"rgb(52, 157, 24)"
eax 0DCh,"rgb(52, 156, 25)"
short loc_401B46,"rgb(52, 155, 26)"
short loc_407670,"rgb(52, 154, 27)"
short loc_407704,"rgb(52, 153, 28)"
short loc_40236B,"rgb(52, 152, 29)"
short loc_402333,"rgb(52, 151, 30)"
short loc_402337,"rgb(52, 150, 31)"
[esi+0CCh] ecx,"rgb(51, 182, 0)"
short loc_401CDC,"rgb(51, 181, 1)"
call sub_401D36,"rgb(51, 180, 2)"
eax [eax-40h],"rgb(51, 179, 3)"
eax [eax-64h],"rgb(51, 178, 4)"
eax [eax-14h],"rgb(51, 177, 5)"
and [eax+0Ch],"rgb(51, 176, 6)"
[ecx+10Ch] eax,"rgb(51, 175, 7)"
short loc_401CC6,"rgb(51, 174, 8)"
ebx [esi+1C4h],"rgb(51, 173, 9)"
short loc_401BF0,"rgb(51, 172, 10)"
[esi+184h] edi,"rgb(51, 171, 11)"
[ecx+184h] eax,"rgb(51, 170, 12)"
short loc_401F07,"rgb(51, 169, 13)"
short loc_401F43,"rgb(51, 168, 14)"
short loc_4018F7,"rgb(51, 167, 15)"
dd 140h,"rgb(51, 166, 16)"
short loc_40160A,"rgb(51, 165, 17)"
short loc_4012F8,"rgb(51, 164, 18)"
[eax+9Ch] 0,"rgb(51, 163, 19)"
ebx [esi+130h],"rgb(51, 162, 20)"
ebx [esi+12Ch],"rgb(51, 161, 21)"
eax 0FFFFFFE1h,"rgb(51, 160, 22)"
add [esi+108h],"rgb(51, 159, 23)"
eax [ebx+164h],"rgb(51, 158, 24)"
short loc_40131C,"rgb(51, 157, 25)"
short loc_40161A,"rgb(51, 156, 26)"
[ecx+164h] eax,"rgb(51, 155, 27)"
edx [ecx+1CCh],"rgb(51, 154, 28)"
short loc_40123F,"rgb(51, 153, 29)"
[ecx+100h] eax,"rgb(51, 152, 30)"
xor [ebx+8],"rgb(51, 151, 31)"
call sub_401A46,"rgb(51, 150, 32)"
call sub_401CDE,"rgb(50, 183, 0)"
eax [edx+12Ch],"rgb(50, 182, 1)"
[eax+144h] esi,"rgb(50, 181, 2)"
xor [esi+12Ch],"rgb(50, 180, 3)"
dd 800h,"rgb(50, 179, 4)"
edi [ebx+168h],"rgb(50, 178, 5)"
short loc_40211B,"rgb(50, 177, 6)"
esi 0D1h,"rgb(50, 176, 7)"
mov [eax+118h],"rgb(50, 175, 8)"
mov [eax+1BCh],"rgb(50, 174, 9)"
short loc_40924B,"rgb(50, 173, 10)"
short loc_4098E3,"rgb(50, 172, 11)"
[ebp+var_40] 0Ch,"rgb(50, 171, 12)"
edx [esi+218h],"rgb(50, 170, 13)"
short loc_401D3A,"rgb(50, 169, 14)"
[ecx+44h] ebx,"rgb(50, 168, 15)"
esi [ecx+0D0h],"rgb(50, 167, 16)"
esi [ecx+154h],"rgb(50, 166, 17)"
add [edx+3Ch],"rgb(50, 165, 18)"
ebx 0DFh,"rgb(50, 164, 19)"
short loc_401B4E,"rgb(50, 163, 20)"
short loc_401BAB,"rgb(50, 162, 21)"
ecx [ecx-54h],"rgb(50, 161, 22)"
esi [ebx+158h],"rgb(50, 160, 23)"
short loc_40167D,"rgb(50, 159, 24)"
short loc_4012C0,"rgb(50, 158, 25)"
short loc_401B07,"rgb(50, 157, 26)"
short loc_401AEF,"rgb(50, 156, 27)"
[edi+6Ch] edx,"rgb(50, 155, 28)"
[ebx-4] esi,"rgb(50, 154, 29)"
ecx [edi+1C0h],"rgb(50, 153, 30)"
short loc_401C09,"rgb(50, 152, 31)"
[eax+78h] esi,"rgb(50, 151, 32)"
[esi+110h] edx,"rgb(50, 150, 33)"
adc [esi+1Ch],"rgb(55, 169, 8)"
adc [esi+54h],"rgb(55, 168, 9)"
short loc_4011D3,"rgb(55, 167, 10)"
edx [esi+268h],"rgb(55, 166, 11)"
ecx [eax+1A4h],"rgb(55, 165, 12)"
call sub_4019E9,"rgb(55, 164, 13)"
short loc_40188B,"rgb(55, 163, 14)"
esi [eax+128h],"rgb(55, 162, 15)"
eax 0FBh,"rgb(55, 161, 16)"
short loc_401B27,"rgb(55, 160, 17)"
edx [esi+14Ch],"rgb(55, 159, 18)"
short loc_4018A7,"rgb(55, 158, 19)"
short loc_402087,"rgb(55, 157, 20)"
edx [esi+1F8h],"rgb(55, 156, 21)"
edx [esi+1F4h],"rgb(55, 155, 22)"
edx [esi+1E8h],"rgb(55, 154, 23)"
short loc_40893A,"rgb(55, 153, 24)"
short loc_408C8B,"rgb(55, 152, 25)"
short loc_401A0B,"rgb(55, 151, 26)"
[ebp+var_34] 0Fh,"rgb(55, 150, 27)"
short loc_401AFB,"rgb(54, 178, 0)"
esi 0D2h,"rgb(54, 177, 1)"
[ecx+0D0h] edx,"rgb(54, 176, 2)"
call sub_4013A7,"rgb(54, 175, 3)"
[edi+64h] ecx,"rgb(54, 174, 4)"
short loc_401678,"rgb(54, 173, 5)"
short loc_40122F,"rgb(54, 172, 6)"
dw 42Ah,"rgb(54, 171, 7)"
short loc_402037,"rgb(54, 170, 8)"
short loc_401302,"rgb(54, 169, 9)"
short loc_4012C3,"rgb(54, 168, 10)"
