Term,RGB
short loc_4103E1,"rgb(73, 28, 170)"
short loc_41055A,"rgb(73, 27, 171)"
short loc_4047ED,"rgb(73, 26, 172)"
short loc_4167E4,"rgb(73, 25, 173)"
short loc_4167EC,"rgb(73, 24, 174)"
short loc_4167F1,"rgb(73, 23, 175)"
eax 715h,"rgb(73, 22, 176)"
short loc_402D6D,"rgb(73, 21, 177)"
mov [ebx-1],"rgb(73, 20, 178)"
edx 142Ch,"rgb(73, 19, 179)"
short loc_40CD15,"rgb(73, 18, 180)"
short loc_410335,"rgb(73, 17, 181)"
short loc_40CD23,"rgb(73, 16, 182)"
short loc_40279D,"rgb(73, 15, 183)"
short loc_402765,"rgb(73, 14, 184)"
short loc_40275C,"rgb(73, 13, 185)"
short loc_4102DC,"rgb(73, 12, 186)"
short loc_4104A9,"rgb(73, 11, 187)"
call sub_4067F7,"rgb(73, 10, 188)"
short loc_4048BF,"rgb(73, 9, 189)"
eax 5E5h,"rgb(73, 8, 190)"
short loc_40A083,"rgb(73, 7, 191)"
short loc_4035D4,"rgb(73, 6, 192)"
short loc_40354E,"rgb(73, 5, 193)"
short loc_403191,"rgb(73, 4, 194)"
ecx [ebp+51h],"rgb(73, 3, 195)"
short loc_40CD58,"rgb(73, 2, 196)"
short loc_40CD6D,"rgb(73, 1, 197)"
short loc_410274,"rgb(73, 0, 198)"
short loc_425DB5,"rgb(72, 40, 159)"
jmp ds:ChangeDisplaySettingsExW,"rgb(72, 39, 160)"
short loc_40CDF7,"rgb(72, 38, 161)"
short loc_40CE69,"rgb(72, 37, 162)"
eax [ebp+TokenHandle],"rgb(72, 36, 163)"
[esp+arg_8] ecx,"rgb(72, 35, 164)"
dl [esp+4+arg_0],"rgb(72, 34, 165)"
short loc_4159B8,"rgb(72, 33, 166)"
short loc_415DD0,"rgb(72, 32, 167)"
short loc_40A140,"rgb(72, 31, 168)"
call sub_403876,"rgb(72, 30, 169)"
short loc_40A1FA,"rgb(72, 29, 170)"
short loc_415FBB,"rgb(72, 28, 171)"
call sub_406EF1,"rgb(72, 27, 172)"
short loc_411A9A,"rgb(72, 26, 173)"
short loc_41544E,"rgb(72, 25, 174)"
call sub_406C6E,"rgb(72, 24, 175)"
call sub_406D4A,"rgb(72, 23, 176)"
short loc_403ADF,"rgb(72, 22, 177)"
short loc_40252E,"rgb(72, 21, 178)"
short loc_40251E,"rgb(72, 20, 179)"
short loc_40CE47,"rgb(72, 19, 180)"
short loc_40CE51,"rgb(72, 18, 181)"
short loc_4100AC,"rgb(72, 17, 182)"
short loc_425F7B,"rgb(72, 16, 183)"
[ebp+var_18] 0C9h,"rgb(72, 15, 184)"
[ebp+var_18] 0C38h,"rgb(72, 14, 185)"
short loc_40CF7B,"rgb(72, 13, 186)"
short loc_40CF9E,"rgb(72, 12, 187)"
short loc_40FFCC,"rgb(72, 11, 188)"
[esi+28h] offset,"rgb(72, 10, 189)"
short loc_4119FD,"rgb(72, 9, 190)"
short loc_4119A6,"rgb(72, 8, 191)"
call sub_407496,"rgb(72, 7, 192)"
call sub_40121F,"rgb(72, 6, 193)"
short loc_414EF9,"rgb(72, 5, 194)"
short loc_414F7D,"rgb(72, 4, 195)"
short loc_414F83,"rgb(72, 3, 196)"
short loc_41504D,"rgb(72, 2, 197)"
short loc_4151F9,"rgb(72, 1, 198)"
short loc_40CFC9,"rgb(72, 0, 199)"
di [ebp+var_1A],"rgb(71, 40, 160)"
short loc_40D006,"rgb(71, 39, 161)"
short loc_40D045,"rgb(71, 38, 162)"
short loc_40D084,"rgb(71, 37, 163)"
short loc_40FE9A,"rgb(71, 36, 164)"
short loc_40D0CB,"rgb(71, 35, 165)"
short loc_40FFC1,"rgb(71, 34, 166)"
short loc_42603B,"rgb(71, 33, 167)"
eax [ebp-3Dh],"rgb(71, 32, 168)"
short loc_40FF44,"rgb(71, 31, 169)"
short loc_40D109,"rgb(71, 30, 170)"
short loc_40D145,"rgb(71, 29, 171)"
short loc_4021C6,"rgb(71, 28, 172)"
short loc_402192,"rgb(71, 27, 173)"
short loc_40FD91,"rgb(71, 26, 174)"
short loc_412F6F,"rgb(71, 25, 175)"
ecx [esp+0D4h+var_18],"rgb(71, 24, 176)"
short loc_414E63,"rgb(71, 23, 177)"
short loc_40D0F7,"rgb(71, 22, 178)"
mov [esp+0B4h+var_38],"rgb(71, 21, 179)"
ecx [edi+0ACh],"rgb(71, 20, 180)"
short loc_403F7B,"rgb(71, 19, 181)"
ecx [ebx+edi],"rgb(71, 18, 182)"
short loc_40D1C4,"rgb(71, 17, 183)"
edx 1100h,"rgb(71, 16, 184)"
short loc_40FCF7,"rgb(71, 15, 185)"
short loc_40D225,"rgb(71, 14, 186)"
short loc_40FC74,"rgb(71, 13, 187)"
short loc_40FC78,"rgb(71, 12, 188)"
short loc_411916,"rgb(71, 11, 189)"
short loc_411870,"rgb(71, 10, 190)"
call sub_4037BF,"rgb(71, 9, 191)"
ecx [edi+72h],"rgb(71, 8, 192)"
ecx [edi+4Fh],"rgb(71, 7, 193)"
mov [esp+0B8h+var_B0],"rgb(71, 6, 194)"
mov [esp+0C8h+var_C8],"rgb(71, 5, 195)"
ecx [eax-5Bh],"rgb(71, 4, 196)"
short loc_4020C4,"rgb(71, 3, 197)"
short loc_40D299,"rgb(71, 2, 198)"
short loc_40FC00,"rgb(71, 1, 199)"
short loc_40D2BF,"rgb(71, 0, 200)"
ecx [edx+68h],"rgb(70, 40, 161)"
call sub_40191C,"rgb(70, 39, 162)"
call sub_401625,"rgb(70, 38, 163)"
call sub_4015E6,"rgb(70, 37, 164)"
ecx [edx+71h],"rgb(70, 36, 165)"
ecx 0E52h,"rgb(70, 35, 166)"
short loc_42627D,"rgb(70, 34, 167)"
short loc_40D379,"rgb(70, 33, 168)"
short loc_40D387,"rgb(70, 32, 169)"
short loc_40FB1D,"rgb(70, 31, 170)"
short loc_40D3A0,"rgb(70, 30, 171)"
short loc_401F24,"rgb(70, 29, 172)"
short loc_40FABD,"rgb(70, 28, 173)"
edx 0FFFFFF8Ch,"rgb(70, 27, 174)"
short loc_40FA8B,"rgb(70, 26, 175)"
ecx [eax-0Ah],"rgb(70, 25, 176)"
call sub_4019AB,"rgb(70, 24, 177)"
short loc_411750,"rgb(70, 23, 178)"
short loc_411715,"rgb(70, 22, 179)"
call sub_403983,"rgb(70, 21, 180)"
[ebp+var_388] ecx,"rgb(70, 20, 181)"
short loc_40FA98,"rgb(70, 19, 182)"
short loc_40FA7F,"rgb(70, 18, 183)"
short loc_40FA7C,"rgb(70, 17, 184)"
short loc_40D427,"rgb(70, 16, 185)"
short loc_40D323,"rgb(70, 15, 186)"
short loc_40D4AF,"rgb(70, 14, 187)"
short loc_401E51,"rgb(70, 13, 188)"
short loc_401E3E,"rgb(70, 12, 189)"
dd 458B0000h,"rgb(70, 11, 190)"
short loc_40D4BF,"rgb(70, 10, 191)"
short loc_401DEB,"rgb(70, 9, 192)"
eax [ecx+45h],"rgb(70, 8, 193)"
short loc_40FAF1,"rgb(70, 7, 194)"
ecx 174h,"rgb(70, 6, 195)"
call sub_4039AF,"rgb(70, 5, 196)"
short loc_40A2D5,"rgb(70, 4, 197)"
call sub_401BB4,"rgb(70, 3, 198)"
call sub_401ABB,"rgb(70, 2, 199)"
short loc_411701,"rgb(70, 1, 200)"
edx 0FFFFFF9Ah,"rgb(70, 0, 201)"
ecx [esi+ebx],"rgb(93, 18, 159)"
mov [esp+0DCh+var_7C],"rgb(93, 17, 160)"
edx 0F2Dh,"rgb(93, 16, 161)"
ecx [eax+6Eh],"rgb(93, 15, 162)"
short loc_40D4F9,"rgb(93, 14, 163)"
short loc_40D514,"rgb(93, 13, 164)"
short loc_40D508,"rgb(93, 12, 165)"
edx 0F08h,"rgb(93, 11, 166)"
eax [ecx+0F4h],"rgb(93, 10, 167)"
call sub_401E14,"rgb(93, 9, 168)"
short loc_411687,"rgb(93, 8, 169)"
short loc_4115EF,"rgb(93, 7, 170)"
short loc_4115C9,"rgb(93, 6, 171)"
[ebp+arg_0+3] dl,"rgb(93, 5, 172)"
eax [ecx+104h],"rgb(93, 4, 173)"
short loc_40D43F,"rgb(93, 3, 174)"
mov [esp+0DCh+var_82],"rgb(93, 2, 175)"
ecx [esp+28h+var_20],"rgb(93, 1, 176)"
short loc_404AE1,"rgb(93, 0, 177)"
offset ExistingFileName,"rgb(92, 28, 150)"
short loc_412DB1,"rgb(92, 27, 151)"
short loc_40A4AF,"rgb(92, 26, 152)"
call sub_401F69,"rgb(92, 25, 153)"
call sub_401EC2,"rgb(92, 24, 154)"
short loc_414381,"rgb(92, 23, 155)"
short loc_411588,"rgb(92, 22, 156)"
short loc_40D535,"rgb(92, 21, 157)"
short loc_40D529,"rgb(92, 20, 158)"
short loc_40D542,"rgb(92, 19, 159)"
short loc_40F9E1,"rgb(92, 18, 160)"
short loc_40D571,"rgb(92, 17, 161)"
short loc_40F9BE,"rgb(92, 16, 162)"
[esp+58h+var_38] ebx,"rgb(92, 15, 163)"
[esp+0Ch+arg_8] eax,"rgb(92, 14, 164)"
ecx [eax+55h],"rgb(92, 13, 165)"
short loc_40D5CA,"rgb(92, 12, 166)"
short loc_40D5E8,"rgb(92, 11, 167)"
short loc_40D5FF,"rgb(92, 10, 168)"
mov [esp+0E4h+var_20],"rgb(92, 9, 169)"
call sub_4022AD,"rgb(92, 8, 170)"
short loc_4114BC,"rgb(92, 7, 171)"
short loc_4114A9,"rgb(92, 6, 172)"
short loc_4141A4,"rgb(92, 5, 173)"
short loc_4141D9,"rgb(92, 4, 174)"
short loc_40A374,"rgb(92, 3, 175)"
call sub_403ACC,"rgb(92, 2, 176)"
short loc_40D61F,"rgb(92, 1, 177)"
short loc_40F8D0,"rgb(92, 0, 178)"
short loc_40F8BF,"rgb(91, 29, 150)"
jmp ds:ReadConsoleOutputW,"rgb(91, 28, 151)"
short loc_40F816,"rgb(91, 27, 152)"
short loc_401B12,"rgb(91, 26, 153)"
short loc_401D2E,"rgb(91, 25, 154)"
short loc_401CF1,"rgb(91, 24, 155)"
short loc_40F7A1,"rgb(91, 23, 156)"
eax [ecx-6Bh],"rgb(91, 22, 157)"
short loc_40D605,"rgb(91, 21, 158)"
ecx [eax+46h],"rgb(91, 20, 159)"
call sub_403C44,"rgb(91, 19, 160)"
short loc_413E7D,"rgb(91, 18, 161)"
ebx [esp+18h+arg_10],"rgb(91, 17, 162)"
short loc_40D6F4,"rgb(91, 16, 163)"
short loc_40F747,"rgb(91, 15, 164)"
short loc_40F722,"rgb(91, 14, 165)"
[esp+50h+var_4] edx,"rgb(91, 13, 166)"
short loc_401A9E,"rgb(91, 12, 167)"
short loc_40F6F5,"rgb(91, 11, 168)"
short loc_40D797,"rgb(91, 10, 169)"
jmp ds:SHGetSpecialFolderLocation,"rgb(91, 9, 170)"
short loc_40F64E,"rgb(91, 8, 171)"
edx 0CC8h,"rgb(91, 7, 172)"
short loc_40198C,"rgb(91, 6, 173)"
short loc_40D822,"rgb(91, 5, 174)"
call sub_4092A9,"rgb(91, 4, 175)"
short loc_413C91,"rgb(91, 3, 176)"
call sub_40246E,"rgb(91, 2, 177)"
short loc_413CDF,"rgb(91, 1, 178)"
ecx [esp+0BCh+var_14],"rgb(91, 0, 179)"
ecx [esp+0CCh+var_84],"rgb(90, 30, 150)"
ecx 3B0Bh,"rgb(90, 29, 151)"
mov [esp+114h+var_54],"rgb(90, 28, 152)"
eax [edi+51h],"rgb(90, 27, 153)"
short loc_42658E,"rgb(90, 26, 154)"
short loc_40D8E1,"rgb(90, 25, 155)"
eax [edi+73h],"rgb(90, 24, 156)"
eax [edi+6],"rgb(90, 23, 157)"
short loc_40D90E,"rgb(90, 22, 158)"
[ebp+var_1C] 21h,"rgb(90, 21, 159)"
eax [edi+0Eh],"rgb(90, 20, 160)"
ebx [esi+8Ch],"rgb(90, 19, 161)"
ecx ds:GetCommandLineA,"rgb(90, 18, 162)"
call sub_403CAC,"rgb(90, 17, 163)"
short loc_40A5D8,"rgb(90, 16, 164)"
call sub_402639,"rgb(90, 15, 165)"
short loc_4112EA,"rgb(90, 14, 166)"
mov [esp+1Ch+arg_10],"rgb(90, 13, 167)"
short loc_40F540,"rgb(90, 12, 168)"
short loc_40F542,"rgb(90, 11, 169)"
short loc_40D95C,"rgb(90, 10, 170)"
edx 0C2Ch,"rgb(90, 9, 171)"
short loc_40D969,"rgb(90, 8, 172)"
short loc_401865,"rgb(90, 7, 173)"
short loc_40F510,"rgb(90, 6, 174)"
short loc_40D9C7,"rgb(90, 5, 175)"
ecx [eax+0F8h],"rgb(90, 4, 176)"
short loc_40D88D,"rgb(90, 3, 177)"
mov [esp+44h+arg_4],"rgb(90, 2, 178)"
short loc_41121A,"rgb(90, 1, 179)"
short loc_4111F4,"rgb(90, 0, 180)"
call sub_4026C9,"rgb(89, 31, 150)"
short loc_413B14,"rgb(89, 30, 151)"
short loc_40A519,"rgb(89, 29, 152)"
short loc_40A505,"rgb(89, 28, 153)"
short loc_40A4DE,"rgb(89, 27, 154)"
short loc_4254D4,"rgb(89, 26, 155)"
short loc_4139A3,"rgb(89, 25, 156)"
mov [esp+70h+var_2C],"rgb(89, 24, 157)"
ebx [esi+6Ch],"rgb(89, 23, 158)"
short loc_405086,"rgb(89, 22, 159)"
short loc_40D9EA,"rgb(89, 21, 160)"
short loc_40D9E9,"rgb(89, 20, 161)"
short loc_401826,"rgb(89, 19, 162)"
short loc_40DA0F,"rgb(89, 18, 163)"
short loc_40D914,"rgb(89, 17, 164)"
short locret_40117D,"rgb(89, 16, 165)"
ebx [edx+50h],"rgb(89, 15, 166)"
short loc_40F473,"rgb(89, 14, 167)"
short loc_40DA4C,"rgb(89, 13, 168)"
eax [edi-1Dh],"rgb(89, 12, 169)"
eax [edi-1Bh],"rgb(89, 11, 170)"
eax [edi-25h],"rgb(89, 10, 171)"
short loc_40F452,"rgb(89, 9, 172)"
short loc_40F43A,"rgb(89, 8, 173)"
eax [edi-0Ah],"rgb(89, 7, 174)"
mov ds:dword_42A000,"rgb(89, 6, 175)"
short loc_40A596,"rgb(89, 5, 176)"
short loc_413828,"rgb(89, 4, 177)"
short loc_4137F5,"rgb(89, 3, 178)"
short loc_40DA67,"rgb(89, 2, 179)"
short loc_40F43C,"rgb(89, 1, 180)"
eax [edi-3Ah],"rgb(89, 0, 181)"
short loc_40DA8D,"rgb(88, 32, 150)"
short loc_40DAA8,"rgb(88, 31, 151)"
short loc_40DAA1,"rgb(88, 30, 152)"
short loc_40F384,"rgb(88, 29, 153)"
ebx [edi+38h],"rgb(88, 28, 154)"
ebx [edi+3Ch],"rgb(88, 27, 155)"
[esp+4Ch+var_34] ebx,"rgb(88, 26, 156)"
short loc_40F323,"rgb(88, 25, 157)"
short loc_40F30C,"rgb(88, 24, 158)"
short loc_40DB70,"rgb(88, 23, 159)"
ecx 0D4Ch,"rgb(88, 22, 160)"
call sub_402B54,"rgb(88, 21, 161)"
short loc_410F8B,"rgb(88, 20, 162)"
call sub_40AAB8,"rgb(88, 19, 163)"
short loc_40A5D5,"rgb(88, 18, 164)"
short loc_40A599,"rgb(88, 17, 165)"
short loc_40A57C,"rgb(88, 16, 166)"
short loc_40DBC1,"rgb(88, 15, 167)"
ebx [ecx+56h],"rgb(88, 14, 168)"
ebx [ecx+57h],"rgb(88, 13, 169)"
short loc_40DBB9,"rgb(88, 12, 170)"
short loc_40DBE2,"rgb(88, 11, 171)"
jmp ds:glEndList,"rgb(88, 10, 172)"
short loc_40DBF9,"rgb(88, 9, 173)"
ecx 3C8Dh,"rgb(88, 8, 174)"
eax [edx+43h],"rgb(88, 7, 175)"
eax [edx+41h],"rgb(88, 6, 176)"
short loc_40DC1B,"rgb(88, 5, 177)"
ecx [esi+3Eh],"rgb(88, 4, 178)"
ecx [esi+3Dh],"rgb(88, 3, 179)"
short loc_40A626,"rgb(88, 2, 180)"
call sub_403FF2,"rgb(88, 1, 181)"
call sub_402D08,"rgb(88, 0, 182)"
short loc_410E7C,"rgb(87, 33, 150)"
ecx [eax+0C0h],"rgb(87, 32, 151)"
short loc_40F38E,"rgb(87, 31, 152)"
short loc_40DB31,"rgb(87, 30, 153)"
[ebp+var_5A] si,"rgb(87, 29, 154)"
eax [edx+64h],"rgb(87, 28, 155)"
eax [edx+58h],"rgb(87, 27, 156)"
eax [edx+71h],"rgb(87, 26, 157)"
eax [edx+6Dh],"rgb(87, 25, 158)"
short loc_40F29B,"rgb(87, 24, 159)"
short loc_40F2C8,"rgb(87, 23, 160)"
short loc_40F2AE,"rgb(87, 22, 161)"
short loc_412BFF,"rgb(87, 21, 162)"
short loc_40A69D,"rgb(87, 20, 163)"
short loc_40458A,"rgb(87, 19, 164)"
[ebp+var_59] al,"rgb(87, 18, 165)"
short loc_405941,"rgb(87, 17, 166)"
neg bx,"rgb(87, 16, 167)"
short loc_40DC41,"rgb(87, 15, 168)"
short loc_40DC62,"rgb(87, 14, 169)"
ecx 3CF7h,"rgb(87, 13, 170)"
short loc_40DC66,"rgb(87, 12, 171)"
short loc_4015D2,"rgb(87, 11, 172)"
short loc_40F150,"rgb(87, 10, 173)"
short loc_40DCCF,"rgb(87, 9, 174)"
short loc_40DCDF,"rgb(87, 8, 175)"
eax [edx-1Fh],"rgb(87, 7, 176)"
short loc_40F098,"rgb(87, 6, 177)"
short loc_40DD12,"rgb(87, 5, 178)"
short loc_40F068,"rgb(87, 4, 179)"
eax [edx-65h],"rgb(87, 3, 180)"
short loc_40A7D6,"rgb(87, 2, 181)"
short loc_40A7C8,"rgb(87, 1, 182)"
ecx 164h,"rgb(87, 0, 183)"
short loc_412B32,"rgb(86, 34, 150)"
short loc_412B31,"rgb(86, 33, 151)"
short loc_40A72D,"rgb(86, 32, 152)"
call sub_403F89,"rgb(86, 31, 153)"
short loc_40A709,"rgb(86, 30, 154)"
call sub_40D233,"rgb(86, 29, 155)"
call sub_40D6F0,"rgb(86, 28, 156)"
ebx [ebp+var_A0],"rgb(86, 27, 157)"
short loc_40EFFC,"rgb(86, 26, 158)"
eax [edx-6],"rgb(86, 25, 159)"
short loc_40EF6E,"rgb(86, 24, 160)"
short loc_40EF7E,"rgb(86, 23, 161)"
short loc_40EF0B,"rgb(86, 22, 162)"
short loc_40EEA7,"rgb(86, 21, 163)"
ch 42h,"rgb(86, 20, 164)"
jmp loc_4053A6,"rgb(86, 19, 165)"
short loc_4014A8,"rgb(86, 18, 166)"
jmp loc_4058D8,"rgb(86, 17, 167)"
call sub_4040DC,"rgb(86, 16, 168)"
short loc_40A819,"rgb(86, 15, 169)"
short loc_40A7E5,"rgb(86, 14, 170)"
short loc_40A8DD,"rgb(86, 13, 171)"
ecx [edx-30h],"rgb(86, 12, 172)"
call sub_402FFB,"rgb(86, 11, 173)"
short loc_410C0B,"rgb(86, 10, 174)"
call sub_40DEE0,"rgb(86, 9, 175)"
short loc_40EE7F,"rgb(86, 8, 176)"
eax [esi+2Fh],"rgb(86, 7, 177)"
short loc_40EE3B,"rgb(86, 6, 178)"
short loc_40F029,"rgb(86, 5, 179)"
short loc_40F047,"rgb(86, 4, 180)"
ebx [ebp+52h],"rgb(86, 3, 181)"
[ebp+var_20] 0EC1h,"rgb(86, 2, 182)"
short loc_40EE1A,"rgb(86, 1, 183)"
eax [esi+57h],"rgb(86, 0, 184)"
eax [esi+5Dh],"rgb(85, 35, 150)"
eax [esi+63h],"rgb(85, 34, 151)"
ecx 3E14h,"rgb(85, 33, 152)"
jmp loc_40E510,"rgb(85, 32, 153)"
call sub_40E870,"rgb(85, 31, 154)"
short loc_410AD8,"rgb(85, 30, 155)"
call sub_40F1E5,"rgb(85, 29, 156)"
short loc_413213,"rgb(85, 28, 157)"
short loc_40A83F,"rgb(85, 27, 158)"
ecx 3E52h,"rgb(85, 26, 159)"
eax [esi+7],"rgb(85, 25, 160)"
short loc_40ED73,"rgb(85, 24, 161)"
eax [esi+41h],"rgb(85, 23, 162)"
eax [esi+4Eh],"rgb(85, 22, 163)"
offset WriteFile,"rgb(85, 21, 164)"
offset aFailabled_,"rgb(85, 20, 165)"
offset aW,"rgb(85, 19, 166)"
call sub_4035FA,"rgb(85, 18, 167)"
short loc_413097,"rgb(85, 17, 168)"
invd,"rgb(85, 16, 169)"
[ebp+var_6B] cl,"rgb(85, 15, 170)"
offset dword_409010,"rgb(85, 14, 171)"
ecx 3E6Ch,"rgb(85, 13, 172)"
short loc_40ED2B,"rgb(85, 12, 173)"
short loc_40137B,"rgb(85, 11, 174)"
[ebp+var_6D] bl,"rgb(85, 10, 175)"
[ebp+var_6D] dl,"rgb(85, 9, 176)"
short loc_4012A8,"rgb(85, 8, 177)"
short loc_40DD2E,"rgb(85, 7, 178)"
eax [esi-23h],"rgb(85, 6, 179)"
jmp loc_41D318,"rgb(85, 5, 180)"
jmp loc_411C46,"rgb(85, 4, 181)"
short loc_40ED5E,"rgb(85, 3, 182)"
short loc_40EC47,"rgb(85, 2, 183)"
cl [edi+ebp],"rgb(85, 1, 184)"
cl [esi+2],"rgb(85, 0, 185)"
cl [esi+10h],"rgb(84, 36, 150)"
short loc_40EC13,"rgb(84, 35, 151)"
short loc_40EC12,"rgb(84, 34, 152)"
short loc_401161,"rgb(84, 33, 153)"
short loc_40EBF2,"rgb(84, 32, 154)"
call sub_4036EB,"rgb(84, 31, 155)"
short loc_4109E9,"rgb(84, 30, 156)"
short loc_412A0C,"rgb(84, 29, 157)"
ecx [edx-59h],"rgb(84, 28, 158)"
ecx 15C4h,"rgb(84, 27, 159)"
short loc_412A6F,"rgb(84, 26, 160)"
ah 7,"rgb(84, 25, 161)"
call sub_4038C1,"rgb(84, 24, 162)"
short loc_412EBD,"rgb(84, 23, 163)"
short loc_412F11,"rgb(84, 22, 164)"
call sub_403826,"rgb(84, 21, 165)"
eax [esp+0CCh+var_1C],"rgb(84, 20, 166)"
short loc_406292,"rgb(84, 19, 167)"
[ebp+var_78] 0FFFFFFFFh,"rgb(84, 18, 168)"
short loc_401123,"rgb(84, 17, 169)"
[esp+10h] 1Ah,"rgb(84, 16, 170)"
[esp+10h] 19h,"rgb(84, 15, 171)"
[esp+10h] 20h,"rgb(84, 14, 172)"
eax [esi-5Eh],"rgb(84, 13, 173)"
offset unk_412010,"rgb(84, 12, 174)"
offset unk_43C040,"rgb(84, 11, 175)"
[ebp+var_80] 16h,"rgb(84, 10, 176)"
[ebp+var_80] 15h,"rgb(84, 9, 177)"
short loc_406564,"rgb(84, 8, 178)"
short loc_401093,"rgb(84, 7, 179)"
eax [esp+18h+var_14],"rgb(84, 6, 180)"
[esp+10h] 51h,"rgb(84, 5, 181)"
[esp+10h] 5,"rgb(84, 4, 182)"
short loc_40EBA7,"rgb(84, 3, 183)"
short loc_4010F7,"rgb(84, 2, 184)"
[esp+10h] 17h,"rgb(84, 1, 185)"
jnz loc_419629,"rgb(84, 0, 186)"
short loc_40EB31,"rgb(83, 37, 150)"
eax [esp+5Ch+var_38],"rgb(83, 36, 151)"
short loc_40A93F,"rgb(83, 35, 152)"
short loc_40A91C,"rgb(83, 34, 153)"
short loc_404461,"rgb(83, 33, 154)"
short loc_41291A,"rgb(83, 32, 155)"
call sub_403CA0,"rgb(83, 31, 156)"
call sub_403C46,"rgb(83, 30, 157)"
short loc_412DA8,"rgb(83, 29, 158)"
al [ebp+var_45],"rgb(83, 28, 159)"
short loc_4108E8,"rgb(83, 27, 160)"
short loc_4108F1,"rgb(83, 26, 161)"
call sub_403E2C,"rgb(83, 25, 162)"
short loc_412C52,"rgb(83, 24, 163)"
short loc_412C79,"rgb(83, 23, 164)"
ah 0EBh,"rgb(83, 22, 165)"
ah 0B4h,"rgb(83, 21, 166)"
short loc_4066C0,"rgb(83, 20, 167)"
out 79h,"rgb(83, 19, 168)"
out 87h,"rgb(83, 18, 169)"
short loc_40DE51,"rgb(83, 17, 170)"
short loc_401027,"rgb(83, 16, 171)"
[esp+10h] 5Dh,"rgb(83, 15, 172)"
eax [esp+34h+var_28],"rgb(83, 14, 173)"
jnz loc_4157CE,"rgb(83, 13, 174)"
short loc_40EAA0,"rgb(83, 12, 175)"
[esp+40h+var_14] ebx,"rgb(83, 11, 176)"
short loc_40EAA9,"rgb(83, 10, 177)"
ecx 43C6h,"rgb(83, 9, 178)"
[esp+14h+var_4] 17h,"rgb(83, 8, 179)"
call sub_404418,"rgb(83, 7, 180)"
short loc_40A99A,"rgb(83, 6, 181)"
short loc_412B0C,"rgb(83, 5, 182)"
short loc_412B7C,"rgb(83, 4, 183)"
short loc_4108A7,"rgb(83, 3, 184)"
[esp+14h+var_4] 1Eh,"rgb(83, 2, 185)"
short loc_426D10,"rgb(83, 1, 186)"
out 0E9h,"rgb(83, 0, 187)"
short loc_406947,"rgb(82, 38, 150)"
short loc_407134,"rgb(82, 37, 151)"
shl [ebp+arg_4],"rgb(82, 36, 152)"
[esp+14h+var_4] 50h,"rgb(82, 35, 153)"
[esp+14h+var_4] 57h,"rgb(82, 34, 154)"
[esp+14h+var_4] 4Dh,"rgb(82, 33, 155)"
short loc_4043A2,"rgb(82, 32, 156)"
call sub_4042CB,"rgb(82, 31, 157)"
short loc_4107B2,"rgb(82, 30, 158)"
short loc_41290F,"rgb(82, 29, 159)"
short loc_40A9FC,"rgb(82, 28, 160)"
short loc_40EA20,"rgb(82, 27, 161)"
[esp+14h+var_4] 59h,"rgb(82, 26, 162)"
[esp+14h+var_4] 58h,"rgb(82, 25, 163)"
short loc_426D90,"rgb(82, 24, 164)"
[esp+14h+var_4] 5Eh,"rgb(82, 23, 165)"
[esp+14h+var_4] 67h,"rgb(82, 22, 166)"
[esp+14h+var_4] 66h,"rgb(82, 21, 167)"
[esp+40h+var_18] edi,"rgb(82, 20, 168)"
[ebp+var_91] al,"rgb(82, 19, 169)"
short loc_406FC5,"rgb(82, 18, 170)"
out 24h,"rgb(82, 17, 171)"
short loc_4073F8,"rgb(82, 16, 172)"
short loc_412981,"rgb(82, 15, 173)"
call sub_40437A,"rgb(82, 14, 174)"
short loc_4129AC,"rgb(82, 13, 175)"
short loc_410767,"rgb(82, 12, 176)"
short loc_41076F,"rgb(82, 11, 177)"
ecx [edx+75h],"rgb(82, 10, 178)"
short loc_40AA59,"rgb(82, 9, 179)"
short loc_4128A9,"rgb(82, 8, 180)"
short loc_407271,"rgb(82, 7, 181)"
ecx 479h,"rgb(82, 6, 182)"
jz loc_402997,"rgb(82, 5, 183)"
short loc_40E9CD,"rgb(82, 4, 184)"
short loc_40E978,"rgb(82, 3, 185)"
short loc_40E93B,"rgb(82, 2, 186)"
short loc_40E932,"rgb(82, 1, 187)"
eax ds:fseek,"rgb(82, 0, 188)"
short loc_40E93E,"rgb(81, 39, 150)"
[esp+14h+var_4] 3Bh,"rgb(81, 38, 151)"
[esp+14h+var_4] 38h,"rgb(81, 37, 152)"
short loc_41283D,"rgb(81, 36, 153)"
call sub_40443F,"rgb(81, 35, 154)"
jl loc_404D3E,"rgb(81, 34, 155)"
ecx [edx+39h],"rgb(81, 33, 156)"
short loc_41286C,"rgb(81, 32, 157)"
ecx [edx+67h],"rgb(81, 31, 158)"
short loc_412774,"rgb(81, 30, 159)"
short loc_412741,"rgb(81, 29, 160)"
call sub_404741,"rgb(81, 28, 161)"
short loc_412797,"rgb(81, 27, 162)"
short loc_4127D8,"rgb(81, 26, 163)"
short loc_407472,"rgb(81, 25, 164)"
[ebp+var_A0] ebx,"rgb(81, 24, 165)"
short loc_40782C,"rgb(81, 23, 166)"
short loc_4076B8,"rgb(81, 22, 167)"
short loc_407633,"rgb(81, 21, 168)"
[ebp+var_2D] dl,"rgb(81, 20, 169)"
short loc_40E91F,"rgb(81, 19, 170)"
short loc_40E8E9,"rgb(81, 18, 171)"
short loc_40E8B3,"rgb(81, 17, 172)"
