Term,RGB
short loc_4020DF,"rgb(128, 35, 137)"
eax [esp+3Ch+var_30],"rgb(128, 34, 138)"
short loc_4021FB,"rgb(128, 33, 139)"
short loc_404B02,"rgb(128, 32, 140)"
short loc_408A84,"rgb(128, 31, 141)"
short loc_408B07,"rgb(128, 30, 142)"
short loc_403B02,"rgb(128, 29, 143)"
short loc_409610,"rgb(128, 28, 144)"
short loc_40B04A,"rgb(128, 27, 145)"
short loc_40682E,"rgb(128, 26, 146)"
short loc_410BE2,"rgb(128, 25, 147)"
short loc_404436,"rgb(128, 24, 148)"
short loc_408666,"rgb(128, 23, 149)"
short loc_403B63,"rgb(128, 22, 150)"
short loc_408049,"rgb(128, 21, 151)"
short loc_41A0C5,"rgb(128, 20, 152)"
short loc_408FD9,"rgb(128, 19, 153)"
db 0Dh,"rgb(128, 18, 154)"
short loc_4061B7,"rgb(128, 17, 155)"
short loc_40B1ED,"rgb(128, 16, 156)"
short loc_40C1D4,"rgb(128, 15, 157)"
short loc_4085FC,"rgb(128, 14, 158)"
short loc_40435D,"rgb(128, 13, 159)"
short loc_40D920,"rgb(159, 12, 128)"
short loc_4070B1,"rgb(159, 11, 129)"
short loc_4087EE,"rgb(159, 10, 130)"
bl 72h,"rgb(159, 9, 131)"
short loc_408825,"rgb(159, 8, 132)"
short loc_407962,"rgb(159, 7, 133)"
short loc_403C32,"rgb(159, 6, 134)"
short loc_408C02,"rgb(159, 5, 135)"
short loc_4085DD,"rgb(159, 4, 136)"
[esp+24h] edx,"rgb(159, 3, 137)"
short loc_408F99,"rgb(159, 2, 138)"
short loc_407653,"rgb(159, 1, 139)"
short loc_40BF2F,"rgb(159, 0, 140)"
dw 3B3Bh,"rgb(158, 13, 128)"
short loc_40CAAB,"rgb(158, 12, 129)"
short loc_408D6C,"rgb(158, 11, 130)"
[esp+28h+arg_4] edx,"rgb(158, 10, 131)"
short loc_40E0BB,"rgb(158, 9, 132)"
short loc_409398,"rgb(158, 8, 133)"
short loc_40B326,"rgb(158, 7, 134)"
short loc_4072E3,"rgb(158, 6, 135)"
ptr [ecx+edx],"rgb(158, 5, 136)"
short loc_404136,"rgb(158, 4, 137)"
short loc_40ADDD,"rgb(158, 3, 138)"
short loc_404566,"rgb(158, 2, 139)"
ecx [ecx+edi],"rgb(158, 1, 140)"
short loc_409C50,"rgb(158, 0, 141)"
short loc_40427C,"rgb(157, 14, 128)"
short loc_408937,"rgb(157, 13, 129)"
short loc_408918,"rgb(157, 12, 130)"
short loc_40B657,"rgb(157, 11, 131)"
short loc_404263,"rgb(157, 10, 132)"
eax 0FFFFFF0Bh,"rgb(157, 9, 133)"
short loc_4027B2,"rgb(157, 8, 134)"
short loc_404213,"rgb(157, 7, 135)"
eax 0FFFFFF85h,"rgb(157, 6, 136)"
[esp+28h+var_14] 7,"rgb(157, 5, 137)"
short loc_4028E5,"rgb(157, 4, 138)"
short loc_408F73,"rgb(157, 3, 139)"
short loc_40344A,"rgb(157, 2, 140)"
short loc_406A37,"rgb(157, 1, 141)"
short loc_404621,"rgb(157, 0, 142)"
short loc_403F0C,"rgb(156, 15, 128)"
short loc_4029C0,"rgb(156, 14, 129)"
short loc_403F9A,"rgb(156, 13, 130)"
short loc_4029C8,"rgb(156, 12, 131)"
short loc_408207,"rgb(156, 11, 132)"
dw 6800h,"rgb(156, 10, 133)"
short loc_404692,"rgb(156, 9, 134)"
short loc_40690B,"rgb(156, 8, 135)"
short loc_402ABA,"rgb(156, 7, 136)"
short loc_408BEE,"rgb(156, 6, 137)"
short loc_403DBA,"rgb(156, 5, 138)"
short loc_40497F,"rgb(156, 4, 139)"
short loc_4059FB,"rgb(156, 3, 140)"
short loc_403E73,"rgb(156, 2, 141)"
short loc_4091D6,"rgb(156, 1, 142)"
short loc_403369,"rgb(156, 0, 143)"
short loc_4033E0,"rgb(155, 16, 128)"
short loc_4073DD,"rgb(155, 15, 129)"
short loc_405A09,"rgb(155, 14, 130)"
ptr [ebp+4Dh],"rgb(155, 13, 131)"
short loc_406A5E,"rgb(155, 12, 132)"
eax [ebp-180h],"rgb(155, 11, 133)"
short loc_402B90,"rgb(155, 10, 134)"
short loc_40CEBE,"rgb(155, 9, 135)"
short loc_40483B,"rgb(155, 8, 136)"
short loc_40648D,"rgb(155, 7, 137)"
short loc_4062FE,"rgb(155, 6, 138)"
short loc_408FF9,"rgb(155, 5, 139)"
short loc_406E23,"rgb(155, 4, 140)"
short loc_40486B,"rgb(155, 3, 141)"
short loc_40788B,"rgb(155, 2, 142)"
short loc_41A258,"rgb(155, 1, 143)"
short loc_4057BA,"rgb(155, 0, 144)"
eax 0FFFFFF94h,"rgb(154, 17, 128)"
short loc_40DF9F,"rgb(154, 16, 129)"
ptr [eax+76h],"rgb(154, 15, 130)"
call sub_404C22,"rgb(154, 14, 131)"
short loc_402CBE,"rgb(154, 13, 132)"
ptr [ebp-25h],"rgb(154, 12, 133)"
call sub_40E990,"rgb(154, 11, 134)"
short loc_405922,"rgb(154, 10, 135)"
ecx 0FFFFFF5Fh,"rgb(154, 9, 136)"
short loc_40593C,"rgb(154, 8, 137)"
short loc_403E33,"rgb(154, 7, 138)"
short loc_402D72,"rgb(154, 6, 139)"
short loc_4077B1,"rgb(154, 5, 140)"
short loc_4077AF,"rgb(154, 4, 141)"
short loc_407DBB,"rgb(154, 3, 142)"
edi [ecx+ecx],"rgb(154, 2, 143)"
short loc_409E30,"rgb(154, 1, 144)"
short loc_403FEC,"rgb(154, 0, 145)"
short loc_402E18,"rgb(153, 18, 128)"
short loc_409386,"rgb(153, 17, 129)"
short loc_402E5B,"rgb(153, 16, 130)"
short loc_403FCD,"rgb(153, 15, 131)"
short loc_403B16,"rgb(153, 14, 132)"
short loc_402E78,"rgb(153, 13, 133)"
short loc_409D76,"rgb(153, 12, 134)"
short loc_408446,"rgb(153, 11, 135)"
short loc_408D53,"rgb(153, 10, 136)"
short loc_403A5A,"rgb(153, 9, 137)"
ecx 0FFFFFF6Ah,"rgb(153, 8, 138)"
short loc_4069ED,"rgb(153, 7, 139)"
short loc_408EB8,"rgb(153, 6, 140)"
short loc_40650B,"rgb(153, 5, 141)"
edx [esp+48h+var_8],"rgb(153, 4, 142)"
short loc_4069B6,"rgb(153, 3, 143)"
short loc_402FBA,"rgb(153, 2, 144)"
short loc_409C3F,"rgb(153, 1, 145)"
short loc_4048A1,"rgb(153, 0, 146)"
short loc_40D61A,"rgb(152, 19, 128)"
short loc_40752A,"rgb(152, 18, 129)"
short loc_403089,"rgb(152, 17, 130)"
short loc_40952E,"rgb(152, 16, 131)"
short loc_403ECE,"rgb(152, 15, 132)"
ecx 0FFFFFF35h,"rgb(152, 14, 133)"
short loc_405898,"rgb(152, 13, 134)"
short loc_404F9A,"rgb(152, 12, 135)"
short loc_4063AD,"rgb(152, 11, 136)"
short loc_4058D9,"rgb(152, 10, 137)"
short loc_40392A,"rgb(152, 9, 138)"
short loc_403EAF,"rgb(152, 8, 139)"
short loc_403EC4,"rgb(152, 7, 140)"
short loc_4038E9,"rgb(152, 6, 141)"
short loc_40310C,"rgb(152, 5, 142)"
short loc_40585D,"rgb(152, 4, 143)"
short loc_408330,"rgb(152, 3, 144)"
ptr [ecx+6Fh],"rgb(152, 2, 145)"
short loc_4077EA,"rgb(152, 1, 146)"
short loc_4063F7,"rgb(152, 0, 147)"
short loc_4063D5,"rgb(151, 20, 128)"
ptr [edi+6],"rgb(151, 19, 129)"
short loc_408FA6,"rgb(151, 18, 130)"
short loc_409451,"rgb(151, 17, 131)"
short loc_403F8C,"rgb(151, 16, 132)"
short loc_403F94,"rgb(151, 15, 133)"
short loc_40996F,"rgb(151, 14, 134)"
short loc_403230,"rgb(151, 13, 135)"
short loc_4083A2,"rgb(151, 12, 136)"
short loc_403F77,"rgb(151, 11, 137)"
short loc_408390,"rgb(151, 10, 138)"
short loc_40839B,"rgb(151, 9, 139)"
short loc_403FAB,"rgb(151, 8, 140)"
short loc_408CE4,"rgb(151, 7, 141)"
short loc_4032BA,"rgb(151, 6, 142)"
short loc_4037A8,"rgb(151, 5, 143)"
short loc_40835E,"rgb(151, 4, 144)"
short loc_4057F5,"rgb(151, 3, 145)"
short loc_403FDF,"rgb(151, 2, 146)"
short loc_407D88,"rgb(151, 1, 147)"
short loc_40B36B,"rgb(151, 0, 148)"
short loc_402F56,"rgb(150, 21, 128)"
short loc_4010BE,"rgb(150, 20, 129)"
short loc_41A3B1,"rgb(150, 19, 130)"
ptr [edx+ebx],"rgb(150, 18, 131)"
short loc_4083DA,"rgb(150, 17, 132)"
short loc_406449,"rgb(150, 16, 133)"
short loc_4096ED,"rgb(150, 15, 134)"
short loc_403D7F,"rgb(150, 14, 135)"
call sub_40E2C0,"rgb(150, 13, 136)"
short loc_40764D,"rgb(150, 12, 137)"
short loc_404032,"rgb(150, 11, 138)"
short loc_407592,"rgb(150, 10, 139)"
short loc_40803B,"rgb(150, 9, 140)"
short loc_406930,"rgb(150, 8, 141)"
short loc_406AE9,"rgb(150, 7, 142)"
short loc_40337D,"rgb(150, 6, 143)"
short loc_412686,"rgb(150, 5, 144)"
short loc_4075DB,"rgb(150, 4, 145)"
short loc_4049F2,"rgb(150, 3, 146)"
short loc_4093B4,"rgb(150, 2, 147)"
short loc_40B33A,"rgb(150, 1, 148)"
ptr [esp+3Ch],"rgb(150, 0, 149)"
short loc_4036B6,"rgb(149, 22, 128)"
short loc_406AF1,"rgb(149, 21, 129)"
short loc_409750,"rgb(149, 20, 130)"
short loc_403D25,"rgb(149, 19, 131)"
short loc_403060,"rgb(149, 18, 132)"
short loc_40479A,"rgb(149, 17, 133)"
short loc_4047A7,"rgb(149, 16, 134)"
short loc_406919,"rgb(149, 15, 135)"
short loc_4083F4,"rgb(149, 14, 136)"
short loc_402EE5,"rgb(149, 13, 137)"
short loc_41A341,"rgb(149, 12, 138)"
short loc_406A50,"rgb(149, 11, 139)"
short loc_409204,"rgb(149, 10, 140)"
short loc_403490,"rgb(149, 9, 141)"
short loc_4082C7,"rgb(149, 8, 142)"
short loc_4061AF,"rgb(149, 7, 143)"
short loc_4056AD,"rgb(149, 6, 144)"
short loc_402E08,"rgb(149, 5, 145)"
short loc_404777,"rgb(149, 4, 146)"
short loc_4011B4,"rgb(149, 3, 147)"
short loc_40826F,"rgb(149, 2, 148)"
short loc_4041A1,"rgb(149, 1, 149)"
short loc_408AAA,"rgb(149, 0, 150)"
short loc_4097A0,"rgb(148, 23, 128)"
short loc_403485,"rgb(148, 22, 129)"
eax [ebp-190h],"rgb(148, 21, 130)"
short loc_40B9F6,"rgb(148, 20, 131)"
short loc_4029BB,"rgb(148, 19, 132)"
edx [edx+0Ch],"rgb(148, 18, 133)"
short loc_405862,"rgb(148, 17, 134)"
ax 3,"rgb(148, 16, 135)"
ax 70h,"rgb(148, 15, 136)"
short loc_4033DE,"rgb(148, 14, 137)"
short loc_4036F2,"rgb(148, 13, 138)"
short loc_4094E3,"rgb(148, 12, 139)"
short loc_405645,"rgb(148, 11, 140)"
short loc_402533,"rgb(148, 10, 141)"
short loc_403342,"rgb(148, 9, 142)"
short loc_404683,"rgb(148, 8, 143)"
short loc_4025AE,"rgb(148, 7, 144)"
short loc_4077E3,"rgb(148, 6, 145)"
short loc_403246,"rgb(148, 5, 146)"
short loc_403244,"rgb(148, 4, 147)"
short loc_403058,"rgb(148, 3, 148)"
short loc_4094DD,"rgb(148, 2, 149)"
short loc_4081A4,"rgb(148, 1, 150)"
short loc_4060D4,"rgb(148, 0, 151)"
short loc_4055D9,"rgb(147, 24, 128)"
short loc_410122,"rgb(147, 23, 129)"
short loc_4065CF,"rgb(147, 22, 130)"
short loc_409757,"rgb(147, 21, 131)"
short loc_409AEC,"rgb(147, 20, 132)"
short loc_402509,"rgb(147, 19, 133)"
short loc_406802,"rgb(147, 18, 134)"
short loc_40CCFA,"rgb(147, 17, 135)"
jmp ds:glColor3s,"rgb(147, 16, 136)"
short loc_405855,"rgb(147, 15, 137)"
short loc_4055E7,"rgb(147, 14, 138)"
short loc_404FFB,"rgb(147, 13, 139)"
short loc_402D16,"rgb(147, 12, 140)"
short loc_403AA2,"rgb(147, 11, 141)"
short loc_40D3BE,"rgb(147, 10, 142)"
short loc_4030A2,"rgb(147, 9, 143)"
short loc_403951,"rgb(147, 8, 144)"
short loc_404A52,"rgb(147, 7, 145)"
short loc_4042E1,"rgb(147, 6, 146)"
short loc_406090,"rgb(147, 5, 147)"
short loc_403A18,"rgb(147, 4, 148)"
short loc_402F8A,"rgb(147, 3, 149)"
edi 2000h,"rgb(147, 2, 150)"
short loc_4088AC,"rgb(147, 1, 151)"
short loc_409D5D,"rgb(147, 0, 152)"
short loc_405037,"rgb(146, 25, 128)"
short loc_40111A,"rgb(146, 24, 129)"
short loc_40D0C7,"rgb(146, 23, 130)"
short loc_403C7F,"rgb(146, 22, 131)"
short loc_4097DA,"rgb(146, 21, 132)"
short loc_402DFC,"rgb(146, 20, 133)"
short loc_4054DC,"rgb(146, 19, 134)"
short loc_404359,"rgb(146, 18, 135)"
short loc_4092F6,"rgb(146, 17, 136)"
short loc_4092DC,"rgb(146, 16, 137)"
short loc_402D28,"rgb(146, 15, 138)"
short loc_404AF8,"rgb(146, 14, 139)"
short loc_402259,"rgb(146, 13, 140)"
cmp [esp+14h+arg_0],"rgb(146, 12, 141)"
short loc_4078E3,"rgb(146, 11, 142)"
short loc_40BB1D,"rgb(146, 10, 143)"
short loc_402C8A,"rgb(146, 9, 144)"
short loc_403C7C,"rgb(146, 8, 145)"
short loc_4096F1,"rgb(146, 7, 146)"
short loc_403C92,"rgb(146, 6, 147)"
short loc_40927E,"rgb(146, 5, 148)"
short loc_403C7D,"rgb(146, 4, 149)"
short loc_40962F,"rgb(146, 3, 150)"
short loc_403854,"rgb(146, 2, 151)"
short loc_402BFD,"rgb(146, 1, 152)"
short loc_41985C,"rgb(146, 0, 153)"
short loc_404AAE,"rgb(145, 26, 128)"
short loc_40767B,"rgb(145, 25, 129)"
call sub_403D5C,"rgb(145, 24, 130)"
short loc_40456B,"rgb(145, 23, 131)"
short loc_4043A1,"rgb(145, 22, 132)"
short loc_404390,"rgb(145, 21, 133)"
short loc_40678F,"rgb(145, 20, 134)"
short loc_40879B,"rgb(145, 19, 135)"
ptr [ebp-328h],"rgb(145, 18, 136)"
short loc_409952,"rgb(145, 17, 137)"
short loc_4097EC,"rgb(145, 16, 138)"
short loc_4098D5,"rgb(145, 15, 139)"
short loc_402C08,"rgb(145, 14, 140)"
short loc_406F13,"rgb(145, 13, 141)"
short loc_40808F,"rgb(145, 12, 142)"
short loc_40A0DE,"rgb(145, 11, 143)"
short loc_401F75,"rgb(145, 10, 144)"
short loc_4099E6,"rgb(145, 9, 145)"
short loc_403ECB,"rgb(145, 8, 146)"
short loc_4029A3,"rgb(145, 7, 147)"
short loc_4028B4,"rgb(145, 6, 148)"
short loc_406780,"rgb(145, 5, 149)"
short loc_409600,"rgb(145, 4, 150)"
short loc_403A9E,"rgb(145, 3, 151)"
short loc_4086D5,"rgb(145, 2, 152)"
short loc_4036C5,"rgb(145, 1, 153)"
short loc_405F21,"rgb(145, 0, 154)"
short loc_4053DA,"rgb(144, 27, 128)"
short loc_402807,"rgb(144, 26, 129)"
short loc_402804,"rgb(144, 25, 130)"
short loc_405ECF,"rgb(144, 24, 131)"
short loc_403A8F,"rgb(144, 23, 132)"
short loc_405EFB,"rgb(144, 22, 133)"
short loc_40B938,"rgb(144, 21, 134)"
short loc_404485,"rgb(144, 20, 135)"
short loc_405361,"rgb(144, 19, 136)"
short loc_409AA1,"rgb(144, 18, 137)"
eax 0FFFFFF52h,"rgb(144, 17, 138)"
short loc_406A91,"rgb(144, 16, 139)"
short loc_4091CB,"rgb(144, 15, 140)"
short loc_41A565,"rgb(144, 14, 141)"
short loc_403613,"rgb(144, 13, 142)"
[ebp-1E8h] eax,"rgb(144, 12, 143)"
short loc_406729,"rgb(144, 11, 144)"
short loc_405F2D,"rgb(144, 10, 145)"
short loc_403A31,"rgb(144, 9, 146)"
short loc_406376,"rgb(144, 8, 147)"
short loc_40AAA6,"rgb(144, 7, 148)"
short loc_4035C1,"rgb(144, 6, 149)"
short loc_4035A5,"rgb(144, 5, 150)"
short loc_40D36F,"rgb(144, 4, 151)"
short loc_4010E7,"rgb(144, 3, 152)"
short loc_40A68D,"rgb(144, 2, 153)"
short loc_405292,"rgb(144, 1, 154)"
short loc_4029DD,"rgb(144, 0, 155)"
short loc_403CE5,"rgb(143, 28, 128)"
short loc_407CBE,"rgb(143, 27, 129)"
short loc_40D62F,"rgb(143, 26, 130)"
short loc_4042CD,"rgb(143, 25, 131)"
short loc_4039CF,"rgb(143, 24, 132)"
short loc_405BD2,"rgb(143, 23, 133)"
short loc_404511,"rgb(143, 22, 134)"
short loc_405BC7,"rgb(143, 21, 135)"
short loc_4057F7,"rgb(143, 20, 136)"
short loc_405F17,"rgb(143, 19, 137)"
short loc_406EC2,"rgb(143, 18, 138)"
short loc_402BF2,"rgb(143, 17, 139)"
short loc_402BD3,"rgb(143, 16, 140)"
short loc_40527A,"rgb(143, 15, 141)"
short loc_409CCC,"rgb(143, 14, 142)"
short loc_407009,"rgb(143, 13, 143)"
short loc_40B7B3,"rgb(143, 12, 144)"
short loc_404023,"rgb(143, 11, 145)"
short loc_406E69,"rgb(143, 10, 146)"
short loc_408B35,"rgb(143, 9, 147)"
2 dup(0CCCCCCCCh),"rgb(143, 8, 148)"
short loc_405226,"rgb(143, 7, 149)"
short loc_40B1A0,"rgb(143, 6, 150)"
short loc_40971B,"rgb(143, 5, 151)"
short loc_401218,"rgb(143, 4, 152)"
call sub_40292E,"rgb(143, 3, 153)"
short loc_4022F9,"rgb(143, 2, 154)"
short loc_405E5E,"rgb(143, 1, 155)"
short loc_40B276,"rgb(143, 0, 156)"
short loc_402D54,"rgb(142, 29, 128)"
short loc_40870E,"rgb(142, 28, 129)"
short loc_40AD76,"rgb(142, 27, 130)"
short loc_401BAF,"rgb(142, 26, 131)"
short loc_407C9F,"rgb(142, 25, 132)"
short loc_40B1D6,"rgb(142, 24, 133)"
short loc_4034D8,"rgb(142, 23, 134)"
short loc_402228,"rgb(142, 22, 135)"
short loc_402202,"rgb(142, 21, 136)"
[ebp+var_18] esp,"rgb(142, 20, 137)"
short loc_403CC3,"rgb(142, 19, 138)"
short loc_404553,"rgb(142, 18, 139)"
short loc_4051B0,"rgb(142, 17, 140)"
short loc_40516C,"rgb(142, 16, 141)"
short loc_408799,"rgb(142, 15, 142)"
short loc_40610C,"rgb(142, 14, 143)"
short loc_4043F7,"rgb(142, 13, 144)"
short loc_40346D,"rgb(142, 12, 145)"
short loc_40C890,"rgb(142, 11, 146)"
short loc_4049E8,"rgb(142, 10, 147)"
short loc_402E2D,"rgb(142, 9, 148)"
short loc_407757,"rgb(142, 8, 149)"
short loc_402E4E,"rgb(142, 7, 150)"
call sub_403403,"rgb(142, 6, 151)"
short loc_40439D,"rgb(142, 5, 152)"
short loc_4060F4,"rgb(142, 4, 153)"
short loc_409189,"rgb(142, 3, 154)"
short loc_406483,"rgb(142, 2, 155)"
short loc_409149,"rgb(142, 1, 156)"
short loc_40C50E,"rgb(142, 0, 157)"
ecx 0FFFFFF5Eh,"rgb(141, 30, 128)"
short loc_4050F9,"rgb(141, 29, 129)"
short loc_401312,"rgb(141, 28, 130)"
short loc_404380,"rgb(141, 27, 131)"
short loc_40789F,"rgb(141, 26, 132)"
short loc_4025C4,"rgb(141, 25, 133)"
short loc_4026FC,"rgb(141, 24, 134)"
short loc_402783,"rgb(141, 23, 135)"
short loc_402751,"rgb(141, 22, 136)"
short loc_4071D4,"rgb(141, 21, 137)"
short loc_406FA3,"rgb(141, 20, 138)"
call sub_40270E,"rgb(141, 19, 139)"
short loc_405110,"rgb(141, 18, 140)"
short loc_401448,"rgb(141, 17, 141)"
short loc_404DDB,"rgb(141, 16, 142)"
short loc_408019,"rgb(141, 15, 143)"
short loc_40AAE7,"rgb(141, 14, 144)"
short loc_4066BA,"rgb(141, 13, 145)"
short loc_402EA9,"rgb(141, 12, 146)"
short loc_40C920,"rgb(141, 11, 147)"
short loc_40AE11,"rgb(141, 10, 148)"
short loc_402F34,"rgb(141, 9, 149)"
short loc_401063,"rgb(141, 8, 150)"
short loc_404051,"rgb(141, 7, 151)"
short loc_405875,"rgb(141, 6, 152)"
short loc_407896,"rgb(141, 5, 153)"
short loc_401E61,"rgb(141, 4, 154)"
short loc_408739,"rgb(141, 3, 155)"
short loc_408FE8,"rgb(141, 2, 156)"
ecx [ebp-1E0h],"rgb(141, 1, 157)"
short loc_4077F8,"rgb(141, 0, 158)"
short loc_40D607,"rgb(140, 31, 128)"
short loc_4064E1,"rgb(140, 30, 129)"
short loc_402F9D,"rgb(140, 29, 130)"
short loc_408F5D,"rgb(140, 28, 131)"
short loc_40327C,"rgb(140, 27, 132)"
call sub_403096,"rgb(140, 26, 133)"
short loc_403D2F,"rgb(140, 25, 134)"
short loc_405518,"rgb(140, 24, 135)"
short loc_4054FC,"rgb(140, 23, 136)"
call sub_40295E,"rgb(140, 22, 137)"
short loc_40A4A5,"rgb(140, 21, 138)"
short loc_40329A,"rgb(140, 20, 139)"
short loc_4086C1,"rgb(140, 19, 140)"
short loc_4086C5,"rgb(140, 18, 141)"
short loc_407011,"rgb(140, 17, 142)"
short loc_406E8F,"rgb(140, 16, 143)"
short loc_40AC76,"rgb(140, 15, 144)"
short loc_403EA9,"rgb(140, 14, 145)"
short loc_408502,"rgb(140, 13, 146)"
short loc_40524E,"rgb(140, 12, 147)"
short loc_408EDB,"rgb(140, 11, 148)"
short loc_4040C0,"rgb(140, 10, 149)"
call sub_40AFC0,"rgb(140, 9, 150)"
call sub_402E8F,"rgb(140, 8, 151)"
si bx,"rgb(140, 7, 152)"
dw 0FF00h,"rgb(140, 6, 153)"
short loc_4031F1,"rgb(140, 5, 154)"
short loc_403197,"rgb(140, 4, 155)"
short loc_401734,"rgb(140, 3, 156)"
call sub_40A160,"rgb(140, 2, 157)"
short loc_409AC4,"rgb(140, 1, 158)"
short loc_4078CE,"rgb(140, 0, 159)"
short loc_403155,"rgb(139, 32, 128)"
short loc_403172,"rgb(139, 31, 129)"
short loc_404F3F,"rgb(139, 30, 130)"
short loc_40A8FF,"rgb(139, 29, 131)"
short loc_408D86,"rgb(139, 28, 132)"
short loc_4031F6,"rgb(139, 27, 133)"
short loc_407C41,"rgb(139, 26, 134)"
short loc_403DB4,"rgb(139, 25, 135)"
short loc_40C3E4,"rgb(139, 24, 136)"
short loc_40899D,"rgb(139, 23, 137)"
dup(53h) 68h,"rgb(139, 22, 138)"
short loc_40731A,"rgb(139, 21, 139)"
short loc_40728D,"rgb(139, 20, 140)"
short loc_40707E,"rgb(139, 19, 141)"
short loc_401829,"rgb(139, 18, 142)"
call sub_402C81,"rgb(139, 17, 143)"
short loc_401A27,"rgb(139, 16, 144)"
short loc_404DB9,"rgb(139, 15, 145)"
short loc_404B61,"rgb(139, 14, 146)"
short loc_407330,"rgb(139, 13, 147)"
short loc_404B87,"rgb(139, 12, 148)"
short loc_4059C6,"rgb(139, 11, 149)"
short loc_4019D9,"rgb(139, 10, 150)"
short loc_402DBC,"rgb(139, 9, 151)"
short loc_404FD3,"rgb(139, 8, 152)"
short loc_407E9F,"rgb(139, 7, 153)"
short loc_407141,"rgb(139, 6, 154)"
short loc_4032C6,"rgb(139, 5, 155)"
short loc_40792F,"rgb(139, 4, 156)"
short loc_403527,"rgb(139, 3, 157)"
short loc_401081,"rgb(139, 2, 158)"
short loc_403062,"rgb(139, 1, 159)"
short loc_40185E,"rgb(138, 33, 128)"
short loc_409EF9,"rgb(138, 32, 129)"
short loc_404E22,"rgb(138, 31, 130)"
short loc_40840F,"rgb(138, 30, 131)"
short loc_40797A,"rgb(138, 29, 132)"
short loc_407F23,"rgb(138, 28, 133)"
short loc_40757E,"rgb(138, 27, 134)"
short loc_402DD2,"rgb(138, 26, 135)"
short loc_40AF8B,"rgb(138, 25, 136)"
short loc_40E0C7,"rgb(138, 24, 137)"
call sub_4085B0,"rgb(138, 23, 138)"
short loc_40798D,"rgb(138, 22, 139)"
short loc_409E7F,"rgb(138, 21, 140)"
short loc_40502B,"rgb(138, 20, 141)"
short loc_407EF6,"rgb(138, 19, 142)"
short loc_402FA0,"rgb(138, 18, 143)"
short loc_405ADB,"rgb(138, 17, 144)"
short loc_401AAC,"rgb(138, 16, 145)"
short loc_404D7D,"rgb(138, 15, 146)"
short loc_405A8F,"rgb(138, 14, 147)"
short loc_402F47,"rgb(138, 13, 148)"
short loc_407F78,"rgb(138, 12, 149)"
short loc_409FC6,"rgb(138, 11, 150)"
short loc_40598B,"rgb(138, 10, 151)"
short loc_404D5B,"rgb(138, 9, 152)"
short loc_409D9C,"rgb(138, 8, 153)"
short loc_404152,"rgb(138, 7, 154)"
short loc_4015DE,"rgb(138, 6, 155)"
short loc_40737E,"rgb(138, 5, 156)"
short loc_407FC5,"rgb(138, 4, 157)"
[esi-1] dl,"rgb(138, 3, 158)"
short loc_4046DB,"rgb(138, 2, 159)"
short loc_405A66,"rgb(137, 34, 128)"
short loc_401BCF,"rgb(137, 33, 129)"
short loc_4050B4,"rgb(137, 32, 130)"
short loc_407A0F,"rgb(137, 31, 131)"
short loc_406D90,"rgb(137, 30, 132)"
short loc_40B187,"rgb(137, 29, 133)"
short loc_40468C,"rgb(137, 28, 134)"
short loc_40829A,"rgb(137, 27, 135)"
short loc_406D79,"rgb(137, 26, 136)"
short loc_40C0BB,"rgb(137, 25, 137)"
short loc_402AC4,"rgb(137, 24, 138)"
short loc_402AA8,"rgb(137, 23, 139)"
short loc_403655,"rgb(137, 22, 140)"
dl 83h,"rgb(137, 21, 141)"
short loc_4050FE,"rgb(137, 20, 142)"
short loc_408A6C,"rgb(137, 19, 143)"
short loc_404C20,"rgb(137, 18, 144)"
[esp+10h+var_8] ecx,"rgb(137, 17, 145)"
short loc_408A6B,"rgb(137, 16, 146)"
short loc_4046B3,"rgb(137, 15, 147)"
call sub_409550,"rgb(137, 14, 148)"
short loc_4014BE,"rgb(137, 13, 149)"
short loc_408B30,"rgb(137, 12, 150)"
short loc_4036F9,"rgb(137, 11, 151)"
short loc_40420C,"rgb(137, 10, 152)"
short loc_40378B,"rgb(137, 9, 153)"
short loc_4037AC,"rgb(137, 8, 154)"
short loc_403762,"rgb(137, 7, 155)"
short loc_40597D,"rgb(137, 6, 156)"
short loc_405190,"rgb(137, 5, 157)"
short loc_401D74,"rgb(137, 4, 158)"
short loc_401D8F,"rgb(137, 3, 159)"
short loc_409967,"rgb(136, 35, 128)"
short loc_404F6B,"rgb(136, 34, 129)"
short loc_405350,"rgb(136, 33, 130)"
short loc_405001,"rgb(136, 32, 131)"
short loc_405184,"rgb(136, 31, 132)"
short loc_404F67,"rgb(136, 30, 133)"
short loc_40649A,"rgb(136, 29, 134)"
short loc_40FFE9,"rgb(136, 28, 135)"
short loc_404DAC,"rgb(136, 27, 136)"
call sub_40354B,"rgb(136, 26, 137)"
short loc_402AE7,"rgb(136, 25, 138)"
short loc_40E12E,"rgb(136, 24, 139)"
short loc_4013FF,"rgb(136, 23, 140)"
short loc_406D50,"rgb(136, 22, 141)"
call sub_403121,"rgb(136, 21, 142)"
short loc_4037EB,"rgb(136, 20, 143)"
short loc_409925,"rgb(136, 19, 144)"
call sub_4032AB,"rgb(136, 18, 145)"
short loc_4067B8,"rgb(136, 17, 146)"
short loc_40B315,"rgb(136, 16, 147)"
short loc_4040D8,"rgb(136, 15, 148)"
short loc_4038A4,"rgb(136, 14, 149)"
short loc_40418E,"rgb(136, 13, 150)"
short loc_4064ED,"rgb(136, 12, 151)"
